Abbreviation;AssessmentFormId;ChildOf_AssessmentSubtestId;ContainerOnly;Description;Identifier;MaximumValue;MinimumValue;OptimalValue;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAcademicSubjectId;RefAssessmentPurposeId;RefAssessmentSubtestIdentifierTypeId;RefContentStandardTypeId;RefScoreMetricTypeId;Rules;Tier;Title;Version;AssessmentSubtestId
;355005135;;;PROMEDIO SISTEMA LOCOMOTOR;;70;10;;;;;;;;7;;;;;;35510705135
;355005136;;;VERISCULO BIBLICO CIENCIAS;;70;10;;;;;;;;7;;;;;;35510705136
;349005137;;;JERCICIO FISICO DE TIPO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;34910705137
;349005138;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;34910705138
;363005139;;;"TEST N°4 ""POTENCIAS Y GENERALIDADES""";;70;10;;;;;;;;7;;;;;;36310705139
;363005140;;;PROMEDIO EJE OPERACIONES PARTE 2;;70;10;;;;;;;;7;;;;;;36310705140
;363005141;;;"TEST N°5 ""RAICES CUADRADAS, EXACTAS E INEXACTAS""";;70;10;;;;;;;;7;;;;;;36310705141
;363005142;;;PROMEDIO TEST DE TABLAS ;;70;10;;;;;;;;7;;;;;;36310705142
;363005143;;;VÉRSICULO BÍBLICO ;;70;10;;;;;;;;7;;;;;;36310705143
;359005144;;;Interpretación vocal;;70;10;;;;;;;;7;;;;;;35910705144
;359005145;;;Interpretación vocal;;70;10;;;;;;;;7;;;;;;35910705145
;360005146;;;Interpretación vocal;;70;10;;;;;;;;7;;;;;;36010705146
;360005147;;;Interpretación vocal;;70;10;;;;;;;;7;;;;;;36010705147
;359005148;;;OA 4 Analizar e interpretar obras de arte y diseño en relación con la aplicación del lenguaje visual, contextos, materiales, estilos u otros. (Observar anualmente al menos 50 obras de arte y diseño chileno, latinoamericano y universal).;;70;10;;;;;;;;7;;;;;;35910705148
;359005149;;;OA 4 Analizar e interpretar obras de arte y diseño en relación con la aplicación del lenguaje visual, contextos, materiales, estilos u otros. (Observar anualmente al menos 50 obras de arte y diseño chileno, latinoamericano y universal).;;70;10;;;;;;;;7;;;;;;35910705149
;363005150;;;Libros de la biblia;;70;10;;;;;;;;7;;;;;;36310705150
;363005151;;;Libros de la biblia;;70;10;;;;;;;;7;;;;;;36310705151
;363005152;;;Caligrafía texto bíblico;;70;10;;;;;;;;7;;;;;;36310705152
;363005153;;;Caligrafía texto bíblico;;70;10;;;;;;;;7;;;;;;36310705153
;360005154;;;"TEST N°5 EJE OPERACIONES ""RESOLUCIÓN DE PROBLEMAS DIRECTOS Y COMBINADOS""";;70;10;;;;;;;;7;;;;;;36010705154
;360005155;;;TEST DE TABLAS ;;70;10;;;;;;;;7;;;;;;36010705155
;360005156;;;VERSÍCULO ;;70;10;;;;;;;;7;;;;;;36010705156
;353005157;;;EJERCICIO FISICO DE TIPO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35310705157
;353005158;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35310705158
;358005159;;;TEST N°5 EJE OPERACIONES (ALGORITMO 4 OPERACIONES) ;;70;10;;;;;;;;7;;;;;;35810705159
;358005160;;;PROMEDIO TABLAS;;70;10;;;;;;;;7;;;;;;35810705160
;358005161;;;NOTA VERSÍCULO ;;70;10;;;;;;;;7;;;;;;35810705161
;349005162;;;Plan lector: Hacerse amigos;;70;10;;;;;;;;7;;;;;;34910705162
;349005163;;;Plan lector: Afiche El yaguareté vamos a la selva.;;70;10;;;;;;;;7;;;;;;34910705163
;349005164;;;promedio plan lector;;70;10;;;;;;;;7;;;;;;34910705164
;349005165;;;Dominio lector;;70;10;;;;;;;;7;;;;;;34910705165
;349005166;;;Dictados;;70;10;;;;;;;;7;;;;;;34910705166
;349005167;;;Evaluación unidad Agosto;;70;10;;;;;;;;7;;;;;;34910705167
;349005168;;;Evaluación unidad septiembre;;70;10;;;;;;;;7;;;;;;34910705168
;349005169;;;Evaluación unidad octubre;;70;10;;;;;;;;7;;;;;;34910705169
;349005170;;;evaluación unidad noviembre;;70;10;;;;;;;;7;;;;;;34910705170
;349005171;;;Muestrario : OA8;;70;10;;;;;;;;7;;;;;;34910705171
;349005172;;;Evaluación: Describir y clasificar materiales;;70;10;;;;;;;;7;;;;;;34910705172
;349005173;;;Promedio OA8;;70;10;;;;;;;;7;;;;;;34910705173
;349005174;;;Evaluación OA9: Observar y describir cambio materiales;;70;10;;;;;;;;7;;;;;;34910705174
;349005175;;;Trabajo práctico OA11: Ciclo diario;;70;10;;;;;;;;7;;;;;;34910705175
;349005176;;;Evaluación OA11;;70;10;;;;;;;;7;;;;;;34910705176
;349005177;;;Promedio OA11;;70;10;;;;;;;;7;;;;;;34910705177
;349005178;;;Práctico OA9 : Mapa de Chile;;70;10;;;;;;;;7;;;;;;34910705178
;349005179;;;Evaluación OA9;;70;10;;;;;;;;7;;;;;;34910705179
;349005180;;;Promedio OA9;;70;10;;;;;;;;7;;;;;;34910705180
;349005181;;;Práctico OA10: Paisajes;;70;10;;;;;;;;7;;;;;;34910705181
;349005182;;;Test  OA12;;70;10;;;;;;;;7;;;;;;34910705182
;349005183;;;Habilidades de técnicas de recorte;;70;10;;;;;;;;7;;;;;;34910705183
;349005184;;;Relleno con plasticina;;70;10;;;;;;;;7;;;;;;34910705184
;349005185;;;Teléfono con material reciclado;;70;10;;;;;;;;7;;;;;;34910705185
;349005186;;;OA2: Estampado con témpera;;70;10;;;;;;;;7;;;;;;34910705186
;349005187;;;OA2: Creación de archivador;;70;10;;;;;;;;7;;;;;;34910705187
;349005188;;;OA1: Elaboración de maqueta;;70;10;;;;;;;;7;;;;;;34910705188
;357005189;;;Lectura complementaria n°1;;70;10;;;;;;;;7;;;;;;35710705189
;357005190;;;Lectura complementaria n°2;;70;10;;;;;;;;7;;;;;;35710705190
;357005191;;;Lectura complementaria n°3;;70;10;;;;;;;;7;;;;;;35710705191
;357005192;;;Promedio plan lector;;70;10;;;;;;;;7;;;;;;35710705192
;357005193;;;Evaluación genero lirico unidad 1;;70;10;;;;;;;;7;;;;;;35710705193
;357005194;;;Evaluación unidad 2;;70;10;;;;;;;;7;;;;;;35710705194
;357005195;;;Trabajo escrito;;70;10;;;;;;;;7;;;;;;35710705195
;357005196;;;Presentacion oral;;70;10;;;;;;;;7;;;;;;35710705196
;357005197;;;Dominio lector;;70;10;;;;;;;;7;;;;;;35710705197
;359005198;;;Lectura complementaria n°1;;70;10;;;;;;;;7;;;;;;35910705198
;359005199;;;Lectura complementaria n°2;;70;10;;;;;;;;7;;;;;;35910705199
;359005200;;;lectura complementaria n°3;;70;10;;;;;;;;7;;;;;;35910705200
;359005201;;;Promedio plan lector;;70;10;;;;;;;;7;;;;;;35910705201
;359005202;;;Unidad n°1 Genero lirico;;70;10;;;;;;;;7;;;;;;35910705202
;359005203;;;Unidad n°2 Textos no literarios;;70;10;;;;;;;;7;;;;;;35910705203
;359005204;;;DIA Lenguaje;;70;10;;;;;;;;7;;;;;;35910705204
;359005205;;;Test SIMCE;;70;10;;;;;;;;7;;;;;;35910705205
;359005206;;;Dominio lector;;70;10;;;;;;;;7;;;;;;35910705206
;359005207;;;Trabajo escritura;;70;10;;;;;;;;7;;;;;;35910705207
;360005208;;;Lectura complementaria n°1;;70;10;;;;;;;;7;;;;;;36010705208
;360005209;;;Lectura complementaria n°2;;70;10;;;;;;;;7;;;;;;36010705209
;360005210;;;Lectura complementaria n°3;;70;10;;;;;;;;7;;;;;;36010705210
;360005211;;;Promedio plan lector;;70;10;;;;;;;;7;;;;;;36010705211
;360005212;;;Unidad genero lirico;;70;10;;;;;;;;7;;;;;;36010705212
;360005213;;;Unidad n°2 Textos no literarios;;70;10;;;;;;;;7;;;;;;36010705213
;360005214;;;DIA lenguaje;;70;10;;;;;;;;7;;;;;;36010705214
;360005215;;;Test SIMCE;;70;10;;;;;;;;7;;;;;;36010705215
;360005216;;;Dominio Lector;;70;10;;;;;;;;7;;;;;;36010705216
;360005217;;;Trabajo de escritura;;70;10;;;;;;;;7;;;;;;36010705217
;358005218;;;Lectura complementaria n°1;;70;10;;;;;;;;7;;;;;;35810705218
;358005219;;;Lectura complementaria n°2;;70;10;;;;;;;;7;;;;;;35810705219
;358005220;;;Lectura complementaria n°3;;70;10;;;;;;;;7;;;;;;35810705220
;358005221;;;Promedio plan lector;;70;10;;;;;;;;7;;;;;;35810705221
;358005222;;;Evaluación  Unidad 1 Género lírico;;70;10;;;;;;;;7;;;;;;35810705222
;358005223;;;Evaluación textos no literarios;;70;10;;;;;;;;7;;;;;;35810705223
;358005224;;;Trabajo escrito;;70;10;;;;;;;;7;;;;;;35810705224
;358005225;;;Presentación oral;;70;10;;;;;;;;7;;;;;;35810705225
;358005226;;;Dominio lector;;70;10;;;;;;;;7;;;;;;35810705226
;353005227;;;VERISCULO BIBLICO DE LOS ATRIBUTOS DE DIOS ( SOBERANO).;;70;10;;;;;;;;7;;;;;;35310705227
;351005228;;;VERSICULO BIBLICO DE LOS ATRIBUTOS DE DIOS.;;70;10;;;;;;;;7;;;;;;35110705228
;358005229;;;EJERCICIOS DE DESARROLLO DE FUERZA-VELOCIDAD-FLEXIBILIDAD-RESISTENCIA;;70;10;;;;;;;;7;;;;;;35810705229
;349005230;;;EJERCICIO FISICO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;34910705230
;351005231;;;EJERCICIO FISICO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35110705231
;353005232;;;EJERCICIO FISICO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35310705232
;355005233;;;EJERCICIO FISICO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35510705233
;357005234;;;EJERCICIOS DE DESARROLLO DE FUERZA. FLEXIBILIDAD, RESISTENCIA Y VELOCIDAD;;70;10;;;;;;;;7;;;;;;35710705234
;359005235;;;EJERCICIOS DE DESARROLLO DE FUERZA. FLEXIBILIDAD, RESISTENCIA Y VELOCIDAD;;70;10;;;;;;;;7;;;;;;35910705235
;360005236;;;EJERCICIOS DE DESARROLLO DE FUERZA. FLEXIBILIDAD, RESISTENCIA Y VELOCIDAD;;70;10;;;;;;;;7;;;;;;36010705236
;361005237;;;EJERCICIOS DE DESARROLLO DE FUERZA. FLEXIBILIDAD, RESISTENCIA Y VELOCIDAD;;70;10;;;;;;;;7;;;;;;36110705237
;363005238;;;EJERCICIOS DE DESARROLLO DE FUERZA. FLEXIBILIDAD, RESISTENCIA Y VELOCIDAD;;70;10;;;;;;;;7;;;;;;36310705238
;360005239;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;36010705239
;363005240;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;36310705240
;361005241;;;Prueba de comprensión lectora unidad 3;;70;10;;;;;;;;7;;;;;;36110705241
;361005242;;;Prueba de comprensión lectora unidad 4;;70;10;;;;;;;;7;;;;;;36110705242
;361005243;;;Dominio lector ;;70;10;;;;;;;;7;;;;;;36110705243
;361005244;;;Libro 1 En familia;;70;10;;;;;;;;7;;;;;;36110705244
;361005245;;;Libro 2 Chilenos de corazón;;70;10;;;;;;;;7;;;;;;36110705245
;361005247;;;Trabajo de religión;;70;10;;;;;;;;7;;;;;;36110705247
;361005248;;;Oralidad;;70;10;;;;;;;;7;;;;;;36110705248
;361005249;;;Trabajo practico ficha 1 ;;70;10;;;;;;;;7;;;;;;36110705249
;361005250;;;Trabajo practico ficha 2;;70;10;;;;;;;;7;;;;;;36110705250
;361005251;;;Trabajo practico ficha 3;;70;10;;;;;;;;7;;;;;;36110705251
;361005252;;;Promedio de trabajos prácticos;;70;10;;;;;;;;7;;;;;;36110705252
;363005253;;;Comprensión lectora unidad 3;;70;10;;;;;;;;7;;;;;;36310705253
;363005254;;;Comprensión lectora unidad 4;;70;10;;;;;;;;7;;;;;;36310705254
;363005255;;;Domino lectora;;70;10;;;;;;;;7;;;;;;36310705255
;363005256;;;Libro 1;;70;10;;;;;;;;7;;;;;;36310705256
;363005257;;;Libro 2;;70;10;;;;;;;;7;;;;;;36310705257
;363005258;;;Secuencia narrativa de Jacob;;70;10;;;;;;;;7;;;;;;36310705258
;363005259;;;Trabajo de religión;;70;10;;;;;;;;7;;;;;;36310705259
;363005260;;;Oralidad;;70;10;;;;;;;;7;;;;;;36310705260
;363005261;;;Trabajo práctico 1;;70;10;;;;;;;;7;;;;;;36310705261
;363005262;;;Trabajo práctico 2;;70;10;;;;;;;;7;;;;;;36310705262
;363005263;;;Promedios Trabajos prácticos;;70;10;;;;;;;;7;;;;;;36310705263
;363005265;;;OA 14 La ilustración Trabajo;;70;10;;;;;;;;7;;;;;;36310705265
;363005266;;;OA 16 La independencia de Hispanoamérica prueba;;70;10;;;;;;;;7;;;;;;36310705266
;363005267;;;OA 18 Revolución Francesa presentación oral;;70;10;;;;;;;;7;;;;;;36310705267
;363005268;;;Prueba de geografía (concepto de región-problemáticas de las regiones-concepto de desarrollo);;70;10;;;;;;;;7;;;;;;36310705268
;363005269;;;Trabajo práctico OA 16 independencia de hispanoamérica;;70;10;;;;;;;;7;;;;;;36310705269
;363005270;;;Trabajo práctico OA 20 criterios que definen una región OA 21 problemáticas de las regiones de Chile  OA 22 aplicar el concepto de desarrollo;;70;10;;;;;;;;7;;;;;;36310705270
;363005271;;;Promedio trabajos prácticos;;70;10;;;;;;;;7;;;;;;36310705271
;359005274;;;Prueba OA 11 Caracterizar las regiones de Chile;;70;10;;;;;;;;7;;;;;;35910705274
;359005275;;;Prueba OA 15 y 16 Democracia;;70;10;;;;;;;;7;;;;;;35910705275
;359005276;;;Prueba OA 17 y 18 Derechos y deberes;;70;10;;;;;;;;7;;;;;;35910705276
;359005277;;;Trabajo práctico OA 11 caracterizar las regiones de Chile;;70;10;;;;;;;;7;;;;;;35910705277
;359005278;;;Trabajo práctico OA 12 Cuadro comparativo de los ambientes de Chile;;70;10;;;;;;;;7;;;;;;35910705278
;359005279;;;Trabajo práctico OA 23 Crear proyecto para decorar sala.;;70;10;;;;;;;;7;;;;;;35910705279
;359005280;;;Promedio trabajos prácticos;;70;10;;;;;;;;7;;;;;;35910705280
;360005281;;;Prueba OA 11 caracterizar las regiones de Chile;;70;10;;;;;;;;7;;;;;;36010705281
;360005282;;;Prueba OA 15 y 16 Democracia;;70;10;;;;;;;;7;;;;;;36010705282
;360005283;;;Prueba OA 17 y 18 derechos y deberes;;70;10;;;;;;;;7;;;;;;36010705283
;360005284;;;Trabajo práctico OA 11 carácterizar las regiones de Chile;;70;10;;;;;;;;7;;;;;;36010705284
;360005285;;;Trabajo práctico OA 12 Cuadro comparativo de los ambientes naturales de Chile;;70;10;;;;;;;;7;;;;;;36010705285
;360005286;;;Trabajo práctico OA 23 proyecto decoración de sala y establacimiento;;70;10;;;;;;;;7;;;;;;36010705286
;360005287;;;Promedio Trabajos prácticos;;70;10;;;;;;;;7;;;;;;36010705287
;355005288;;;VERTSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;35510705288
;361005289;;;Nota de escritura los 10 mandamientos;;70;10;;;;;;;;7;;;;;;36110705289
;361005290;;;Historia de David y Goliat;;70;10;;;;;;;;7;;;;;;36110705290
;361005291;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36110705291
;358005292;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;35810705292
;357005293;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;35710705293
;359005294;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;35910705294
;353005295;;;Evaluación Sumativa Objetivo OA9;;70;10;;;;;;;;7;;;;;;35310705295
;353005296;;;Trabajo Práctico OA10;;70;10;;;;;;;;7;;;;;;35310705296
;353005297;;;Evaluación Acumulativa Objetivo OA10;;70;10;;;;;;;;7;;;;;;35310705297
;353005298;;;Evaluación Sumativa Objetivo OA10;;70;10;;;;;;;;7;;;;;;35310705298
;353005299;;;Trabajo Práctico OA11;;70;10;;;;;;;;7;;;;;;35310705299
;353005300;;;Evaluación Acumulativa Objetivo OA11;;70;10;;;;;;;;7;;;;;;35310705300
;353005301;;;Evaluación Sumativa Objetivo OA11;;70;10;;;;;;;;7;;;;;;35310705301
;353005302;;;Evaluación Sumativa Objetivo OA12;;70;10;;;;;;;;7;;;;;;35310705302
;353005303;;;Trabajos Prácticos  (Roma);;70;10;;;;;;;;7;;;;;;35310705303
;353005304;;;Test N°1 Roma;;70;10;;;;;;;;7;;;;;;35310705304
;353005305;;;Test N°2 Roma;;70;10;;;;;;;;7;;;;;;35310705305
;353005306;;;Evaluación Sumativa Roma;;70;10;;;;;;;;7;;;;;;35310705306
;349005307;;;OA1-3-4-6-8;;70;10;;;;;;;;7;;;;;;34910705307
;349005308;;;OA9;;70;10;;;;;;;;7;;;;;;34910705308
;349005309;;;OA13 Trabajo práctico: Posición de objetos.;;70;10;;;;;;;;7;;;;;;34910705309
;349005310;;;OA6: Componer y descomponer N° hasta el 20;;70;10;;;;;;;;7;;;;;;34910705310
;349005311;;;OA14: Sumativa Figuras 2D y 3D;;70;10;;;;;;;;7;;;;;;34910705311
;351005312;;;Práctico OA 13, Patrones y álgebra ;;70;10;;;;;;;;7;;;;;;35110705312
;351005313;;;Test  OA 13, Patrones y álgebra ;;70;10;;;;;;;;7;;;;;;35110705313
;351005314;;;Promedio Eje Patrones y álgebra ;;70;10;;;;;;;;7;;;;;;35110705314
;351005315;;;Test OA 5, Números ;;70;10;;;;;;;;7;;;;;;35110705315
;351005316;;;Prueba Números ;;70;10;;;;;;;;7;;;;;;35110705316
;351005317;;;Promedio Eje Números;;70;10;;;;;;;;7;;;;;;35110705317
;351005318;;;Test operaciones;;70;10;;;;;;;;7;;;;;;35110705318
;351005319;;;Prueba Operaciones ;;70;10;;;;;;;;7;;;;;;35110705319
;351005320;;;Promedio Eje Operaciones ;;70;10;;;;;;;;7;;;;;;35110705320
;351005321;;;Prueba Eje Medición ;;70;10;;;;;;;;7;;;;;;35110705321
;351005322;;;Práctico OA 20 - OA 22, Datos y probabilidades;;70;10;;;;;;;;7;;;;;;35110705322
;351005323;;;Prueba OA 20 - OA 22, Datos y probabilidades;;70;10;;;;;;;;7;;;;;;35110705323
;351005324;;;Promedio Eje Datos y probabilidades ;;70;10;;;;;;;;7;;;;;;35110705324
;351005325;;;Tablas ;;70;10;;;;;;;;7;;;;;;35110705325
;361005326;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;36110705326
;349005327;;;VERSICULO BIBLICO;;70;10;;;;;;;;7;;;;;;34910705327
;357005328;;;Prueba OA 6;;70;10;;;;;;;;7;;;;;;35710705328
;357005329;;;Prueba OA 7 FRACCIONES;;70;10;;;;;;;;7;;;;;;35710705329
;357005330;;;Prueba OA 13 DECIMALES;;70;10;;;;;;;;7;;;;;;35710705330
;357005331;;;INTERROGACION TABLAS DE MULTIPLICAR;;70;10;;;;;;;;7;;;;;;35710705331
;357005332;;;Prueba OA 15  ECUACIONES;;70;10;;;;;;;;7;;;;;;35710705332
;357005333;;;Prueba de geometría y medición;;70;10;;;;;;;;7;;;;;;35710705333
;363005336;;;DISERTACION ARTISTAS DE LA REGION ;;70;10;;;;;;;;7;;;;;;36310705336
;363005337;;;GRAFITI NOMBRE;;70;10;;;;;;;;7;;;;;;36310705337
;359005338;;;O.A.4  Prueba de porcentajes;;70;10;;;;;;;;7;;;;;;35910705338
;359005339;;;O.A.11 Prueba de ecuaciones;;70;10;;;;;;;;7;;;;;;35910705339
;359005340;;;O.A.16 Prueba de ángulos;;70;10;;;;;;;;7;;;;;;35910705340
;359005341;;;Tablas de multiplicar;;70;10;;;;;;;;7;;;;;;35910705341
;359005342;;;Prueba de área y volumen;;70;10;;;;;;;;7;;;;;;35910705342
;361005343;;;O.A. 4 Prueba de porcentajes;;70;10;;;;;;;;7;;;;;;36110705343
;361005344;;;O.A. 8 Prueba de razones y proporciones;;70;10;;;;;;;;7;;;;;;36110705344
;361005345;;;O.A 11 Prueba de área y perímetro de un circulo;;70;10;;;;;;;;7;;;;;;36110705345
;361005346;;;Tablas de multiplicar;;70;10;;;;;;;;7;;;;;;36110705346
;361005347;;;O.A 12 Prueba de geometria;;70;10;;;;;;;;7;;;;;;36110705347
;357005348;;;Prueba Nº4 (OA 10);;70;10;;;;;;;;7;;;;;;35710705348
;358005349;;;Prueba Nº4 (OA 10);;70;10;;;;;;;;7;;;;;;35810705349
;359005350;;;Prueba Nº3 (OA 8);;70;10;;;;;;;;7;;;;;;35910705350
;360005351;;;Prueba Nº3 (OA 8);;70;10;;;;;;;;7;;;;;;36010705351
;361005352;;;Exposición: Tipos de fuerza;;70;10;;;;;;;;7;;;;;;36110705352
;363005353;;;Prueba Nº4 (OA 10);;70;10;;;;;;;;7;;;;;;36310705353
;349005354;;;Afiche OA14;;70;10;;;;;;;;7;;;;;;34910705354
;349005355;;;Test OA14-OA15;;70;10;;;;;;;;7;;;;;;34910705355
;349005356;;;Medios de transportes;;70;10;;;;;;;;7;;;;;;34910705356
;349005357;;;"Presentación oral ""The weather"",  El tiempo";;70;10;;;;;;;;7;;;;;;34910705357
;349005358;;;Trabajo escrito en parejas ;;70;10;;;;;;;;7;;;;;;34910705358
;349005359;;;Versículo bíblico del mes ;;70;10;;;;;;;;7;;;;;;34910705359
;349005360;;;Happy Birthday ;;70;10;;;;;;;;7;;;;;;34910705360
;349005361;;;Christmas time;;70;10;;;;;;;;7;;;;;;34910705361
;351005362;;;Balanza;;70;10;;;;;;;;7;;;;;;35110705362
;351005363;;;Lapicero ;;70;10;;;;;;;;7;;;;;;35110705363
;351005364;;;Práctico ;;70;10;;;;;;;;7;;;;;;35110705364
;351005365;;;Práctico ;;70;10;;;;;;;;7;;;;;;35110705365
;351005376;;;Dominio lector;;70;10;;;;;;;;7;;;;;;35110705376
;351005377;;;Plan lector agosto;;70;10;;;;;;;;7;;;;;;35110705377
;351005378;;;Plan lector octubre;;70;10;;;;;;;;7;;;;;;35110705378
;351005379;;;Plan lector noviembre;;70;10;;;;;;;;7;;;;;;35110705379
;351005380;;;Promedio plan lector ;;70;10;;;;;;;;7;;;;;;35110705380
;351005381;;;Prueba unidad 3;;70;10;;;;;;;;7;;;;;;35110705381
;351005382;;;Prueba unidad 4;;70;10;;;;;;;;7;;;;;;35110705382
;351005383;;;Promedio pruebas ;;70;10;;;;;;;;7;;;;;;35110705383
;351005384;;;Escritura ;;70;10;;;;;;;;7;;;;;;35110705384
;351005385;;;Oralidad;;70;10;;;;;;;;7;;;;;;35110705385
;359005386;;;Himno del colegio;;70;10;;;;;;;;7;;;;;;35910705386
;359005387;;;Alabanza semana de la biblia;;70;10;;;;;;;;7;;;;;;35910705387
;360005388;;;Himno del colegio;;70;10;;;;;;;;7;;;;;;36010705388
;360005389;;;Alabanza semana de la biblia;;70;10;;;;;;;;7;;;;;;36010705389
;359005390;;;Material didáctico;;70;10;;;;;;;;7;;;;;;35910705390
;359005391;;;;;70;10;;;;;;;;7;;;;;;35910705391
;359005392;;;;;70;10;;;;;;;;7;;;;;;35910705392
;363005393;;;;;70;10;;;;;;;;7;;;;;;36310705393
;363005394;;;;;70;10;;;;;;;;7;;;;;;36310705394
;363005395;;;;;70;10;;;;;;;;7;;;;;;36310705395
;351005396;;;I want to be a (Yo quiero ser);;70;10;;;;;;;;7;;;;;;35110705396
;351005397;;;"Presentación oral ""Yo quiero ser"" ";;70;10;;;;;;;;7;;;;;;35110705397
;351005398;;;Prueba  unidad  4;;70;10;;;;;;;;7;;;;;;35110705398
;351005399;;;Versículo bíblico ;;70;10;;;;;;;;7;;;;;;35110705399
;353005400;;;"""My house""  (Mi casa)";;70;10;;;;;;;;7;;;;;;35310705400
;353005401;;;Prueba escrita unit 3;;70;10;;;;;;;;7;;;;;;35310705401
;353005402;;;Evaluación oral Food (alimentos);;70;10;;;;;;;;7;;;;;;35310705402
;353005403;;;versículo bíblico;;70;10;;;;;;;;7;;;;;;35310705403
;351005404;;;Muestra gastronómica ;;70;10;;;;;;;;7;;;;;;35110705404
;351005405;;;Prueba OA 4;;70;10;;;;;;;;7;;;;;;35110705405
;351005406;;;Promedio OA 4;;70;10;;;;;;;;7;;;;;;35110705406
;351005407;;;Tríptico OA14 ;;70;10;;;;;;;;7;;;;;;35110705407
;351005408;;;Práctico OA 14 - OA 15 ;;70;10;;;;;;;;7;;;;;;35110705408
;351005409;;;Test OA16 ;;70;10;;;;;;;;7;;;;;;35110705409
;353005418;;;Dominio Lector ;;70;10;;;;;;;;7;;;;;;35310705418
;353005419;;;Oralidad;;70;10;;;;;;;;7;;;;;;35310705419
;353005420;;;1° Ensayo comprensión Lectora;;70;10;;;;;;;;7;;;;;;35310705420
;353005421;;;2° Ensayo comprensión Lectora;;70;10;;;;;;;;7;;;;;;35310705421
;353005422;;;Ensayos comprensión lectora;;70;10;;;;;;;;7;;;;;;35310705422
;353005423;;;1° Libro plan lector;;70;10;;;;;;;;7;;;;;;35310705423
;353005424;;;2° Libro plan lector;;70;10;;;;;;;;7;;;;;;35310705424
;353005425;;;3° Libro plan lector;;70;10;;;;;;;;7;;;;;;35310705425
;353005426;;;Sumativa Plan Lector;;70;10;;;;;;;;7;;;;;;35310705426
;353005427;;;Escritura (Carpeta textos creados);;70;10;;;;;;;;7;;;;;;35310705427
;353005428;;;Escritura (Religión);;70;10;;;;;;;;7;;;;;;35310705428
;353005429;;;Sumativa Escritura;;70;10;;;;;;;;7;;;;;;35310705429
;353005430;;;Test adiciones;;70;10;;;;;;;;7;;;;;;35310705430
;353005431;;;Test sustracciones;;70;10;;;;;;;;7;;;;;;35310705431
;353005432;;;Trabajo práctico de números;;70;10;;;;;;;;7;;;;;;35310705432
;353005433;;;Evaluación Acumulativa Números y operaciones ;;70;10;;;;;;;;7;;;;;;35310705433
;353005434;;;Sumativa Números y Operaciones;;70;10;;;;;;;;7;;;;;;35310705434
;353005435;;;Test de tablas de multiplicar ;;70;10;;;;;;;;7;;;;;;35310705435
;353005436;;;Trabajo Practico Tablas de multiplicar;;70;10;;;;;;;;7;;;;;;35310705436
;353005437;;;Evaluación Acumulativa Multiplicación;;70;10;;;;;;;;7;;;;;;35310705437
;353005438;;;Sumativa Multiplicación;;70;10;;;;;;;;7;;;;;;35310705438
;351005439;;;Test OA8;;70;10;;;;;;;;7;;;;;;35110705439
;351005440;;;Actividad experimental ;;70;10;;;;;;;;7;;;;;;35110705440
;351005441;;;Prueba OA9 - OA11;;70;10;;;;;;;;7;;;;;;35110705441
;351005442;;;Promedio OA9 - OA 11;;70;10;;;;;;;;7;;;;;;35110705442
;351005443;;;Trabajo características tiempo atmosférico ;;70;10;;;;;;;;7;;;;;;35110705443
;351005444;;;Prueba OA 12 - OA 14;;70;10;;;;;;;;7;;;;;;35110705444
;351005445;;;Promedio OA 12 - OA14 ;;70;10;;;;;;;;7;;;;;;35110705445
;355005446;;;ORIGAMI;;70;10;;;;;;;;7;;;;;;35510705446
;355005447;;;ARMADO DE ANIMALES;;70;10;;;;;;;;7;;;;;;35510705447
;355005448;;;POZO;;70;10;;;;;;;;7;;;;;;35510705448
;355005449;;;MAQUETA;;70;10;;;;;;;;7;;;;;;35510705449
;357005450;;;PROCESO UNIDAD  EXPLORACIÓN Y CONQUISTA;;70;10;;;;;;;;7;;;;;;35710705450
;358005453;;;PROCESO UNIDAD EXPLORACIÓN Y CONQUISTA;;70;10;;;;;;;;7;;;;;;35810705453
;358005454;;;EVALUACION UNIDAD EXPLORACION Y CONQUISTA;;70;10;;;;;;;;7;;;;;;35810705454
;359005456;;;Proceso Unidad 5;;70;10;;;;;;;;7;;;;;;35910705456
