CalendarCode;CalendarYear;RecordEndDateTime;RecordStartDateTime;CalendarDescription;OrganizationCalendarId;OrganizationId
39386;2024;;;clase fecha: 2024-08-14;10039386;304
39387;2024;;;clase fecha: 2024-08-14;10039387;287
39388;2024;;;clase fecha: 2024-08-14;10039388;342
39389;2024;;;clase fecha: 2024-08-14;10039389;342
39390;2024;;;clase fecha: 2024-08-14;10039390;168
39391;2024;;;clase fecha: 2024-08-14;10039391;168
39392;2024;;;clase fecha: 2024-08-14;10039392;163
39393;2024;;;clase fecha: 2024-08-14;10039393;163
39394;2024;;;clase fecha: 2024-08-14;10039394;276
39395;2024;;;clase fecha: 2024-08-14;10039395;276
39396;2024;;;clase fecha: 2024-08-14;10039396;286
39397;2024;;;clase fecha: 2024-08-13;10039397;314
39398;2024;;;clase fecha: 2024-08-13;10039398;316
39399;2024;;;clase fecha: 2024-08-14;10039399;169
39400;2024;;;clase fecha: 2024-08-14;10039400;169
39401;2024;;;clase fecha: 2024-08-14;10039401;315
39402;2024;;;clase fecha: 2024-08-14;10039402;315
39403;2024;;;clase fecha: 2024-08-14;10039403;264
39404;2024;;;clase fecha: 2024-08-14;10039404;264
39405;2024;;;clase fecha: 2024-08-14;10039405;243
39406;2024;;;clase fecha: 2024-08-14;10039406;243
39407;2024;;;clase fecha: 2024-08-14;10039407;244
39408;2024;;;clase fecha: 2024-08-14;10039408;244
39409;2024;;;clase fecha: 2024-08-14;10039409;282
39410;2024;;;clase fecha: 2024-08-14;10039410;282
39411;2024;;;clase fecha: 2024-08-14;10039411;303
39412;2024;;;clase fecha: 2024-08-14;10039412;303
39413;2024;;;clase fecha: 2024-08-14;10039413;300
39414;2024;;;clase fecha: 2024-08-14;10039414;321
39415;2024;;;clase fecha: 2024-08-14;10039415;295
39416;2024;;;clase fecha: 2024-08-14;10039416;293
39417;2024;;;clase fecha: 2024-08-14;10039417;245
39418;2024;;;clase fecha: 2024-08-14;10039418;194
39419;2024;;;clase fecha: 2024-08-14;10039419;316
39420;2024;;;clase fecha: 2024-08-14;10039420;136
39421;2024;;;clase fecha: 2024-08-14;10039421;292
39422;2024;;;clase fecha: 2024-08-14;10039422;262
39423;2024;;;clase fecha: 2024-07-10;10039423;132
39424;2024;;;clase fecha: 2024-08-14;10039424;200
39425;2024;;;clase fecha: 2024-08-14;10039425;200
39426;2024;;;clase fecha: 2024-07-17;10039426;132
39427;2024;;;clase fecha: 2024-07-18;10039427;134
39428;2024;;;clase fecha: 2024-07-19;10039428;132
39429;2024;;;clase fecha: 2024-07-19;10039429;138
39430;2024;;;clase fecha: 2024-07-24;10039430;132
39431;2024;;;clase fecha: 2024-08-14;10039431;114
39432;2024;;;clase fecha: 2024-08-14;10039432;113
39433;2024;;;clase fecha: 2024-08-14;10039433;111
39434;2024;;;clase fecha: 2024-08-14;10039434;304
39435;2024;;;clase fecha: 2024-08-14;10039435;311
39436;2024;;;clase fecha: 2024-08-14;10039436;311
39437;2024;;;clase fecha: 2024-08-14;10039437;344
39438;2024;;;clase fecha: 2024-08-14;10039438;344
39439;2024;;;clase fecha: 2024-08-14;10039439;351
39440;2024;;;clase fecha: 2024-08-14;10039440;201
39441;2024;;;clase fecha: 2024-08-14;10039441;201
39442;2024;;;clase fecha: 2024-08-14;10039442;225
39443;2024;;;clase fecha: 2024-08-14;10039443;225
39444;2024;;;clase fecha: 2024-08-14;10039444;202
39445;2024;;;clase fecha: 2024-08-14;10039445;320
39446;2024;;;clase fecha: 2024-08-13;10039446;346
39447;2024;;;clase fecha: 2024-08-13;10039447;261
39448;2024;;;clase fecha: 2024-08-13;10039448;167
39449;2024;;;clase fecha: 2024-08-14;10039449;247
39450;2024;;;clase fecha: 2024-08-12;10039450;167
39451;2024;;;clase fecha: 2024-08-21;10039451;260
39452;2024;;;clase fecha: 2024-08-21;10039452;269
39453;2024;;;clase fecha: 2024-08-21;10039453;315
39454;2024;;;clase fecha: 2024-08-21;10039454;315
39455;2024;;;clase fecha: 2024-08-21;10039455;287
39456;2024;;;clase fecha: 2024-08-21;10039456;300
39457;2024;;;clase fecha: 2024-08-21;10039457;263
39458;2024;;;clase fecha: 2024-08-21;10039458;282
39459;2024;;;clase fecha: 2024-08-21;10039459;282
39460;2024;;;clase fecha: 2024-08-21;10039460;303
39461;2024;;;clase fecha: 2024-08-21;10039461;303
39462;2024;;;clase fecha: 2024-08-21;10039462;304
39463;2024;;;clase fecha: 2024-08-21;10039463;276
39464;2024;;;clase fecha: 2024-08-21;10039464;304
39465;2024;;;clase fecha: 2024-08-21;10039465;342
39466;2024;;;clase fecha: 2024-08-21;10039466;342
39467;2024;;;clase fecha: 2024-08-21;10039467;287
39468;2024;;;clase fecha: 2024-08-21;10039468;300
39469;2024;;;clase fecha: 2024-08-21;10039469;264
39470;2024;;;clase fecha: 2024-08-21;10039470;264
39471;2024;;;clase fecha: 2024-08-21;10039471;345
39472;2024;;;clase fecha: 2024-08-21;10039472;311
39473;2024;;;clase fecha: 2024-08-21;10039473;345
39474;2024;;;clase fecha: 2024-08-21;10039474;311
39475;2024;;;clase fecha: 2024-08-21;10039475;321
39476;2024;;;clase fecha: 2024-08-21;10039476;286
39477;2024;;;clase fecha: 2024-08-09;10039477;245
39478;2024;;;clase fecha: 2024-08-09;10039478;245
39479;2024;;;clase fecha: 2024-08-21;10039479;292
39480;2024;;;clase fecha: 2024-08-21;10039480;262
39481;2024;;;clase fecha: 2024-08-21;10039481;278
39482;2024;;;clase fecha: 2024-08-21;10039482;278
39483;2024;;;clase fecha: 2024-08-21;10039483;320
39484;2024;;;clase fecha: 2024-08-21;10039484;295
39485;2024;;;clase fecha: 2024-08-21;10039485;293
39486;2024;;;clase fecha: 2024-08-21;10039486;136
39487;2024;;;clase fecha: 2024-08-21;10039487;130
39488;2024;;;clase fecha: 2024-08-21;10039488;344
39489;2024;;;clase fecha: 2024-08-21;10039489;243
39490;2024;;;clase fecha: 2024-08-21;10039490;243
39491;2024;;;clase fecha: 2024-08-21;10039491;244
39492;2024;;;clase fecha: 2024-08-21;10039492;244
39493;2024;;;clase fecha: 2024-08-21;10039493;344
39494;2024;;;clase fecha: 2024-08-21;10039494;351
39495;2024;;;clase fecha: 2024-08-21;10039495;200
39496;2024;;;clase fecha: 2024-08-21;10039496;200
39497;2024;;;clase fecha: 2024-08-21;10039497;132
39498;2024;;;clase fecha: 2024-08-21;10039498;220
39499;2024;;;clase fecha: 2024-08-21;10039499;220
39500;2024;;;clase fecha: 2024-08-21;10039500;219
39501;2024;;;clase fecha: 2024-08-21;10039501;219
39502;2024;;;clase fecha: 2024-08-14;10039502;130
39503;2024;;;clase fecha: 2024-08-21;10039503;114
39504;2024;;;clase fecha: 2024-08-21;10039504;113
39505;2024;;;clase fecha: 2024-08-21;10039505;111
39506;2024;;;clase fecha: 2024-08-14;10039506;132
39507;2024;;;clase fecha: 2024-08-13;10039507;138
39508;2024;;;clase fecha: 2024-08-13;10039508;130
39509;2024;;;clase fecha: 2024-08-21;10039509;201
39510;2024;;;clase fecha: 2024-08-21;10039510;201
39511;2024;;;clase fecha: 2024-08-21;10039511;202
39512;2024;;;clase fecha: 2024-08-21;10039512;225
39513;2024;;;clase fecha: 2024-08-21;10039513;245
39514;2024;;;clase fecha: 2024-08-21;10039514;225
39515;2024;;;clase fecha: 2024-08-22;10039515;288
39516;2024;;;clase fecha: 2024-08-22;10039516;268
39517;2024;;;clase fecha: 2024-08-21;10039517;168
39518;2024;;;clase fecha: 2024-08-21;10039518;168
39519;2024;;;clase fecha: 2024-08-21;10039519;163
39520;2024;;;clase fecha: 2024-08-21;10039520;163
39521;2024;;;clase fecha: 2024-08-21;10039521;169
39522;2024;;;clase fecha: 2024-08-21;10039522;169
39523;2024;;;clase fecha: 2024-08-22;10039523;168
39524;2024;;;clase fecha: 2024-08-22;10039524;168
39525;2024;;;clase fecha: 2024-08-22;10039525;166
39526;2024;;;clase fecha: 2024-08-22;10039526;166
39527;2024;;;clase fecha: 2024-08-22;10039527;314
39528;2024;;;clase fecha: 2024-08-22;10039528;314
39529;2024;;;clase fecha: 2024-08-21;10039529;276
39530;2024;;;clase fecha: 2024-08-21;10039530;194
39531;2024;;;clase fecha: 2024-08-21;10039531;316
39532;2024;;;clase fecha: 2024-08-22;10039532;298
39533;2024;;;clase fecha: 2024-08-22;10039533;298
39534;2024;;;clase fecha: 2024-08-21;10039534;247
39535;2024;;;clase fecha: 2024-08-22;10039535;343
39536;2024;;;clase fecha: 2024-08-22;10039536;343
39537;2024;;;clase fecha: 2024-08-22;10039537;313
39538;2024;;;clase fecha: 2024-08-22;10039538;313
39539;2024;;;clase fecha: 2024-08-22;10039539;273
39540;2024;;;clase fecha: 2024-08-22;10039540;283
39541;2024;;;clase fecha: 2024-08-22;10039541;349
39542;2024;;;clase fecha: 2024-08-22;10039542;349
39543;2024;;;clase fecha: 2024-08-22;10039543;277
39544;2024;;;clase fecha: 2024-08-22;10039544;277
39545;2024;;;clase fecha: 2024-08-22;10039545;263
39546;2024;;;clase fecha: 2024-08-22;10039546;306
39547;2024;;;clase fecha: 2024-08-22;10039547;288
39548;2024;;;clase fecha: 2024-08-22;10039548;264
39549;2024;;;clase fecha: 2024-08-22;10039549;264
39550;2024;;;clase fecha: 2024-08-22;10039550;312
39551;2024;;;clase fecha: 2024-08-22;10039551;312
39552;2024;;;clase fecha: 2024-08-22;10039552;263
39553;2024;;;clase fecha: 2024-08-22;10039553;292
39554;2024;;;clase fecha: 2024-08-22;10039554;292
39555;2024;;;clase fecha: 2024-08-22;10039555;291
39556;2024;;;clase fecha: 2024-08-22;10039556;291
39557;2024;;;clase fecha: 2024-08-22;10039557;299
39558;2024;;;clase fecha: 2024-08-22;10039558;276
39559;2024;;;clase fecha: 2024-08-22;10039559;307
39560;2024;;;clase fecha: 2024-08-22;10039560;276
39561;2024;;;clase fecha: 2024-08-22;10039561;268
39562;2024;;;clase fecha: 2024-08-22;10039562;132
39563;2024;;;clase fecha: 2024-08-22;10039563;200
39564;2024;;;clase fecha: 2024-08-22;10039564;134
39565;2024;;;clase fecha: 2024-08-22;10039565;244
39566;2024;;;clase fecha: 2024-08-22;10039566;244
39567;2024;;;clase fecha: 2024-08-22;10039567;165
39568;2024;;;clase fecha: 2024-08-22;10039568;222
39569;2024;;;clase fecha: 2024-08-22;10039569;222
39570;2024;;;clase fecha: 2024-08-22;10039570;241
39571;2024;;;clase fecha: 2024-08-22;10039571;241
39572;2024;;;clase fecha: 2024-08-22;10039572;240
39573;2024;;;clase fecha: 2024-08-22;10039573;240
39574;2024;;;clase fecha: 2024-08-22;10039574;165
39575;2024;;;clase fecha: 2024-08-22;10039575;227
39576;2024;;;clase fecha: 2024-08-22;10039576;227
39577;2024;;;clase fecha: 2024-08-22;10039577;200
39578;2024;;;clase fecha: 2024-08-22;10039578;201
39579;2024;;;clase fecha: 2024-08-22;10039579;201
39580;2024;;;clase fecha: 2024-08-22;10039580;198
39581;2024;;;clase fecha: 2024-08-22;10039581;223
39582;2024;;;clase fecha: 2024-08-22;10039582;223
39583;2024;;;clase fecha: 2024-08-22;10039583;111
39584;2024;;;clase fecha: 2024-08-22;10039584;112
39585;2024;;;clase fecha: 2024-08-22;10039585;113
39586;2024;;;clase fecha: 2024-08-22;10039586;198
39587;2024;;;clase fecha: 2024-08-23;10039587;274
39588;2024;;;clase fecha: 2024-08-23;10039588;305
39589;2024;;;clase fecha: 2024-08-23;10039589;312
39590;2024;;;clase fecha: 2024-08-23;10039590;319
39591;2024;;;clase fecha: 2024-08-23;10039591;290
39592;2024;;;clase fecha: 2024-08-23;10039592;290
39593;2024;;;clase fecha: 2024-08-23;10039593;242
39594;2024;;;clase fecha: 2024-08-23;10039594;261
39595;2024;;;clase fecha: 2024-08-23;10039595;261
39596;2024;;;clase fecha: 2024-08-23;10039596;300
39597;2024;;;clase fecha: 2024-08-23;10039597;318
39598;2024;;;clase fecha: 2024-08-23;10039598;308
39599;2024;;;clase fecha: 2024-08-23;10039599;347
39600;2024;;;clase fecha: 2024-08-23;10039600;347
39601;2024;;;clase fecha: 2024-08-23;10039601;288
39602;2024;;;clase fecha: 2024-08-23;10039602;288
39603;2024;;;clase fecha: 2024-08-23;10039603;283
39604;2024;;;clase fecha: 2024-08-23;10039604;266
39605;2024;;;clase fecha: 2024-08-23;10039605;266
39606;2024;;;clase fecha: 2024-08-23;10039606;246
39607;2024;;;clase fecha: 2024-08-23;10039607;279
39608;2024;;;clase fecha: 2024-08-23;10039608;246
39609;2024;;;clase fecha: 2024-08-23;10039609;301
39610;2024;;;clase fecha: 2024-08-23;10039610;280
39611;2024;;;clase fecha: 2024-08-23;10039611;294
39612;2024;;;clase fecha: 2024-08-23;10039612;349
39613;2024;;;clase fecha: 2024-08-23;10039613;349
39614;2024;;;clase fecha: 2024-08-23;10039614;281
39615;2024;;;clase fecha: 2024-08-23;10039615;267
39616;2024;;;clase fecha: 2024-08-23;10039616;267
39617;2024;;;clase fecha: 2024-08-23;10039617;319
39618;2024;;;clase fecha: 2024-08-23;10039618;220
39619;2024;;;clase fecha: 2024-08-23;10039619;219
39620;2024;;;clase fecha: 2024-08-23;10039620;219
39621;2024;;;clase fecha: 2024-08-23;10039621;163
39622;2024;;;clase fecha: 2024-08-23;10039622;163
39623;2024;;;clase fecha: 2024-08-23;10039623;168
39624;2024;;;clase fecha: 2024-08-23;10039624;168
39625;2024;;;clase fecha: 2024-08-23;10039625;171
39626;2024;;;clase fecha: 2024-08-23;10039626;171
39627;2024;;;clase fecha: 2024-08-23;10039627;227
39628;2024;;;clase fecha: 2024-08-23;10039628;115
39629;2024;;;clase fecha: 2024-08-23;10039629;134
39630;2024;;;clase fecha: 2024-08-23;10039630;132
39631;2024;;;clase fecha: 2024-08-23;10039631;138
39632;2024;;;clase fecha: 2024-08-23;10039632;200
39633;2024;;;clase fecha: 2024-08-23;10039633;200
39634;2024;;;clase fecha: 2024-08-23;10039634;195
39635;2024;;;clase fecha: 2024-08-23;10039635;195
39636;2024;;;clase fecha: 2024-08-23;10039636;245
39637;2024;;;clase fecha: 2024-08-23;10039637;245
39638;2024;;;clase fecha: 2024-08-23;10039638;199
39639;2024;;;clase fecha: 2024-08-22;10039639;134
39640;2024;;;clase fecha: 2024-08-12;10039640;130
39641;2024;;;clase fecha: 2024-08-23;10039641;300
39642;2024;;;clase fecha: 2024-08-23;10039642;318
39643;2024;;;clase fecha: 2024-08-26;10039643;274
39644;2024;;;clase fecha: 2024-08-26;10039644;274
39645;2024;;;clase fecha: 2024-08-26;10039645;268
39646;2024;;;clase fecha: 2024-08-26;10039646;312
39647;2024;;;clase fecha: 2024-08-26;10039647;312
39648;2024;;;clase fecha: 2024-08-26;10039648;300
39649;2024;;;clase fecha: 2024-08-26;10039649;277
39650;2024;;;clase fecha: 2024-08-26;10039650;287
39651;2024;;;clase fecha: 2024-08-26;10039651;311
39652;2024;;;clase fecha: 2024-08-26;10039652;286
39653;2024;;;clase fecha: 2024-08-26;10039653;264
39654;2024;;;clase fecha: 2024-08-26;10039654;264
39655;2024;;;clase fecha: 2024-08-26;10039655;286
39656;2024;;;clase fecha: 2024-08-26;10039656;348
39657;2024;;;clase fecha: 2024-08-26;10039657;348
39658;2024;;;clase fecha: 2024-08-22;10039658;302
39659;2024;;;clase fecha: 2024-08-26;10039659;300
39660;2024;;;clase fecha: 2024-08-26;10039660;277
39661;2024;;;clase fecha: 2024-08-26;10039661;222
39662;2024;;;clase fecha: 2024-08-26;10039662;222
39663;2024;;;clase fecha: 2024-08-26;10039663;223
39664;2024;;;clase fecha: 2024-08-26;10039664;223
39665;2024;;;clase fecha: 2024-08-26;10039665;220
39666;2024;;;clase fecha: 2024-08-26;10039666;220
39667;2024;;;clase fecha: 2024-08-26;10039667;224
39668;2024;;;clase fecha: 2024-08-23;10039668;242
39669;2024;;;clase fecha: 2024-08-23;10039669;221
39670;2024;;;clase fecha: 2024-08-23;10039670;283
39671;2024;;;clase fecha: 2024-08-26;10039671;267
39672;2024;;;clase fecha: 2024-08-23;10039672;221
39673;2024;;;clase fecha: 2024-08-23;10039673;317
39674;2024;;;clase fecha: 2024-08-23;10039674;289
39675;2024;;;clase fecha: 2024-08-23;10039675;199
39676;2024;;;clase fecha: 2024-08-26;10039676;301
39677;2024;;;clase fecha: 2024-08-26;10039677;243
39678;2024;;;clase fecha: 2024-08-26;10039678;243
39679;2024;;;clase fecha: 2024-08-26;10039679;352
39680;2024;;;clase fecha: 2024-08-26;10039680;350
39681;2024;;;clase fecha: 2024-08-26;10039681;241
39682;2024;;;clase fecha: 2024-08-26;10039682;287
39683;2024;;;clase fecha: 2024-08-26;10039683;315
39684;2024;;;clase fecha: 2024-08-26;10039684;299
39685;2024;;;clase fecha: 2024-08-26;10039685;299
39686;2024;;;clase fecha: 2024-08-26;10039686;315
39687;2024;;;clase fecha: 2024-08-26;10039687;267
39688;2024;;;clase fecha: 2024-08-26;10039688;241
39689;2024;;;clase fecha: 2024-08-26;10039689;240
39690;2024;;;clase fecha: 2024-08-26;10039690;163
39691;2024;;;clase fecha: 2024-08-26;10039691;163
39692;2024;;;clase fecha: 2024-08-26;10039692;169
39693;2024;;;clase fecha: 2024-08-26;10039693;166
39694;2024;;;clase fecha: 2024-08-26;10039694;166
39695;2024;;;clase fecha: 2024-08-26;10039695;342
39696;2024;;;clase fecha: 2024-08-26;10039696;265
39697;2024;;;clase fecha: 2024-08-26;10039697;311
39698;2024;;;clase fecha: 2024-08-26;10039698;291
39699;2024;;;clase fecha: 2024-08-26;10039699;291
39700;2024;;;clase fecha: 2024-08-26;10039700;349
39701;2024;;;clase fecha: 2024-08-26;10039701;349
39702;2024;;;clase fecha: 2024-08-26;10039702;132
39703;2024;;;clase fecha: 2024-08-26;10039703;201
39704;2024;;;clase fecha: 2024-08-26;10039704;201
39705;2024;;;clase fecha: 2024-08-26;10039705;111
39706;2024;;;clase fecha: 2024-08-26;10039706;113
39707;2024;;;clase fecha: 2024-08-26;10039707;114
39708;2024;;;clase fecha: 2024-08-26;10039708;247
39709;2024;;;clase fecha: 2024-08-23;10039709;111
39710;2024;;;clase fecha: 2024-08-23;10039710;112
39711;2024;;;clase fecha: 2024-08-26;10039711;167
39712;2024;;;clase fecha: 2024-08-26;10039712;200
39713;2024;;;clase fecha: 2024-08-26;10039713;301
39714;2024;;;clase fecha: 2024-08-26;10039714;278
39715;2024;;;clase fecha: 2024-08-26;10039715;200
39716;2024;;;clase fecha: 2024-08-26;10039716;278
39717;2024;;;clase fecha: 2024-08-26;10039717;198
39718;2024;;;clase fecha: 2024-08-27;10039718;163
39719;2024;;;clase fecha: 2024-08-27;10039719;163
39720;2024;;;clase fecha: 2024-08-27;10039720;166
39721;2024;;;clase fecha: 2024-08-27;10039721;164
39722;2024;;;clase fecha: 2024-08-26;10039722;319
39723;2024;;;clase fecha: 2024-08-27;10039723;305
39724;2024;;;clase fecha: 2024-08-27;10039724;305
39725;2024;;;clase fecha: 2024-08-27;10039725;263
39726;2024;;;clase fecha: 2024-08-27;10039726;287
39727;2024;;;clase fecha: 2024-08-27;10039727;288
39728;2024;;;clase fecha: 2024-08-27;10039728;288
39729;2024;;;clase fecha: 2024-08-27;10039729;348
39730;2024;;;clase fecha: 2024-08-27;10039730;275
39731;2024;;;clase fecha: 2024-08-27;10039731;275
39732;2024;;;clase fecha: 2024-08-27;10039732;263
39733;2024;;;clase fecha: 2024-08-27;10039733;277
39734;2024;;;clase fecha: 2024-08-27;10039734;346
39735;2024;;;clase fecha: 2024-08-27;10039735;311
39736;2024;;;clase fecha: 2024-08-27;10039736;311
39737;2024;;;clase fecha: 2024-08-27;10039737;271
39738;2024;;;clase fecha: 2024-08-27;10039738;271
39739;2024;;;clase fecha: 2024-08-27;10039739;287
39740;2024;;;clase fecha: 2024-08-27;10039740;278
39741;2024;;;clase fecha: 2024-08-27;10039741;278
39742;2024;;;clase fecha: 2024-08-27;10039742;261
39743;2024;;;clase fecha: 2024-08-27;10039743;314
39744;2024;;;clase fecha: 2024-08-27;10039744;342
39745;2024;;;clase fecha: 2024-08-27;10039745;342
39746;2024;;;clase fecha: 2024-08-27;10039746;296
39747;2024;;;clase fecha: 2024-08-27;10039747;296
39748;2024;;;clase fecha: 2024-08-27;10039748;315
39749;2024;;;clase fecha: 2024-08-27;10039749;270
39750;2024;;;clase fecha: 2024-08-27;10039750;301
39751;2024;;;clase fecha: 2024-08-27;10039751;301
39752;2024;;;clase fecha: 2024-08-27;10039752;315
39753;2024;;;clase fecha: 2024-08-27;10039753;277
39754;2024;;;clase fecha: 2024-08-27;10039754;170
39755;2024;;;clase fecha: 2024-08-27;10039755;170
39756;2024;;;clase fecha: 2024-08-27;10039756;203
39757;2024;;;clase fecha: 2024-08-27;10039757;203
39758;2024;;;clase fecha: 2024-08-27;10039758;226
39759;2024;;;clase fecha: 2024-08-27;10039759;226
39760;2024;;;clase fecha: 2024-08-27;10039760;134
39761;2024;;;clase fecha: 2024-08-22;10039761;345
39762;2024;;;clase fecha: 2024-08-22;10039762;345
39763;2024;;;clase fecha: 2024-08-27;10039763;244
39764;2024;;;clase fecha: 2024-08-27;10039764;243
39765;2024;;;clase fecha: 2024-08-27;10039765;244
39766;2024;;;clase fecha: 2024-08-23;10039766;301
39767;2024;;;clase fecha: 2024-08-23;10039767;345
39768;2024;;;clase fecha: 2024-08-23;10039768;345
39769;2024;;;clase fecha: 2024-08-27;10039769;304
39770;2024;;;clase fecha: 2024-08-27;10039770;198
39771;2024;;;clase fecha: 2024-08-27;10039771;198
39772;2024;;;clase fecha: 2024-08-27;10039772;304
39773;2024;;;clase fecha: 2024-08-27;10039773;344
39774;2024;;;clase fecha: 2024-08-27;10039774;344
39775;2024;;;clase fecha: 2024-08-27;10039775;351
39776;2024;;;clase fecha: 2024-08-27;10039776;223
39777;2024;;;clase fecha: 2024-08-27;10039777;223
39778;2024;;;clase fecha: 2024-08-27;10039778;222
39779;2024;;;clase fecha: 2024-08-27;10039779;222
39780;2024;;;clase fecha: 2024-08-27;10039780;220
39781;2024;;;clase fecha: 2024-08-27;10039781;138
39782;2024;;;clase fecha: 2024-08-27;10039782;130
39783;2024;;;clase fecha: 2024-08-26;10039783;130
39784;2024;;;clase fecha: 2024-08-09;10039784;132
39785;2024;;;clase fecha: 2024-08-27;10039785;202
39786;2024;;;clase fecha: 2024-08-27;10039786;202
39787;2024;;;clase fecha: 2024-08-27;10039787;197
39788;2024;;;clase fecha: 2024-08-27;10039788;243
39789;2024;;;clase fecha: 2024-08-27;10039789;241
39790;2024;;;clase fecha: 2024-08-27;10039790;240
39791;2024;;;clase fecha: 2024-08-27;10039791;241
39792;2024;;;clase fecha: 2024-08-28;10039792;168
39793;2024;;;clase fecha: 2024-08-28;10039793;168
39794;2024;;;clase fecha: 2024-08-28;10039794;163
39795;2024;;;clase fecha: 2024-08-28;10039795;163
39796;2024;;;clase fecha: 2024-08-28;10039796;169
39797;2024;;;clase fecha: 2024-08-28;10039797;169
39798;2024;;;clase fecha: 2024-08-28;10039798;342
39799;2024;;;clase fecha: 2024-08-28;10039799;260
39800;2024;;;clase fecha: 2024-08-28;10039800;342
39801;2024;;;clase fecha: 2024-08-28;10039801;315
39802;2024;;;clase fecha: 2024-08-28;10039802;315
39803;2024;;;clase fecha: 2024-08-28;10039803;287
39804;2024;;;clase fecha: 2024-08-28;10039804;269
39805;2024;;;clase fecha: 2024-08-28;10039805;287
39806;2024;;;clase fecha: 2024-08-28;10039806;276
39807;2024;;;clase fecha: 2024-08-27;10039807;316
39808;2024;;;clase fecha: 2024-08-28;10039808;304
39809;2024;;;clase fecha: 2024-08-28;10039809;304
39810;2024;;;clase fecha: 2024-08-28;10039810;300
39811;2024;;;clase fecha: 2024-08-28;10039811;263
39812;2024;;;clase fecha: 2024-08-28;10039812;300
39813;2024;;;clase fecha: 2024-08-28;10039813;220
39814;2024;;;clase fecha: 2024-08-28;10039814;220
39815;2024;;;clase fecha: 2024-08-28;10039815;219
39816;2024;;;clase fecha: 2024-08-28;10039816;219
39817;2024;;;clase fecha: 2024-08-28;10039817;282
39818;2024;;;clase fecha: 2024-08-28;10039818;282
39819;2024;;;clase fecha: 2024-08-28;10039819;264
39820;2024;;;clase fecha: 2024-08-28;10039820;264
39821;2024;;;clase fecha: 2024-08-27;10039821;314
39822;2024;;;clase fecha: 2024-08-28;10039822;295
39823;2024;;;clase fecha: 2024-08-28;10039823;293
39824;2024;;;clase fecha: 2024-08-28;10039824;303
39825;2024;;;clase fecha: 2024-08-28;10039825;303
39826;2024;;;clase fecha: 2024-08-28;10039826;316
39827;2024;;;clase fecha: 2024-08-28;10039827;292
39828;2024;;;clase fecha: 2024-08-28;10039828;114
39829;2024;;;clase fecha: 2024-08-28;10039829;113
39830;2024;;;clase fecha: 2024-08-28;10039830;111
39831;2024;;;clase fecha: 2024-08-27;10039831;112
39832;2024;;;clase fecha: 2024-08-27;10039832;112
39833;2024;;;clase fecha: 2024-08-27;10039833;114
39834;2024;;;clase fecha: 2024-08-28;10039834;225
39835;2024;;;clase fecha: 2024-08-28;10039835;262
39836;2024;;;clase fecha: 2024-08-28;10039836;311
39837;2024;;;clase fecha: 2024-08-28;10039837;200
39838;2024;;;clase fecha: 2024-08-28;10039838;200
39839;2024;;;clase fecha: 2024-08-28;10039839;311
39840;2024;;;clase fecha: 2024-08-28;10039840;344
39841;2024;;;clase fecha: 2024-08-28;10039841;344
39842;2024;;;clase fecha: 2024-08-28;10039842;351
39843;2024;;;clase fecha: 2024-08-28;10039843;201
39844;2024;;;clase fecha: 2024-08-28;10039844;201
39845;2024;;;clase fecha: 2024-08-28;10039845;202
39846;2024;;;clase fecha: 2024-08-28;10039846;245
39847;2024;;;clase fecha: 2024-08-28;10039847;276
39848;2024;;;clase fecha: 2024-08-28;10039848;286
39849;2024;;;clase fecha: 2024-08-28;10039849;136
39850;2024;;;clase fecha: 2024-08-28;10039850;130
39851;2024;;;clase fecha: 2024-08-28;10039851;132
39852;2024;;;clase fecha: 2024-08-28;10039852;138
39853;2024;;;clase fecha: 2024-08-28;10039853;225
39854;2024;;;clase fecha: 2024-08-29;10039854;314
39855;2024;;;clase fecha: 2024-08-29;10039855;168
39856;2024;;;clase fecha: 2024-08-29;10039856;168
39857;2024;;;clase fecha: 2024-08-29;10039857;166
39858;2024;;;clase fecha: 2024-08-29;10039858;166
39859;2024;;;clase fecha: 2024-08-29;10039859;288
39860;2024;;;clase fecha: 2024-08-29;10039860;288
39861;2024;;;clase fecha: 2024-08-29;10039861;298
39862;2024;;;clase fecha: 2024-08-29;10039862;298
39863;2024;;;clase fecha: 2024-08-29;10039863;273
39864;2024;;;clase fecha: 2024-08-29;10039864;349
39865;2024;;;clase fecha: 2024-08-29;10039865;283
39866;2024;;;clase fecha: 2024-08-29;10039866;268
39867;2024;;;clase fecha: 2024-08-29;10039867;268
39868;2024;;;clase fecha: 2024-08-29;10039868;343
39869;2024;;;clase fecha: 2024-08-29;10039869;343
39870;2024;;;clase fecha: 2024-08-29;10039870;264
39871;2024;;;clase fecha: 2024-08-29;10039871;264
39872;2024;;;clase fecha: 2024-08-29;10039872;306
39873;2024;;;clase fecha: 2024-08-29;10039873;299
39874;2024;;;clase fecha: 2024-08-29;10039874;313
39875;2024;;;clase fecha: 2024-08-29;10039875;313
39876;2024;;;clase fecha: 2024-08-29;10039876;307
39877;2024;;;clase fecha: 2024-08-29;10039877;277
39878;2024;;;clase fecha: 2024-08-29;10039878;263
39879;2024;;;clase fecha: 2024-08-29;10039879;277
39880;2024;;;clase fecha: 2024-08-29;10039880;263
39881;2024;;;clase fecha: 2024-08-28;10039881;345
39882;2024;;;clase fecha: 2024-08-29;10039882;314
