IncidentCost;IncidentDate;IncidentDescription;IncidentIdentifier;IncidentReporterId;IncidentTime;OrganizationPersonRoleId;RecordEndDateTime;RecordStartDateTime;RefFirearmTypeId;RefIncidentBehaviorId;RefIncidentBehaviorSecondaryId;RefIncidentInjuryTypeId;RefIncidentLocationId;RefIncidentMultipleOffenseTypeId;RefIncidentPerpetratorInjuryTypeId;RefIncidentReporterTypeId;RefIncidentTimeDescriptionCodeId;RefWeaponTypeId;RegulationViolatedDescription;RelatedToDisabilityManifestationInd;OrganizationId;ReportedToLawEnforcementInd;IncidentId
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113757
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113758
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113759
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113760
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113761
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113762
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113763
;2024-08-02;SE ACTIVA PROTOCOLO FALTA GRAVE.<div>Se aplica protocolo por tres anotaciones. Suspensión por un día. lunes 02 septiembre 2024.</div>;;;5:00 PM;;;;;34;;;1;;;7;;;;;163;;11113764
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113765
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113766
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113767
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113768
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113769
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113770
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113771
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113772
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113773
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113774
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113775
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113776
;2024-09-03;"Buena conducta. Excelente trabajo en equipo; presenta sus materiales, realiza un trabajo proactivo, colabora también con otros equipos en la realización de sus afiches.";;;9:10 AM;;;;;34;;;1;;;7;;;;;348;;11113777
;2024-09-03;"Activación protocolo conductas disruptivas. Se llama apoderado para&nbsp; informar.";;;10:10 AM;;;;;34;;;1;;;7;;;;;317;;11113778
;2024-09-03;"Activación protocolo conductas disruptivas. Se llamó al apoderado&nbsp; y fue suspendido por&nbsp; un día.";;;9:10 AM;;;;;34;;;1;;;7;;;;;306;;11113779
;2024-09-03;"Activación protocolo conductas disruptivas. Se suspende por un día&nbsp; por&nbsp; acumulación d e observaciones negativas.";;;10:10 AM;;;;;34;;;1;;;7;;;;;221;;11113780
;2024-09-03;"SE ACTIVA PROTOCOLO FALTA GRAVE.&nbsp; Es suspendido por un día.&nbsp; Se llama apoderado para informar.";;;10:20 AM;;;;;34;;;1;;;7;;;;;221;;11113781
;2024-05-21;Se activa protocolo falta grave, se suspende por un día;;;11:00 AM;;;;;34;;;1;;;7;;;;;316;;11113782
;2024-09-03;Activación protocolo conductas disruptivas <div>Se activa protocolo por acumulación de conductas disruptivas. Se avisa a la apoderada y se procede a suspender a la alumna por un día (Miércoles 04)</div>;;;1:20 PM;;;;;34;;;1;;;7;;;;;277;;11113785
;2024-09-03;Falta de respeto (Agresión fisica o verbal) por parte del Apoderado hacia el colegio o integrante de la comunidad educativa.;;;1:30 PM;;;;;34;;;1;;;7;;;;;277;;11113786
;2024-09-02;Conducta disruptiva, alumno que interrumpe constantemente la clase con sonidos, gritos y burlas. Cuando se le llama la atención, se enoja y actúa con agresividad, patea la mesa, tira los materiales y la clase se ve interrumpida por el evento. Se llama al inspector y se niega a salir de la sala, sigue gritando y pateando cosas.;;;5:40 PM;;;;;29;;;1;;;7;;;;;220;;11113787
;2024-09-03;"Se activa protocolo por acumulación de tres anotaciones negativas<div>Se da aviso a la apoderada y se procede a suspender a la alumna por un día (miércoles 04)&nbsp;</div>";;;1:30 PM;;;;;34;;;1;;;7;;;;;277;;11113788
;2024-09-02;"Conducta disruptiva, hace diferentes ruidos y sonidos con objetos interrumpiendo el normal desarrollo de la clase, cuando se le llama&nbsp; la atención se burla.";;;2:50 PM;;;;;29;;;1;;;7;;;;;222;;11113789
;2024-09-03;Conducta disruptiva;;;3:30 PM;;;;;29;;;1;;;7;;;;;198;;11113790
;2024-09-03;"agresión física a compañero<div>Alumno que agrede a su compañero Amir Romero, según el en situación de juego, Amir se golpea en la boca con la mesa lo que deja llorando al compañero.&nbsp; Amir desmiente estar jugando con el compañero. Alumno reconoce su error , se citará apoderada a atención de apoderados para mañana&nbsp; miercoles 04 de septiembre a las 17: 30 horas. De no asistir se activa protocolo de reglamento interno.</div>";;;4:50 PM;;;;;29;;;1;;;7;;;;;243;;11113791
;2024-09-03;Conducta disruptiva, alumno que durante un intento de juego le baja los pantalones a su compañero Reinaldo Llanca, se conversa con ambos alumnos para saber el contexto de la situación manifestando que estaban jugando pero no era la intensión.;;;4:50 PM;;;;;29;;;1;;;7;;;;;203;;11113792
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113793
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113794
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113795
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113796
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113797
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113798
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113799
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113800
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113801
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113802
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113803
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113804
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113805
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113806
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113807
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113808
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113809
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113810
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113811
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113812
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113813
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113814
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113815
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113816
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113817
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113818
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113819
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113820
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113821
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113822
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113823
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113824
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113825
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113826
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113827
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113828
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113829
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113830
;2024-08-13;"participación en clases.&nbsp;<div>Se felicita por su motivación para leer en clases.</div>";;;5:30 PM;;;;;34;;;1;;;7;;;;;163;;11113831
;2024-09-04;Conducta disruptiva, Alumna que interrumpe constantemente la clase, conversa, hace ruidos y no obedece a los llamados de atención y contesta de mala forma.;;;4:20 PM;;;;;29;;;1;;;7;;;;;219;;11113832
;2024-09-05;Falta de respeto y fraternidad, alumno que interrumpe constantemente la clase para pedir permiso al baño, se le responde que no puede ir y contesta de forma irrespetusosa a la profesora, conducta que ha sido repetida ya en varias ocasiones durante la semana. La alumna es supendida por 1 día.;;;3:10 PM;;;;;29;;;1;;;7;;;;;222;;11113833
;2024-09-05;Conducta disruptiva;;;6:10 PM;;;;;29;;;1;;;7;;;;;198;;11113834
;2024-09-13;"No presenta interés en la clase ni en la materia. No realiza las actividades de la clase; no trae el cuaderno de inglés, nuevamente. Manifiesta una actitud negativa frente al aprendizaje.";;;10:20 AM;;;;;29;;;1;;;7;;;;;283;;11113835
;2024-09-06;"agresión física a compañero. En momento de ingresar a la sala, por una actividad de la charla de personal del consultorio, agrede físicamente&nbsp; a su&nbsp; compañero, en respuesta a un acto obsceno que éste le realiza, empujándolo por detrás.";;;9:40 AM;;;;;29;;;1;;;7;;;;;317;;11113836
;2024-09-06;Copia, o se deja copiar, entrega información o transgrede la normativa definida en todo tipo de evaluaciones.<div><br></div><div>Es sorprendida copiando con una hoja que tenía debajo de su mesa el dictado de la consonante B.</div>;;;4:10 PM;;;;;29;;;1;;;7;;;;;163;;11113837
;2024-09-06;"Conducta disruptiva.&nbsp; Se&nbsp; niega a realizar sus actividades,&nbsp; se para constantemente,&nbsp; golpea la meza fuertemente, no obedece ninguna&nbsp; instrucción de la clase y da un golpe a un estuche de lápices de su compañera Antonella Neira, sin ninguna provocación d e la compañera.";;;5:00 PM;;;;;29;;;1;;;7;;;;;221;;11113838
;2024-09-09;Uso de  celulares u otros equipos móviles en la jornada de clases.<div>Alumno que nuevamente en sala de computación en clase de lenguaje llega con sus audífonos aún cuando la clase pasada se le pidió encarecidamente que los dejara en casa ya que es un distractor. Se los pone mientras trabaja para ver videos y no coloca atención a las instrucciones y la clase en general.</div>;;;11:20 AM;;;;;29;;;1;;;7;;;;;277;;11113839
;2024-09-09;"Deteriora útiles, mobiliario y equipamiento de la sala de clases. Raya con lápiz de pasta libro de su compañera.&nbsp;";;;5:00 PM;;;;;29;;;1;;;7;;;;;200;;11113840
;2024-09-09;Activación protocolo conductas disruptivas ;;;5:00 PM;;;;;34;;;1;;;7;;;;;200;;11113841
;2024-09-10;"Agresión física a compañero. Al inicio de la clase, Tahiel Inostroza y&nbsp; Martín Muñoz, se&nbsp; golpean mutuamente, con patadas y golpes a mano extendida. En momento en que les indicaba sentarse para realizar la oración inicial.<div>Se aplica protocolo&nbsp; y son suspendidos por un día.</div>";;;8:20 AM;;;;;29;;;1;;;7;;;;;348;;11113842
;2024-09-10;"Agresión física a compañero. Al inicio de la clase, Tahiel Inostroza y&nbsp; Martín Muñoz, se&nbsp; golpean mutuamente, con patadas y golpes a mano extendida. En momento en que les indicaba sentarse para realizar la oración inicial.<div>Se aplica protocolo&nbsp; y son suspendidos por un día.</div>";;;8:20 AM;;;;;29;;;1;;;7;;;;;348;;11113843
;2024-09-06;"SE ACTIVA PROTOCOLO FALTA GRAVE. Es suspendido por&nbsp; un día.";;;11:00 AM;;;;;34;;;1;;;7;;;;;317;;11113844
;2024-09-09;No presenta interés en la clase ni en la materia, alumno que no pone atención a la clase, no realiza su actividad y cuando se le llama la atención contesta que no le importa.;;;6:00 PM;;;;;29;;;1;;;7;;;;;220;;11113845
;2024-09-11;Alumna ejemplar. Mantiene un excelente comportamiento en clases, termina siempre sus tareas y ayuda a sus compañeros. Felicitaciones;;;;;;;;34;;;1;;;7;;;;;315;;11113846
;2024-09-11;"Se expresa con vocabulario grosero de forma verbal, física o por escrito. Se expresa con groserías para referirse a su compañera Paz, ante la negativa de ésta de prestarle un lápiz que él intentó arrebatarle.&nbsp;";;;12:00 PM;;;;;29;;;1;;;7;;;;;321;;11113847
;2024-09-23;"Falta de respeto en reiteradas ocasiones. Estudiante desafiante, no deja de hacer ruido con lápices (emulando que es baterista). Se solicita que deje de hacerlo en varias oportunidades porque interrumpe el normal desarrollo de la clase, pero sigue en su negativa. Cuando se le llama la atención se victimiza y trata de dejar mal al profesor. Se llama a inspectoría para su retiro y amonestación verbal.&nbsp;";;;10:10 AM;;;;;29;;;1;;;7;;;;;301;;11113848
;2024-09-23;Alumno con conducta disruptiva, no trabaja, juega en clase, hace tira el lápiz, no tiene cuaderno, presenta nula disposición a trabajar en clase.;;;12:10 PM;;;;;29;;;1;;;7;;;;;299;;11113849
;2024-09-23;Activación protocolo conductas disruptivas se suspende por 1 día, se cita apoderada.;;;12:30 PM;;;;;34;;;1;;;7;;;;;299;;11113850
;2024-09-24;"Participación en clases<div>Alumna que participa constantemente en clases y demuestra un buen comportamiento.&nbsp;</div>";;;11:10 AM;;;;;34;;;1;;;7;;;;;287;;11113851
;2024-09-24;"Participación en clases<div>Alumna que participa constantemente en clases y demuestra un buen comportamiento.&nbsp;</div>";;;11:10 AM;;;;;34;;;1;;;7;;;;;287;;11113852
;2024-09-24;"Participación en clases<div>Alumna que participa constantemente en clases y demuestra un buen comportamiento.&nbsp;</div>";;;11:10 AM;;;;;34;;;1;;;7;;;;;287;;11113853
;2024-09-24;"Participación en clases<div>Alumna que participa constantemente en clases y demuestra un buen comportamiento.&nbsp;</div>";;;11:10 AM;;;;;34;;;1;;;7;;;;;287;;11113854
;2024-09-24;"Participación en clases<div>Alumna que participa constantemente en clases y demuestra un buen comportamiento.&nbsp;</div>";;;11:10 AM;;;;;34;;;1;;;7;;;;;287;;11113855
;2024-09-24;Participación en clases<div>Alumno que participa activamente de las clases y también mantiene un buen comportamiento. Felicitaciones, sigue así.</div>;;;11:20 AM;;;;;34;;;1;;;7;;;;;287;;11113856
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113857
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113858
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113859
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113860
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113861
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113862
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113863
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113864
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113865
;2024-09-24;Participación en actos y actividades extraescolares<div>Alumna que se destaca por su participación en el baile de la gala dieciochera. ¡Muchas felicitaciones!</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;287;;11113866
;2024-09-24;Conducta disruptiva<div>Alumna que no pone atención a la clase, se distrae constantemente conversando, hace ruidos, muecas con la cara. Se le llama la atención en reiteradas ocasiones pero su comportamiento persiste.</div>;;;1:10 PM;;;;;29;;;1;;;7;;;;;277;;11113867
;2024-09-24;Participación en clases<div>Alumno que se destaca por su activa participación en clases, respondiendo siempre de manera acertada las preguntas de la clase y sus actividades.</div>;;;1:10 PM;;;;;34;;;1;;;7;;;;;277;;11113868
;2024-09-24;"Estudiante interrumpe en muchas oportunidades el desarrollo normal de la evaluación. Se solicita en más de cinco oportunidades que deje de hablar y de distraer a sus compañeros pero insiste en su negativa. Se solicita a inspectoría que lo retire de la sala para asegurar un clima propicio para el desarrollo de la evaluación. Dejo constancia que el estudiante no contesta nada (lo que contesta es al azar). Se citará a su apoderada para el día jueves 26 de septiembre a las 16.25 hrs. para informar de la situación.&nbsp;";;;12:30 PM;;;;;29;;;1;;;7;;;;;301;;11113869
;2024-09-26;Conducta disruptiva. Alumno que en reiteradas ocasiones interrumpe la clase distrayéndose el y a sus compañeros.;;;;;;;;29;;;1;;;7;;;;;264;;11113870
;2024-09-27;Activación protocolo conductas disruptivas <div>Se aplica protocolo por acumulación de anotaciones negativas. Se procede a suspender al alumno por un día . siendo este el lunes 30 de septiembre.</div><div>Se comunica al apoderado mediante llamado telefónico.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;263;;11113871
;2024-07-24;Activación protocolo conductas disruptivas ;;;5:20 PM;;;;;34;;;1;;;7;;;;;195;;11113872
;2024-09-27;"Conducta disruptiva; Durante toda la clase se dedica a correr por la sala, gritar e interrumpir a sus compañeros provocando desorden.";;;6:00 PM;;;;;29;;;1;;;7;;;;;199;;11113873
;2024-09-30;"<ol><li>&nbsp;Conducta disruptiva: ALUMNO QUE SE NIEGA A TRABAJAR, PERMANECE DE PIE, SE SOLICITA MANTENERSE EN SU PUESTO PERO SE NIEGA , SE CITA APODERADO PARA EL DIA MIERCOLES 2 DE OCTUBRE A LAS 17:30 HORAS. ( CITACION REGISTRADA EN EL CUADERNO DE LENGUAJE NO TRAE LIBRETA Y POR INSPECTORIA)</li></ol>";;;10:50 AM;;;;;29;;;1;;;7;;;;;350;;11113874
;2024-09-30;Conducta disruptiva, alumno que no pone atención a la clase se ríe, juega y se tira papeles con otro compañero. No realiza sus actividades y distrae a sus compañeros.;;;6:20 PM;;;;;29;;;1;;;7;;;;;220;;11113903
;2024-09-30;Conducta disruptiva, alumno que no pone atención a la clase se ríe, juega y se tira papeles con otro compañero. No realiza sus actividades y distrae a sus compañeros.;;;6:20 PM;;;;;29;;;1;;;7;;;;;220;;11113904
;2024-09-30;agresión física a compañero;;;5:20 PM;;;;;29;;;1;;;7;;;;;220;;11113905
;2024-09-30;"Agresión física a compañero, alumno que agrede y golpea a combos a su compañero Juan Arce con el riesgo de tirarlo por la escalera. El alumno comienza la pelea por una pelota. Actitud agresiva reiterada.&nbsp;";;;5:20 PM;;;;;29;;;1;;;7;;;;;220;;11113906
;2024-09-30;SE ACTIVA PROTOCOLO FALTA GRAVÍSIMA. Suspendido por 01-10-24 y 02-10-24;;;5:20 PM;;;;;34;;;1;;;7;;;;;220;;11113907
;2024-09-30;SE ACTIVA PROTOCOLO FALTA GRAVÍSIMA. Suspendido por 01-10-24;;;5:20 PM;;;;;34;;;1;;;7;;;;;220;;11113908
;2024-09-30;Conducta disruptiva, alumno que interrumpe contantemente la clase hablando fuerte a otros compañeros y respondiendole a la profesora cosas que no corresponden a la clase. No obedece cuando se le verbalizan las normas.;;;6:00 PM;;;;;29;;;1;;;7;;;;;220;;11113909
;2024-10-01;Conducta disruptiva. Mientras profesora lee al curso texto de lectura complentaria Tesoros en Egipto y explicando antes que debe estar en silencio escuchan si no tienen el texto. Conversa a un volumen elevado con Anahís Borquez e Ignacio Saez, se le llama la atención y se el pide que guarde silencio pero igual continúa.;;;9:20 AM;;;;;29;;;1;;;7;;;;;311;;11113910
;2024-10-01;Conducta disruptiva. Mientras profesora lee al curso texto de lectura complentaria Tesoros en Egipto y explicando antes que debe estar en silencio escuchando si no tienen el texto. Conversa a un volumen elevado con Damian Flores e Ignacio Saez, se le llama la atención y se el pide que guarde silencio pero igual continúa.;;;9:20 AM;;;;;29;;;1;;;7;;;;;311;;11113911
;2024-10-01;Conducta disruptiva. Mientras profesora lee al curso texto de lectura complentaria Tesoros en Egipto y explicando antes que debe estar en silencio escuchan si no tienen el texto. Conversa a un volumen elevado con Anahís Borquez y Damian Flores, se le llama la atención y se el pide que guarde silencio pero igual continúa.;;;9:20 AM;;;;;29;;;1;;;7;;;;;311;;11113912
;2024-10-01;"participación en actos y actividades extraescolares.<div>Se felicita por la excelente participación en el acto de&nbsp; celebración del día de la asistente.</div>";;;4:10 PM;;;;;34;;;1;;;7;;;;;163;;11113913
;2024-10-01;"participación en actos y actividades extraescolares.<div>Se felicita por la excelente participación en el acto de&nbsp; celebración del día de la asistente.</div>";;;4:10 PM;;;;;34;;;1;;;7;;;;;163;;11113914
;2024-10-01;"participación en actos y actividades extraescolares.<div>Se felicita por la excelente participación en el acto de&nbsp; celebración del día de la asistente.</div>";;;4:10 PM;;;;;34;;;1;;;7;;;;;163;;11113915
;2024-10-01;"participación en actos y actividades extraescolares.<div>Se felicita por la excelente participación en el acto de&nbsp; celebración del día de la asistente.</div>";;;4:10 PM;;;;;34;;;1;;;7;;;;;163;;11113916
;2024-10-01;"participación en actos y actividades extraescolares.<div>Se felicita por la excelente participación en el acto de&nbsp; celebración del día de la asistente.</div>";;;4:10 PM;;;;;34;;;1;;;7;;;;;163;;11113917
