AssessmentRegistrationId;AssignedByPersonId;digitalRandomKey;DateDigitalRandomKey;personIDDigitalRandomKey;CourseSectionId;CreationDate;Description;DueDate;DueTime;LeaOrganizationId;MaximumAttemptsAllowed;MaximumTimeAllowed;OrganizationCalendarSessionId;PossiblePoints;Prerequisite;RecordEndDateTime;RecordStartDateTime;RefLanguageId;RefLearnerActivityAddToGradeBookFlagId;RefLearnerActivityMaximumTimeAllowedUnitsId;RefLearnerActivityTypeId;ReleaseDate;RubricUrl;SchoolOrganizationId;Title;Weight;LearnerActivityId;PersonId
169946781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22514;24383580
170046781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22515;24573498
170146781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22516;24573605
170246781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22517;24447044
170346781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22518;24447007
170446781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22519;24242782
170546781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22520;24222609
170646781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22521;24336591
194646781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22522;24412529
197746781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22523;23702160
198946781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22524;24484177
203946781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22525;24515266
204346781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22526;24387253
208546781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22527;24366384
208646781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22528;24489785
209046781099;;;;;;;;;;;;;;;;;;;;;;;;;;30;22529;24565928
169446791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22530;24548899
169546791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22531;24220372
169646791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22532;24330355
169746791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22533;24414214
169946791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22534;24383580
170046791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22535;24573498
170146791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22536;24573605
170246791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22537;24447044
170346791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22538;24447007
170446791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22539;24242782
170546791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22540;24222609
170646791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22541;24336591
194646791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22542;24412529
197746791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22543;23702160
198946791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22544;24484177
203946791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22545;24515266
204346791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22546;24387253
208546791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22547;24366384
208646791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22548;24489785
209046791099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22549;24565928
169455891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22550;24548899
169555891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22551;24220372
169655891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22552;24330355
169755891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22553;24414214
169955891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22554;24383580
170055891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22555;24573498
170155891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22556;24573605
170255891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22557;24447044
170355891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22558;24447007
170455891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22559;24242782
170555891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22560;24222609
170655891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22561;24336591
194655891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22562;24412529
197755891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22563;23702160
198955891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22564;24484177
203955891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22565;24515266
204355891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22566;24387253
208555891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22567;24366384
208655891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22568;24489785
209055891099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22569;24565928
169455901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22570;24548899
169555901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22571;24220372
169655901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22572;24330355
169755901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22573;24414214
169955901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22574;24383580
170055901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22575;24573498
170155901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22576;24573605
170255901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22577;24447044
170355901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22578;24447007
170455901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22579;24242782
170555901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22580;24222609
170655901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22581;24336591
194655901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22582;24412529
197755901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22583;23702160
198955901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22584;24484177
203955901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22585;24515266
204355901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22586;24387253
208555901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22587;24366384
208655901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22588;24489785
209055901099;;;;;;;;;;;;;;;;;;;;;;;;;;10;22589;24565928
169455911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22590;24548899
169555911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22591;24220372
169655911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22592;24330355
169755911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22593;24414214
169955911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22594;24383580
170055911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22595;24573498
170155911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22596;24573605
170255911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22597;24447044
170355911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22598;24447007
170455911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22599;24242782
170555911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22600;24222609
170655911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22601;24336591
194655911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22602;24412529
197755911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22603;23702160
198955911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22604;24484177
203955911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22605;24515266
204355911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22606;24387253
208555911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22607;24366384
208655911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22608;24489785
209055911099;;;;;;;;;;;;;;;;;;;;;;;;;;25;22609;24565928
169455921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22610;24548899
169555921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22611;24220372
169655921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22612;24330355
169755921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22613;24414214
169955921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22614;24383580
170055921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22615;24573498
170155921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22616;24573605
170255921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22617;24447044
170355921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22618;24447007
170455921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22619;24242782
170555921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22620;24222609
170655921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22621;24336591
194655921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22622;24412529
197755921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22623;23702160
198955921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22624;24484177
203955921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22625;24515266
204355921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22626;24387253
208555921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22627;24366384
208655921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22628;24489785
209055921099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22629;24565928
169455931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22630;24548899
169555931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22631;24220372
169655931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22632;24330355
169755931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22633;24414214
169955931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22634;24383580
170055931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22635;24573498
170155931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22636;24573605
170255931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22637;24447044
170355931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22638;24447007
170455931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22639;24242782
170555931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22640;24222609
170655931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22641;24336591
194655931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22642;24412529
197755931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22643;23702160
198955931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22644;24484177
203955931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22645;24515266
204355931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22646;24387253
208555931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22647;24366384
208655931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22648;24489785
209055931099;;;;;;;;;;;;;;;;;;;;;;;;;;20;22649;24565928
169447121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22650;24548899
169547121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22651;24220372
169647121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22652;24330355
169747121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22653;24414214
169947121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22654;24383580
170047121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22655;24573498
170147121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22656;24573605
170247121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22657;24447044
170347121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22658;24447007
170447121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22659;24242782
170547121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22660;24222609
170647121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22661;24336591
194647121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22662;24412529
197747121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22663;23702160
198947121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22664;24484177
203947121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22665;24515266
204347121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22666;24387253
208547121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22667;24366384
208647121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22668;24489785
209047121100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22669;24565928
169447131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22670;24548899
169547131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22671;24220372
169647131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22672;24330355
169747131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22673;24414214
169947131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22674;24383580
170047131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22675;24573498
170147131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22676;24573605
170247131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22677;24447044
170347131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22678;24447007
170447131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22679;24242782
170547131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22680;24222609
170647131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22681;24336591
194647131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22682;24412529
197747131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22683;23702160
198947131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22684;24484177
203947131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22685;24515266
204347131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22686;24387253
208547131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22687;24366384
208647131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22688;24489785
209047131100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22689;24565928
169447141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22690;24548899
169547141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22691;24220372
169647141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22692;24330355
169747141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22693;24414214
169947141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22694;24383580
170047141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22695;24573498
170147141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22696;24573605
170247141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22697;24447044
170347141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22698;24447007
170447141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22699;24242782
170547141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22700;24222609
170647141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22701;24336591
194647141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22702;24412529
197747141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22703;23702160
198947141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22704;24484177
203947141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22705;24515266
204347141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22706;24387253
208547141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22707;24366384
208647141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22708;24489785
209047141100;;;;;;;;;;;;;;;;;;;;;;;;;;40;22709;24565928
169450801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22710;24548899
169550801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22711;24220372
169650801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22712;24330355
169750801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22713;24414214
169950801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22714;24383580
170050801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22715;24573498
170150801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22716;24573605
170250801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22717;24447044
170350801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22718;24447007
170450801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22719;24242782
170550801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22720;24222609
170650801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22721;24336591
194650801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22722;24412529
197750801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22723;23702160
198950801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22724;24484177
203950801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22725;24515266
204350801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22726;24387253
208550801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22727;24366384
208650801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22728;24489785
209050801100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22729;24565928
169450811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22730;24548899
169550811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22731;24220372
169650811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22732;24330355
169750811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22733;24414214
169950811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22734;24383580
170050811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22735;24573498
170150811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22736;24573605
170250811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22737;24447044
170350811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22738;24447007
170450811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22739;24242782
170550811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22740;24222609
170650811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22741;24336591
194650811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22742;24412529
197750811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22743;23702160
198950811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22744;24484177
203950811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22745;24515266
204350811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22746;24387253
208550811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22747;24366384
208650811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22748;24489785
209050811100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22749;24565928
169450821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22750;24548899
169550821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22751;24220372
169650821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22752;24330355
169750821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22753;24414214
169950821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22754;24383580
170050821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22755;24573498
170150821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22756;24573605
170250821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22757;24447044
170350821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22758;24447007
170450821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22759;24242782
170550821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22760;24222609
170650821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22761;24336591
194650821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22762;24412529
197750821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22763;23702160
198950821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22764;24484177
203950821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22765;24515266
204350821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22766;24387253
208550821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22767;24366384
208650821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22768;24489785
209050821100;;;;;;;;;;;;;;;;;;;;;;;;;;5;22769;24565928
169453491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22770;24548899
169553491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22771;24220372
169653491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22772;24330355
169753491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22773;24414214
169953491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22774;24383580
170053491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22775;24573498
170153491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22776;24573605
170253491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22777;24447044
170353491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22778;24447007
170453491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22779;24242782
170553491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22780;24222609
170653491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22781;24336591
194653491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22782;24412529
197753491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22783;23702160
198953491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22784;24484177
203953491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22785;24515266
204353491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22786;24387253
208553491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22787;24366384
208653491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22788;24489785
209053491100;;;;;;;;;;;;;;;;;;;;;;;;;;30;22789;24565928
169455471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22790;24548899
169555471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22791;24220372
169655471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22792;24330355
169755471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22793;24414214
169955471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22794;24383580
170055471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22795;24573498
170155471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22796;24573605
170255471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22797;24447044
170355471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22798;24447007
170455471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22799;24242782
170555471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22800;24222609
170655471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22801;24336591
194655471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22802;24412529
197755471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22803;23702160
198955471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22804;24484177
203955471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22805;24515266
204355471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22806;24387253
208555471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22807;24366384
208655471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22808;24489785
209055471100;;;;;;;;;;;;;;;;;;;;;;;;;;25;22809;24565928
169455481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22810;24548899
169555481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22811;24220372
169655481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22812;24330355
169755481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22813;24414214
169955481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22814;24383580
170055481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22815;24573498
170155481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22816;24573605
170255481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22817;24447044
170355481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22818;24447007
170455481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22819;24242782
170555481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22820;24222609
170655481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22821;24336591
194655481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22822;24412529
197755481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22823;23702160
198955481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22824;24484177
203955481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22825;24515266
204355481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22826;24387253
208555481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22827;24366384
208655481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22828;24489785
209055481100;;;;;;;;;;;;;;;;;;;;;;;;;;35;22829;24565928
169455491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22830;24548899
169555491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22831;24220372
169655491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22832;24330355
169755491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22833;24414214
169955491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22834;24383580
170055491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22835;24573498
170155491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22836;24573605
170255491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22837;24447044
170355491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22838;24447007
170455491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22839;24242782
170555491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22840;24222609
170655491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22841;24336591
194655491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22842;24412529
197755491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22843;23702160
198955491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22844;24484177
203955491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22845;24515266
204355491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22846;24387253
208555491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22847;24366384
208655491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22848;24489785
209055491100;;;;;;;;;;;;;;;;;;;;;;;;;;65;22849;24565928
169455501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22850;24548899
169555501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22851;24220372
169655501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22852;24330355
169755501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22853;24414214
169955501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22854;24383580
170055501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22855;24573498
170155501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22856;24573605
170255501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22857;24447044
170355501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22858;24447007
170455501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22859;24242782
170555501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22860;24222609
170655501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22861;24336591
194655501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22862;24412529
197755501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22863;23702160
198955501100;;;;;;;;;;;;;;;;;;;;;;;;;;45;22864;24484177
