AttendanceTermIndicator;BeginDate;claseRecuperadaId;fileScanBase64;Code;DaysInSession;Designator;EndDate;numeroREX;fechaREX;FirstInstructionDate;InstructionalMinutes;LastInstructionDate;MarkingTermIndicator;OrganizationCalendarId;RecordEndDateTime;RecordStartDateTime;RefSessionTypeId;SchedulingTermIndicator;Description;MinutesPerDay;OrganizationCalendarSessionId;SessionEndTime;SessionStartTime
1;2024-08-02;;;38879;;;2024-08-02;;;;;;;10038879;;;7;;clase fecha: 2024-08-02;;5965;;
1;2024-08-02;;;38880;;;2024-08-02;;;;;;;10038880;;;7;;clase fecha: 2024-08-02;;5966;;
1;2024-08-02;;;38881;;;2024-08-02;;;;;;;10038881;;;7;;clase fecha: 2024-08-02;;5967;;
1;2024-08-02;;;38882;;;2024-08-02;;;;;;;10038882;;;7;;clase fecha: 2024-08-02;;5968;;
1;2024-08-02;;;38883;;;2024-08-02;;;;;;;10038883;;;7;;clase fecha: 2024-08-02;;5969;;
1;2024-08-02;;;38884;;;2024-08-02;;;;;;;10038884;;;7;;clase fecha: 2024-08-02;;5970;;
1;2024-08-02;;;38885;;;2024-08-02;;;;;;;10038885;;;7;;clase fecha: 2024-08-02;;5971;;
1;2024-08-02;;;38886;;;2024-08-02;;;;;;;10038886;;;7;;clase fecha: 2024-08-02;;5972;;
1;2024-08-02;;;38887;;;2024-08-02;;;;;;;10038887;;;7;;clase fecha: 2024-08-02;;5973;;
1;2024-08-02;;;38888;;;2024-08-02;;;;;;;10038888;;;7;;clase fecha: 2024-08-02;;5974;;
1;2024-08-02;;;38889;;;2024-08-02;;;;;;;10038889;;;7;;clase fecha: 2024-08-02;;5975;;
1;2024-08-02;;;38890;;;2024-08-02;;;;;;;10038890;;;7;;clase fecha: 2024-08-02;;5976;;
1;2024-08-02;;;38891;;;2024-08-02;;;;;;;10038891;;;7;;clase fecha: 2024-08-02;;5977;;
1;2024-08-02;;;38892;;;2024-08-02;;;;;;;10038892;;;7;;clase fecha: 2024-08-02;;5978;;
1;2024-08-02;;;38893;;;2024-08-02;;;;;;;10038893;;;7;;clase fecha: 2024-08-02;;5979;;
1;2024-08-02;;;38894;;;2024-08-02;;;;;;;10038894;;;7;;clase fecha: 2024-08-02;;5980;;
1;2024-08-02;;;38895;;;2024-08-02;;;;;;;10038895;;;7;;clase fecha: 2024-08-02;;5981;;
1;2024-08-02;;;38896;;;2024-08-02;;;;;;;10038896;;;7;;clase fecha: 2024-08-02;;5982;;
1;2024-08-02;;;38897;;;2024-08-02;;;;;;;10038897;;;7;;clase fecha: 2024-08-02;;5983;;
1;2024-08-02;;;38898;;;2024-08-02;;;;;;;10038898;;;7;;clase fecha: 2024-08-02;;5984;;
1;2024-08-02;;;38899;;;2024-08-02;;;;;;;10038899;;;7;;clase fecha: 2024-08-02;;5985;;
1;2024-08-02;;;38900;;;2024-08-02;;;;;;;10038900;;;7;;clase fecha: 2024-08-02;;5986;;
1;2024-08-01;;;38901;;;2024-08-01;;;;;;;10038901;;;7;;clase fecha: 2024-08-01;;5987;;
1;2024-08-01;;;38902;;;2024-08-01;;;;;;;10038902;;;7;;clase fecha: 2024-08-01;;5988;;
1;2024-08-02;;;38903;;;2024-08-02;;;;;;;10038903;;;7;;clase fecha: 2024-08-02;;5989;;
1;2024-08-02;;;38904;;;2024-08-02;;;;;;;10038904;;;7;;clase fecha: 2024-08-02;;5990;;
1;2024-08-02;;;38905;;;2024-08-02;;;;;;;10038905;;;7;;clase fecha: 2024-08-02;;5991;;
1;2024-08-02;;;38906;;;2024-08-02;;;;;;;10038906;;;7;;clase fecha: 2024-08-02;;5992;;
1;2024-08-02;;;38907;;;2024-08-02;;;;;;;10038907;;;7;;clase fecha: 2024-08-02;;5993;;
1;2024-08-02;;;38908;;;2024-08-02;;;;;;;10038908;;;7;;clase fecha: 2024-08-02;;5994;;
1;2024-08-02;;;38909;;;2024-08-02;;;;;;;10038909;;;7;;clase fecha: 2024-08-02;;5995;;
1;2024-08-02;;;38910;;;2024-08-02;;;;;;;10038910;;;7;;clase fecha: 2024-08-02;;5996;;
1;2024-08-02;;;38911;;;2024-08-02;;;;;;;10038911;;;7;;clase fecha: 2024-08-02;;5997;;
1;2024-08-02;;;38912;;;2024-08-02;;;;;;;10038912;;;7;;clase fecha: 2024-08-02;;5998;;
1;2024-08-02;;;38913;;;2024-08-02;;;;;;;10038913;;;7;;clase fecha: 2024-08-02;;5999;;
1;2024-08-02;;;38914;;;2024-08-02;;;;;;;10038914;;;7;;clase fecha: 2024-08-02;;6000;;
1;2024-08-02;;;38915;;;2024-08-02;;;;;;;10038915;;;7;;clase fecha: 2024-08-02;;6001;;
1;2024-08-02;;;38916;;;2024-08-02;;;;;;;10038916;;;7;;clase fecha: 2024-08-02;;6002;;
1;2024-08-05;;;38917;;;2024-08-05;;;;;;;10038917;;;7;;clase fecha: 2024-08-05;;6003;;
1;2024-08-05;;;38918;;;2024-08-05;;;;;;;10038918;;;7;;clase fecha: 2024-08-05;;6004;;
1;2024-08-05;;;38919;;;2024-08-05;;;;;;;10038919;;;7;;clase fecha: 2024-08-05;;6005;;
1;2024-08-05;;;38920;;;2024-08-05;;;;;;;10038920;;;7;;clase fecha: 2024-08-05;;6006;;
1;2024-08-05;;;38921;;;2024-08-05;;;;;;;10038921;;;7;;clase fecha: 2024-08-05;;6007;;
1;2024-08-05;;;38922;;;2024-08-05;;;;;;;10038922;;;7;;clase fecha: 2024-08-05;;6008;;
1;2024-08-05;;;38923;;;2024-08-05;;;;;;;10038923;;;7;;clase fecha: 2024-08-05;;6009;;
1;2024-08-05;;;38924;;;2024-08-05;;;;;;;10038924;;;7;;clase fecha: 2024-08-05;;6010;;
1;2024-08-05;;;38925;;;2024-08-05;;;;;;;10038925;;;7;;clase fecha: 2024-08-05;;6011;;
1;2024-08-05;;;38926;;;2024-08-05;;;;;;;10038926;;;7;;clase fecha: 2024-08-05;;6012;;
1;2024-08-05;;;38927;;;2024-08-05;;;;;;;10038927;;;7;;clase fecha: 2024-08-05;;6013;;
1;2024-08-05;;;38928;;;2024-08-05;;;;;;;10038928;;;7;;clase fecha: 2024-08-05;;6014;;
1;2024-08-05;;;38929;;;2024-08-05;;;;;;;10038929;;;7;;clase fecha: 2024-08-05;;6015;;
1;2024-08-05;;;38930;;;2024-08-05;;;;;;;10038930;;;7;;clase fecha: 2024-08-05;;6016;;
1;2024-08-05;;;38931;;;2024-08-05;;;;;;;10038931;;;7;;clase fecha: 2024-08-05;;6017;;
1;2024-08-05;;;38932;;;2024-08-05;;;;;;;10038932;;;7;;clase fecha: 2024-08-05;;6018;;
1;2024-08-05;;;38933;;;2024-08-05;;;;;;;10038933;;;7;;clase fecha: 2024-08-05;;6019;;
1;2024-08-05;;;38934;;;2024-08-05;;;;;;;10038934;;;7;;clase fecha: 2024-08-05;;6020;;
1;2024-08-05;;;38935;;;2024-08-05;;;;;;;10038935;;;7;;clase fecha: 2024-08-05;;6021;;
1;2024-08-05;;;38936;;;2024-08-05;;;;;;;10038936;;;7;;clase fecha: 2024-08-05;;6022;;
1;2024-08-05;;;38937;;;2024-08-05;;;;;;;10038937;;;7;;clase fecha: 2024-08-05;;6023;;
1;2024-08-05;;;38938;;;2024-08-05;;;;;;;10038938;;;7;;clase fecha: 2024-08-05;;6024;;
1;2024-08-05;;;38939;;;2024-08-05;;;;;;;10038939;;;7;;clase fecha: 2024-08-05;;6025;;
1;2024-08-05;;;38940;;;2024-08-05;;;;;;;10038940;;;7;;clase fecha: 2024-08-05;;6026;;
1;2024-08-05;;;38941;;;2024-08-05;;;;;;;10038941;;;7;;clase fecha: 2024-08-05;;6027;;
1;2024-08-05;;;38942;;;2024-08-05;;;;;;;10038942;;;7;;clase fecha: 2024-08-05;;6028;;
1;2024-08-05;;;38943;;;2024-08-05;;;;;;;10038943;;;7;;clase fecha: 2024-08-05;;6029;;
1;2024-08-05;;;38944;;;2024-08-05;;;;;;;10038944;;;7;;clase fecha: 2024-08-05;;6030;;
1;2024-08-05;;;38945;;;2024-08-05;;;;;;;10038945;;;7;;clase fecha: 2024-08-05;;6031;;
1;2024-08-05;;;38946;;;2024-08-05;;;;;;;10038946;;;7;;clase fecha: 2024-08-05;;6032;;
1;2024-08-05;;;38947;;;2024-08-05;;;;;;;10038947;;;7;;clase fecha: 2024-08-05;;6033;;
1;2024-08-05;;;38948;;;2024-08-05;;;;;;;10038948;;;7;;clase fecha: 2024-08-05;;6034;;
1;2024-08-05;;;38949;;;2024-08-05;;;;;;;10038949;;;7;;clase fecha: 2024-08-05;;6035;;
1;2024-08-05;;;38950;;;2024-08-05;;;;;;;10038950;;;7;;clase fecha: 2024-08-05;;6036;;
1;2024-08-05;;;38951;;;2024-08-05;;;;;;;10038951;;;7;;clase fecha: 2024-08-05;;6037;;
1;2024-08-05;;;38952;;;2024-08-05;;;;;;;10038952;;;7;;clase fecha: 2024-08-05;;6038;;
1;2024-08-05;;;38953;;;2024-08-05;;;;;;;10038953;;;7;;clase fecha: 2024-08-05;;6039;;
1;2024-08-05;;;38954;;;2024-08-05;;;;;;;10038954;;;7;;clase fecha: 2024-08-05;;6040;;
1;2024-08-05;;;38955;;;2024-08-05;;;;;;;10038955;;;7;;clase fecha: 2024-08-05;;6041;;
1;2024-08-05;;;38956;;;2024-08-05;;;;;;;10038956;;;7;;clase fecha: 2024-08-05;;6042;;
1;2024-08-05;;;38957;;;2024-08-05;;;;;;;10038957;;;7;;clase fecha: 2024-08-05;;6043;;
1;2024-08-05;;;38958;;;2024-08-05;;;;;;;10038958;;;7;;clase fecha: 2024-08-05;;6044;;
1;2024-08-05;;;38959;;;2024-08-05;;;;;;;10038959;;;7;;clase fecha: 2024-08-05;;6045;;
1;2024-08-05;;;38960;;;2024-08-05;;;;;;;10038960;;;7;;clase fecha: 2024-08-05;;6046;;
1;2024-08-05;;;38961;;;2024-08-05;;;;;;;10038961;;;7;;clase fecha: 2024-08-05;;6047;;
1;2024-08-05;;;38962;;;2024-08-05;;;;;;;10038962;;;7;;clase fecha: 2024-08-05;;6048;;
1;2024-08-05;;;38963;;;2024-08-05;;;;;;;10038963;;;7;;clase fecha: 2024-08-05;;6049;;
1;2024-08-05;;;38964;;;2024-08-05;;;;;;;10038964;;;7;;clase fecha: 2024-08-05;;6050;;
1;2024-08-05;;;38965;;;2024-08-05;;;;;;;10038965;;;7;;clase fecha: 2024-08-05;;6051;;
1;2024-08-05;;;38966;;;2024-08-05;;;;;;;10038966;;;7;;clase fecha: 2024-08-05;;6052;;
1;2024-08-05;;;38967;;;2024-08-05;;;;;;;10038967;;;7;;clase fecha: 2024-08-05;;6053;;
1;2024-08-05;;;38968;;;2024-08-05;;;;;;;10038968;;;7;;clase fecha: 2024-08-05;;6054;;
1;2024-08-05;;;38969;;;2024-08-05;;;;;;;10038969;;;7;;clase fecha: 2024-08-05;;6055;;
1;2024-08-05;;;38970;;;2024-08-05;;;;;;;10038970;;;7;;clase fecha: 2024-08-05;;6056;;
1;2024-08-05;;;38971;;;2024-08-05;;;;;;;10038971;;;7;;clase fecha: 2024-08-05;;6057;;
1;2024-08-05;;;38972;;;2024-08-05;;;;;;;10038972;;;7;;clase fecha: 2024-08-05;;6058;;
1;2024-08-05;;;38973;;;2024-08-05;;;;;;;10038973;;;7;;clase fecha: 2024-08-05;;6059;;
1;2024-08-05;;;38974;;;2024-08-05;;;;;;;10038974;;;7;;clase fecha: 2024-08-05;;6060;;
1;2024-08-05;;;38975;;;2024-08-05;;;;;;;10038975;;;7;;clase fecha: 2024-08-05;;6061;;
1;2024-08-05;;;38976;;;2024-08-05;;;;;;;10038976;;;7;;clase fecha: 2024-08-05;;6062;;
1;2024-08-05;;;38977;;;2024-08-05;;;;;;;10038977;;;7;;clase fecha: 2024-08-05;;6063;;
1;2024-08-05;;;38978;;;2024-08-05;;;;;;;10038978;;;7;;clase fecha: 2024-08-05;;6064;;
1;2024-08-05;;;38979;;;2024-08-05;;;;;;;10038979;;;7;;clase fecha: 2024-08-05;;6065;;
1;2024-08-05;;;38980;;;2024-08-05;;;;;;;10038980;;;7;;clase fecha: 2024-08-05;;6066;;
1;2024-08-05;;;38981;;;2024-08-05;;;;;;;10038981;;;7;;clase fecha: 2024-08-05;;6067;;
1;2024-08-05;;;38982;;;2024-08-05;;;;;;;10038982;;;7;;clase fecha: 2024-08-05;;6068;;
1;2024-08-05;;;38983;;;2024-08-05;;;;;;;10038983;;;7;;clase fecha: 2024-08-05;;6069;;
1;2024-08-05;;;38984;;;2024-08-05;;;;;;;10038984;;;7;;clase fecha: 2024-08-05;;6070;;
1;2024-08-06;;;38985;;;2024-08-06;;;;;;;10038985;;;7;;clase fecha: 2024-08-06;;6071;;
1;2024-08-06;;;38986;;;2024-08-06;;;;;;;10038986;;;7;;clase fecha: 2024-08-06;;6072;;
1;2024-08-06;;;38987;;;2024-08-06;;;;;;;10038987;;;7;;clase fecha: 2024-08-06;;6073;;
1;2024-08-06;;;38988;;;2024-08-06;;;;;;;10038988;;;7;;clase fecha: 2024-08-06;;6074;;
1;2024-08-06;;;38989;;;2024-08-06;;;;;;;10038989;;;7;;clase fecha: 2024-08-06;;6075;;
1;2024-08-06;;;38990;;;2024-08-06;;;;;;;10038990;;;7;;clase fecha: 2024-08-06;;6076;;
1;2024-08-06;;;38991;;;2024-08-06;;;;;;;10038991;;;7;;clase fecha: 2024-08-06;;6077;;
1;2024-08-06;;;38992;;;2024-08-06;;;;;;;10038992;;;7;;clase fecha: 2024-08-06;;6078;;
1;2024-08-06;;;38993;;;2024-08-06;;;;;;;10038993;;;7;;clase fecha: 2024-08-06;;6079;;
1;2024-08-06;;;38994;;;2024-08-06;;;;;;;10038994;;;7;;clase fecha: 2024-08-06;;6080;;
1;2024-08-06;;;38995;;;2024-08-06;;;;;;;10038995;;;7;;clase fecha: 2024-08-06;;6081;;
1;2024-08-06;;;38996;;;2024-08-06;;;;;;;10038996;;;7;;clase fecha: 2024-08-06;;6082;;
1;2024-08-06;;;38997;;;2024-08-06;;;;;;;10038997;;;7;;clase fecha: 2024-08-06;;6083;;
1;2024-08-06;;;38998;;;2024-08-06;;;;;;;10038998;;;7;;clase fecha: 2024-08-06;;6084;;
1;2024-08-06;;;38999;;;2024-08-06;;;;;;;10038999;;;7;;clase fecha: 2024-08-06;;6085;;
1;2024-08-06;;;39000;;;2024-08-06;;;;;;;10039000;;;7;;clase fecha: 2024-08-06;;6086;;
1;2024-08-06;;;39001;;;2024-08-06;;;;;;;10039001;;;7;;clase fecha: 2024-08-06;;6087;;
1;2024-08-06;;;39002;;;2024-08-06;;;;;;;10039002;;;7;;clase fecha: 2024-08-06;;6088;;
1;2024-08-06;;;39003;;;2024-08-06;;;;;;;10039003;;;7;;clase fecha: 2024-08-06;;6089;;
1;2024-08-06;;;39004;;;2024-08-06;;;;;;;10039004;;;7;;clase fecha: 2024-08-06;;6090;;
1;2024-08-06;;;39005;;;2024-08-06;;;;;;;10039005;;;7;;clase fecha: 2024-08-06;;6091;;
1;2024-08-06;;;39006;;;2024-08-06;;;;;;;10039006;;;7;;clase fecha: 2024-08-06;;6092;;
1;2024-08-06;;;39007;;;2024-08-06;;;;;;;10039007;;;7;;clase fecha: 2024-08-06;;6093;;
1;2024-08-06;;;39008;;;2024-08-06;;;;;;;10039008;;;7;;clase fecha: 2024-08-06;;6094;;
1;2024-08-06;;;39009;;;2024-08-06;;;;;;;10039009;;;7;;clase fecha: 2024-08-06;;6095;;
1;2024-08-06;;;39010;;;2024-08-06;;;;;;;10039010;;;7;;clase fecha: 2024-08-06;;6096;;
1;2024-08-06;;;39011;;;2024-08-06;;;;;;;10039011;;;7;;clase fecha: 2024-08-06;;6097;;
1;2024-08-06;;;39012;;;2024-08-06;;;;;;;10039012;;;7;;clase fecha: 2024-08-06;;6098;;
1;2024-08-06;;;39013;;;2024-08-06;;;;;;;10039013;;;7;;clase fecha: 2024-08-06;;6099;;
1;2024-08-06;;;39014;;;2024-08-06;;;;;;;10039014;;;7;;clase fecha: 2024-08-06;;6100;;
1;2024-08-06;;;39015;;;2024-08-06;;;;;;;10039015;;;7;;clase fecha: 2024-08-06;;6101;;
1;2024-08-06;;;39016;;;2024-08-06;;;;;;;10039016;;;7;;clase fecha: 2024-08-06;;6102;;
1;2024-08-06;;;39017;;;2024-08-06;;;;;;;10039017;;;7;;clase fecha: 2024-08-06;;6103;;
1;2024-08-06;;;39018;;;2024-08-06;;;;;;;10039018;;;7;;clase fecha: 2024-08-06;;6104;;
1;2024-08-06;;;39019;;;2024-08-06;;;;;;;10039019;;;7;;clase fecha: 2024-08-06;;6105;;
1;2024-08-06;;;39020;;;2024-08-06;;;;;;;10039020;;;7;;clase fecha: 2024-08-06;;6106;;
1;2024-08-06;;;39021;;;2024-08-06;;;;;;;10039021;;;7;;clase fecha: 2024-08-06;;6107;;
1;2024-08-06;;;39022;;;2024-08-06;;;;;;;10039022;;;7;;clase fecha: 2024-08-06;;6108;;
1;2024-08-06;;;39023;;;2024-08-06;;;;;;;10039023;;;7;;clase fecha: 2024-08-06;;6109;;
1;2024-08-06;;;39024;;;2024-08-06;;;;;;;10039024;;;7;;clase fecha: 2024-08-06;;6110;;
1;2024-08-06;;;39025;;;2024-08-06;;;;;;;10039025;;;7;;clase fecha: 2024-08-06;;6111;;
1;2024-08-06;;;39026;;;2024-08-06;;;;;;;10039026;;;7;;clase fecha: 2024-08-06;;6112;;
1;2024-08-06;;;39027;;;2024-08-06;;;;;;;10039027;;;7;;clase fecha: 2024-08-06;;6113;;
1;2024-08-06;;;39028;;;2024-08-06;;;;;;;10039028;;;7;;clase fecha: 2024-08-06;;6114;;
1;2024-08-06;;;39029;;;2024-08-06;;;;;;;10039029;;;7;;clase fecha: 2024-08-06;;6115;;
1;2024-08-06;;;39030;;;2024-08-06;;;;;;;10039030;;;7;;clase fecha: 2024-08-06;;6116;;
1;2024-08-06;;;39031;;;2024-08-06;;;;;;;10039031;;;7;;clase fecha: 2024-08-06;;6117;;
1;2024-08-06;;;39032;;;2024-08-06;;;;;;;10039032;;;7;;clase fecha: 2024-08-06;;6118;;
1;2024-08-06;;;39033;;;2024-08-06;;;;;;;10039033;;;7;;clase fecha: 2024-08-06;;6119;;
1;2024-08-06;;;39034;;;2024-08-06;;;;;;;10039034;;;7;;clase fecha: 2024-08-06;;6120;;
1;2024-08-06;;;39035;;;2024-08-06;;;;;;;10039035;;;7;;clase fecha: 2024-08-06;;6121;;
1;2024-08-06;;;39036;;;2024-08-06;;;;;;;10039036;;;7;;clase fecha: 2024-08-06;;6122;;
1;2024-08-06;;;39037;;;2024-08-06;;;;;;;10039037;;;7;;clase fecha: 2024-08-06;;6123;;
1;2024-08-06;;;39038;;;2024-08-06;;;;;;;10039038;;;7;;clase fecha: 2024-08-06;;6124;;
1;2024-08-06;;;39039;;;2024-08-06;;;;;;;10039039;;;7;;clase fecha: 2024-08-06;;6125;;
1;2024-08-06;;;39040;;;2024-08-06;;;;;;;10039040;;;7;;clase fecha: 2024-08-06;;6126;;
1;2024-08-07;;;39041;;;2024-08-07;;;;;;;10039041;;;7;;clase fecha: 2024-08-07;;6127;;
1;2024-08-07;;;39042;;;2024-08-07;;;;;;;10039042;;;7;;clase fecha: 2024-08-07;;6128;;
1;2024-08-07;;;39043;;;2024-08-07;;;;;;;10039043;;;7;;clase fecha: 2024-08-07;;6129;;
1;2024-08-07;;;39044;;;2024-08-07;;;;;;;10039044;;;7;;clase fecha: 2024-08-07;;6130;;
1;2024-08-07;;;39045;;;2024-08-07;;;;;;;10039045;;;7;;clase fecha: 2024-08-07;;6131;;
1;2024-08-07;;;39046;;;2024-08-07;;;;;;;10039046;;;7;;clase fecha: 2024-08-07;;6132;;
1;2024-08-07;;;39047;;;2024-08-07;;;;;;;10039047;;;7;;clase fecha: 2024-08-07;;6133;;
1;2024-08-07;;;39048;;;2024-08-07;;;;;;;10039048;;;7;;clase fecha: 2024-08-07;;6134;;
1;2024-08-07;;;39049;;;2024-08-07;;;;;;;10039049;;;7;;clase fecha: 2024-08-07;;6135;;
1;2024-08-07;;;39050;;;2024-08-07;;;;;;;10039050;;;7;;clase fecha: 2024-08-07;;6136;;
1;2024-08-07;;;39051;;;2024-08-07;;;;;;;10039051;;;7;;clase fecha: 2024-08-07;;6137;;
1;2024-08-07;;;39052;;;2024-08-07;;;;;;;10039052;;;7;;clase fecha: 2024-08-07;;6138;;
1;2024-08-07;;;39053;;;2024-08-07;;;;;;;10039053;;;7;;clase fecha: 2024-08-07;;6139;;
1;2024-08-07;;;39054;;;2024-08-07;;;;;;;10039054;;;7;;clase fecha: 2024-08-07;;6140;;
1;2024-08-07;;;39055;;;2024-08-07;;;;;;;10039055;;;7;;clase fecha: 2024-08-07;;6141;;
1;2024-08-07;;;39056;;;2024-08-07;;;;;;;10039056;;;7;;clase fecha: 2024-08-07;;6142;;
1;2024-08-07;;;39057;;;2024-08-07;;;;;;;10039057;;;7;;clase fecha: 2024-08-07;;6143;;
1;2024-08-07;;;39058;;;2024-08-07;;;;;;;10039058;;;7;;clase fecha: 2024-08-07;;6144;;
1;2024-08-07;;;39059;;;2024-08-07;;;;;;;10039059;;;7;;clase fecha: 2024-08-07;;6145;;
1;2024-08-07;;;39060;;;2024-08-07;;;;;;;10039060;;;7;;clase fecha: 2024-08-07;;6146;;
1;2024-08-07;;;39061;;;2024-08-07;;;;;;;10039061;;;7;;clase fecha: 2024-08-07;;6147;;
1;2024-08-07;;;39062;;;2024-08-07;;;;;;;10039062;;;7;;clase fecha: 2024-08-07;;6148;;
1;2024-08-07;;;39063;;;2024-08-07;;;;;;;10039063;;;7;;clase fecha: 2024-08-07;;6149;;
1;2024-08-07;;;39064;;;2024-08-07;;;;;;;10039064;;;7;;clase fecha: 2024-08-07;;6150;;
1;2024-08-07;;;39065;;;2024-08-07;;;;;;;10039065;;;7;;clase fecha: 2024-08-07;;6151;;
1;2024-08-07;;;39066;;;2024-08-07;;;;;;;10039066;;;7;;clase fecha: 2024-08-07;;6152;;
1;2024-08-07;;;39067;;;2024-08-07;;;;;;;10039067;;;7;;clase fecha: 2024-08-07;;6153;;
1;2024-08-07;;;39068;;;2024-08-07;;;;;;;10039068;;;7;;clase fecha: 2024-08-07;;6154;;
1;2024-08-07;;;39069;;;2024-08-07;;;;;;;10039069;;;7;;clase fecha: 2024-08-07;;6155;;
1;2024-08-07;;;39070;;;2024-08-07;;;;;;;10039070;;;7;;clase fecha: 2024-08-07;;6156;;
1;2024-08-07;;;39071;;;2024-08-07;;;;;;;10039071;;;7;;clase fecha: 2024-08-07;;6157;;
1;2024-08-07;;;39072;;;2024-08-07;;;;;;;10039072;;;7;;clase fecha: 2024-08-07;;6158;;
1;2024-08-07;;;39073;;;2024-08-07;;;;;;;10039073;;;7;;clase fecha: 2024-08-07;;6159;;
1;2024-08-06;;;39074;;;2024-08-06;;;;;;;10039074;;;7;;clase fecha: 2024-08-06;;6160;;
1;2024-08-06;;;39075;;;2024-08-06;;;;;;;10039075;;;7;;clase fecha: 2024-08-06;;6161;;
1;2024-08-05;;;39076;;;2024-08-05;;;;;;;10039076;;;7;;clase fecha: 2024-08-05;;6162;;
1;2024-08-07;;;39077;;;2024-08-07;;;;;;;10039077;;;7;;clase fecha: 2024-08-07;;6163;;
1;2024-08-07;;;39078;;;2024-08-07;;;;;;;10039078;;;7;;clase fecha: 2024-08-07;;6164;;
1;2024-08-07;;;39079;;;2024-08-07;;;;;;;10039079;;;7;;clase fecha: 2024-08-07;;6165;;
1;2024-08-07;;;39080;;;2024-08-07;;;;;;;10039080;;;7;;clase fecha: 2024-08-07;;6166;;
1;2024-08-07;;;39081;;;2024-08-07;;;;;;;10039081;;;7;;clase fecha: 2024-08-07;;6167;;
1;2024-08-06;;;39082;;;2024-08-06;;;;;;;10039082;;;7;;clase fecha: 2024-08-06;;6168;;
1;2024-08-06;;;39083;;;2024-08-06;;;;;;;10039083;;;7;;clase fecha: 2024-08-06;;6169;;
1;2024-08-06;;;39084;;;2024-08-06;;;;;;;10039084;;;7;;clase fecha: 2024-08-06;;6170;;
1;2024-08-07;;;39085;;;2024-08-07;;;;;;;10039085;;;7;;clase fecha: 2024-08-07;;6171;;
1;2024-08-07;;;39086;;;2024-08-07;;;;;;;10039086;;;7;;clase fecha: 2024-08-07;;6172;;
1;2024-08-07;;;39087;;;2024-08-07;;;;;;;10039087;;;7;;clase fecha: 2024-08-07;;6173;;
1;2024-08-07;;;39088;;;2024-08-07;;;;;;;10039088;;;7;;clase fecha: 2024-08-07;;6174;;
1;2024-08-07;;;39089;;;2024-08-07;;;;;;;10039089;;;7;;clase fecha: 2024-08-07;;6175;;
1;2024-08-07;;;39090;;;2024-08-07;;;;;;;10039090;;;7;;clase fecha: 2024-08-07;;6176;;
1;2024-08-07;;;39091;;;2024-08-07;;;;;;;10039091;;;7;;clase fecha: 2024-08-07;;6177;;
1;2024-08-07;;;39092;;;2024-08-07;;;;;;;10039092;;;7;;clase fecha: 2024-08-07;;6178;;
1;2024-08-07;;;39093;;;2024-08-07;;;;;;;10039093;;;7;;clase fecha: 2024-08-07;;6179;;
1;2024-08-07;;;39094;;;2024-08-07;;;;;;;10039094;;;7;;clase fecha: 2024-08-07;;6180;;
1;2024-08-07;;;39095;;;2024-08-07;;;;;;;10039095;;;7;;clase fecha: 2024-08-07;;6181;;
1;2024-08-07;;;39096;;;2024-08-07;;;;;;;10039096;;;7;;clase fecha: 2024-08-07;;6182;;
1;2024-08-07;;;39097;;;2024-08-07;;;;;;;10039097;;;7;;clase fecha: 2024-08-07;;6183;;
1;2024-08-07;;;39098;;;2024-08-07;;;;;;;10039098;;;7;;clase fecha: 2024-08-07;;6184;;
1;2024-08-07;;;39099;;;2024-08-07;;;;;;;10039099;;;7;;clase fecha: 2024-08-07;;6185;;
1;2024-08-07;;;39100;;;2024-08-07;;;;;;;10039100;;;7;;clase fecha: 2024-08-07;;6186;;
1;2024-08-07;;;39101;;;2024-08-07;;;;;;;10039101;;;7;;clase fecha: 2024-08-07;;6187;;
1;2024-08-07;;;39102;;;2024-08-07;;;;;;;10039102;;;7;;clase fecha: 2024-08-07;;6188;;
1;2024-08-07;;;39103;;;2024-08-07;;;;;;;10039103;;;7;;clase fecha: 2024-08-07;;6189;;
1;2024-08-07;;;39104;;;2024-08-07;;;;;;;10039104;;;7;;clase fecha: 2024-08-07;;6190;;
1;2024-08-08;;;39105;;;2024-08-08;;;;;;;10039105;;;7;;clase fecha: 2024-08-08;;6191;;
1;2024-08-08;;;39106;;;2024-08-08;;;;;;;10039106;;;7;;clase fecha: 2024-08-08;;6192;;
1;2024-08-08;;;39107;;;2024-08-08;;;;;;;10039107;;;7;;clase fecha: 2024-08-08;;6193;;
1;2024-08-06;;;39108;;;2024-08-06;;;;;;;10039108;;;7;;clase fecha: 2024-08-06;;6194;;
1;2024-08-06;;;39109;;;2024-08-06;;;;;;;10039109;;;7;;clase fecha: 2024-08-06;;6195;;
1;2024-08-08;;;39110;;;2024-08-08;;;;;;;10039110;;;7;;clase fecha: 2024-08-08;;6196;;
1;2024-08-08;;;39111;;;2024-08-08;;;;;;;10039111;;;7;;clase fecha: 2024-08-08;;6197;;
1;2024-08-08;;;39112;;;2024-08-08;;;;;;;10039112;;;7;;clase fecha: 2024-08-08;;6198;;
1;2024-08-08;;;39113;;;2024-08-08;;;;;;;10039113;;;7;;clase fecha: 2024-08-08;;6199;;
1;2024-08-07;;;39114;;;2024-08-07;;;;;;;10039114;;;7;;clase fecha: 2024-08-07;;6200;;
1;2024-08-07;;;39115;;;2024-08-07;;;;;;;10039115;;;7;;clase fecha: 2024-08-07;;6201;;
