AssessmentParticipantSessionId;AssessmentSessionId;RecordEndDateTime;RecordStartDateTime;RefAssessmentSessionStaffRoleTypeId;AssessmentSessionStaffRoleId;PersonId
;357555073;;;6;;24437673
;357555073;;;6;;24419842
;357555073;;;6;;24347788
;357555073;;;6;;24363307
;357555073;;;6;;24508745
;357555073;;;6;;24322464
;357555073;;;6;;24550474
;357555073;;;6;;24433075
;357555073;;;6;;24455434
;357555073;;;6;;24383936
;357555073;;;6;;24489005
;357555073;;;6;;24292011
;357555073;;;6;;24531057
;357555073;;;6;;24272096
;357555073;;;6;;24246788
;357555073;;;6;;24548409
;357555073;;;6;;24370815
;357555073;;;6;;24354558
;357555073;;;6;;24294677
;357555073;;;6;;24412330
;357555073;;;6;;24490175
;357555074;;;6;;24437673
;357555074;;;6;;24419842
;357555074;;;6;;24347788
;357555074;;;6;;24363307
;357555074;;;6;;24508745
;357555074;;;6;;24322464
;357555074;;;6;;24550474
;357555074;;;6;;24433075
;357555074;;;6;;24455434
;357555074;;;6;;24383936
;357555074;;;6;;24489005
;357555074;;;6;;24292011
;357555074;;;6;;24531057
;357555074;;;6;;24272096
;357555074;;;6;;24246788
;357555074;;;6;;24548409
;357555074;;;6;;24370815
;357555074;;;6;;24354558
;357555074;;;6;;24294677
;357555074;;;6;;24412330
;357555074;;;6;;24490175
;357555075;;;6;;24437673
;357555075;;;6;;24419842
;357555075;;;6;;24347788
;357555075;;;6;;24363307
;357555075;;;6;;24508745
;357555075;;;6;;24322464
;357555075;;;6;;24550474
;357555075;;;6;;24433075
;357555075;;;6;;24455434
;357555075;;;6;;24383936
;357555075;;;6;;24489005
;357555075;;;6;;24292011
;357555075;;;6;;24531057
;357555075;;;6;;24272096
;357555075;;;6;;24246788
;357555075;;;6;;24548409
;357555075;;;6;;24370815
;357555075;;;6;;24354558
;357555075;;;6;;24294677
;357555075;;;6;;24412330
;357555075;;;6;;24490175
;357555348;;;6;;24437673
;357555348;;;6;;24419842
;357555348;;;6;;24347788
;357555348;;;6;;24363307
;357555348;;;6;;24508745
;357555348;;;6;;24322464
;357555348;;;6;;24550474
;357555348;;;6;;24433075
;357555348;;;6;;24455434
;357555348;;;6;;24383936
;357555348;;;6;;24489005
;357555348;;;6;;24292011
;357555348;;;6;;24531057
;357555348;;;6;;24272096
;357555348;;;6;;24246788
;357555348;;;6;;24548409
;357555348;;;6;;24370815
;357555348;;;6;;24354558
;357555348;;;6;;24294677
;357555348;;;6;;24412330
;357555348;;;6;;24490175
;357555543;;;6;;24437673
;357555543;;;6;;24419842
;357555543;;;6;;24347788
;357555543;;;6;;24363307
;357555543;;;6;;24508745
;357555543;;;6;;24322464
;357555543;;;6;;24550474
;357555543;;;6;;24433075
;357555543;;;6;;24455434
;357555543;;;6;;24383936
;357555543;;;6;;24489005
;357555543;;;6;;24292011
;357555543;;;6;;24531057
;357555543;;;6;;24272096
;357555543;;;6;;24246788
;357555543;;;6;;24548409
;357555543;;;6;;24370815
;357555543;;;6;;24354558
;357555543;;;6;;24294677
;357555543;;;6;;24412330
;357555543;;;6;;24490175
;357555544;;;6;;24437673
;357555544;;;6;;24419842
;357555544;;;6;;24347788
;357555544;;;6;;24363307
;357555544;;;6;;24508745
;357555544;;;6;;24322464
;357555544;;;6;;24550474
;357555544;;;6;;24433075
;357555544;;;6;;24455434
;357555544;;;6;;24383936
;357555544;;;6;;24489005
;357555544;;;6;;24292011
;357555544;;;6;;24531057
;357555544;;;6;;24272096
;357555544;;;6;;24246788
;357555544;;;6;;24548409
;357555544;;;6;;24370815
;357555544;;;6;;24354558
;357555544;;;6;;24294677
;357555544;;;6;;24412330
;357555544;;;6;;24490175
;357555545;;;6;;24437673
;357555545;;;6;;24419842
;357555545;;;6;;24347788
;357555545;;;6;;24363307
;357555545;;;6;;24508745
;357555545;;;6;;24322464
;357555545;;;6;;24550474
;357555545;;;6;;24433075
;357555545;;;6;;24455434
;357555545;;;6;;24383936
;357555545;;;6;;24489005
;357555545;;;6;;24292011
;357555545;;;6;;24531057
;357555545;;;6;;24272096
;357555545;;;6;;24246788
;357555545;;;6;;24548409
;357555545;;;6;;24370815
;357555545;;;6;;24354558
;357555545;;;6;;24294677
;357555545;;;6;;24412330
;357555545;;;6;;24490175
;357555546;;;6;;24437673
;357555546;;;6;;24419842
;357555546;;;6;;24347788
;357555546;;;6;;24363307
;357555546;;;6;;24508745
;357555546;;;6;;24322464
;357555546;;;6;;24550474
;357555546;;;6;;24433075
;357555546;;;6;;24455434
;357555546;;;6;;24383936
;357555546;;;6;;24489005
;357555546;;;6;;24292011
;357555546;;;6;;24531057
;357555546;;;6;;24272096
;357555546;;;6;;24246788
;357555546;;;6;;24548409
;357555546;;;6;;24370815
;357555546;;;6;;24354558
;357555546;;;6;;24294677
;357555546;;;6;;24412330
;357555546;;;6;;24490175
;357554758;;;6;;24437673
;357554758;;;6;;24419842
;357554758;;;6;;24347788
;357554758;;;6;;24363307
;357554758;;;6;;24508745
;357554758;;;6;;24322464
;357554758;;;6;;24550474
;357554758;;;6;;24433075
;357554758;;;6;;24455434
;357554758;;;6;;24383936
;357554758;;;6;;24489005
;357554758;;;6;;24292011
;357554758;;;6;;24531057
;357554758;;;6;;24272096
;357554758;;;6;;24548409
;357554758;;;6;;24370815
;357554758;;;6;;24354558
;357554758;;;6;;24294677
;357554758;;;6;;24412330
;357554758;;;6;;24490175
;357555051;;;6;;24437673
;357555051;;;6;;24419842
;357555051;;;6;;24347788
;357555051;;;6;;24363307
;357555051;;;6;;24508745
;357555051;;;6;;24322464
;357555051;;;6;;24550474
;357555051;;;6;;24433075
;357555051;;;6;;24455434
;357555051;;;6;;24383936
;357555051;;;6;;24489005
;357555051;;;6;;24292011
;357555051;;;6;;24531057
;357555051;;;6;;24272096
;357555051;;;6;;24548409
;357555051;;;6;;24370815
;357555051;;;6;;24354558
;357555051;;;6;;24294677
;357555051;;;6;;24412330
;357555051;;;6;;24490175
;357555109;;;6;;24437673
;357555109;;;6;;24419842
;357555109;;;6;;24347788
;357555109;;;6;;24363307
;357555109;;;6;;24508745
;357555109;;;6;;24322464
;357555109;;;6;;24550474
;357555109;;;6;;24433075
;357555109;;;6;;24455434
;357555109;;;6;;24383936
;357555109;;;6;;24489005
;357555109;;;6;;24292011
;357555109;;;6;;24531057
;357555109;;;6;;24272096
;357555109;;;6;;24548409
;357555109;;;6;;24370815
;357555109;;;6;;24354558
;357555109;;;6;;24294677
;357555109;;;6;;24412330
;357555109;;;6;;24490175
;357555110;;;6;;24437673
;357555110;;;6;;24419842
;357555110;;;6;;24347788
;357555110;;;6;;24363307
;357555110;;;6;;24508745
;357555110;;;6;;24322464
;357555110;;;6;;24550474
;357555110;;;6;;24433075
;357555110;;;6;;24455434
;357555110;;;6;;24383936
;357555110;;;6;;24489005
;357555110;;;6;;24292011
;357555110;;;6;;24531057
;357555110;;;6;;24272096
;357555110;;;6;;24548409
;357555110;;;6;;24370815
;357555110;;;6;;24354558
;357555110;;;6;;24294677
;357555110;;;6;;24412330
;357555110;;;6;;24490175
;357555234;;;6;;24437673
;357555234;;;6;;24419842
;357555234;;;6;;24347788
;357555234;;;6;;24363307
;357555234;;;6;;24508745
;357555234;;;6;;24322464
;357555234;;;6;;24550474
;357555234;;;6;;24433075
;357555234;;;6;;24455434
;357555234;;;6;;24383936
;357555234;;;6;;24489005
;357555234;;;6;;24292011
;357555234;;;6;;24531057
;357555234;;;6;;24272096
;357555234;;;6;;24548409
;357555234;;;6;;24370815
;357555234;;;6;;24354558
;357555234;;;6;;24294677
;357555234;;;6;;24412330
;357555234;;;6;;24490175
;357555293;;;6;;24437673
;357555293;;;6;;24419842
;357555293;;;6;;24347788
;357555293;;;6;;24363307
;357555293;;;6;;24508745
;357555293;;;6;;24322464
;357555293;;;6;;24550474
;357555293;;;6;;24433075
;357555293;;;6;;24455434
;357555293;;;6;;24383936
;357555293;;;6;;24489005
;357555293;;;6;;24292011
;357555293;;;6;;24531057
;357555293;;;6;;24272096
;357555293;;;6;;24548409
;357555293;;;6;;24370815
;357555293;;;6;;24354558
;357555293;;;6;;24294677
;357555293;;;6;;24412330
;357555293;;;6;;24490175
;357555667;;;6;;24437673
;357555667;;;6;;24419842
;357555667;;;6;;24347788
;357555667;;;6;;24363307
;357555667;;;6;;24508745
;357555667;;;6;;24322464
;357555667;;;6;;24550474
;357555667;;;6;;24433075
;357555667;;;6;;24455434
;357555667;;;6;;24383936
;357555667;;;6;;24489005
;357555667;;;6;;24292011
;357555667;;;6;;24531057
;357555667;;;6;;24272096
;357555667;;;6;;24548409
;357555667;;;6;;24370815
;357555667;;;6;;24354558
;357555667;;;6;;24294677
;357555667;;;6;;24412330
;357555667;;;6;;24490175
;357555668;;;6;;24437673
;357555668;;;6;;24419842
;357555668;;;6;;24347788
;357555668;;;6;;24363307
;357555668;;;6;;24508745
;357555668;;;6;;24322464
;357555668;;;6;;24550474
;357555668;;;6;;24433075
;357555668;;;6;;24455434
;357555668;;;6;;24383936
;357555668;;;6;;24489005
;357555668;;;6;;24292011
;357555668;;;6;;24531057
;357555668;;;6;;24272096
;357555668;;;6;;24548409
;357555668;;;6;;24370815
;357555668;;;6;;24354558
;357555668;;;6;;24294677
;357555668;;;6;;24412330
;357555668;;;6;;24490175
;357555741;;;6;;24437673
;357555741;;;6;;24419842
;357555741;;;6;;24347788
;357555741;;;6;;24363307
;357555741;;;6;;24508745
;357555741;;;6;;24322464
;357555741;;;6;;24550474
;357555741;;;6;;24433075
;357555741;;;6;;24455434
;357555741;;;6;;24383936
;357555741;;;6;;24489005
;357555741;;;6;;24292011
;357555741;;;6;;24531057
;357555741;;;6;;24272096
;357555741;;;6;;24548409
;357555741;;;6;;24370815
;357555741;;;6;;24354558
;357555741;;;6;;24294677
;357555741;;;6;;24412330
;357555741;;;6;;24490175
;357554947;;;6;;24437673
;357554947;;;6;;24419842
;357554947;;;6;;24347788
;357554947;;;6;;24363307
;357554947;;;6;;24508745
;357554947;;;6;;24322464
;357554947;;;6;;24550474
;357554947;;;6;;24433075
;357554947;;;6;;24455434
;357554947;;;6;;24383936
;357554947;;;6;;24489005
;357554947;;;6;;24292011
;357554947;;;6;;24531057
;357554947;;;6;;24272096
;357554947;;;6;;24246788
;357554947;;;6;;24548409
;357554947;;;6;;24370815
;357554947;;;6;;24354558
;357554947;;;6;;24294677
;357554947;;;6;;24412330
;357554947;;;6;;24490175
;357554948;;;6;;24437673
;357554948;;;6;;24419842
;357554948;;;6;;24347788
;357554948;;;6;;24363307
;357554948;;;6;;24508745
;357554948;;;6;;24322464
;357554948;;;6;;24550474
;357554948;;;6;;24433075
;357554948;;;6;;24455434
;357554948;;;6;;24383936
;357554948;;;6;;24489005
;357554948;;;6;;24292011
;357554948;;;6;;24531057
;357554948;;;6;;24272096
;357554948;;;6;;24246788
;357554948;;;6;;24548409
;357554948;;;6;;24370815
;357554948;;;6;;24354558
;357554948;;;6;;24294677
;357554948;;;6;;24412330
;357554948;;;6;;24490175
;357554949;;;6;;24437673
;357554949;;;6;;24419842
;357554949;;;6;;24347788
;357554949;;;6;;24363307
;357554949;;;6;;24508745
;357554949;;;6;;24322464
;357554949;;;6;;24550474
;357554949;;;6;;24433075
;357554949;;;6;;24455434
;357554949;;;6;;24383936
;357554949;;;6;;24489005
;357554949;;;6;;24292011
;357554949;;;6;;24531057
;357554949;;;6;;24272096
;357554949;;;6;;24246788
;357554949;;;6;;24548409
;357554949;;;6;;24370815
;357554949;;;6;;24354558
;357554949;;;6;;24294677
;357554949;;;6;;24412330
;357554949;;;6;;24490175
;357554950;;;6;;24437673
;357554950;;;6;;24419842
;357554950;;;6;;24347788
;357554950;;;6;;24363307
;357554950;;;6;;24508745
;357554950;;;6;;24322464
;357554950;;;6;;24550474
;357554950;;;6;;24433075
;357554950;;;6;;24455434
;357554950;;;6;;24383936
;357554950;;;6;;24489005
;357554950;;;6;;24292011
;357554950;;;6;;24531057
;357554950;;;6;;24272096
;357554950;;;6;;24246788
;357554950;;;6;;24548409
;357554950;;;6;;24370815
;357554950;;;6;;24354558
;357554950;;;6;;24294677
;357554950;;;6;;24412330
;357554950;;;6;;24490175
;357554951;;;6;;24437673
;357554951;;;6;;24419842
;357554951;;;6;;24347788
;357554951;;;6;;24363307
;357554951;;;6;;24508745
;357554951;;;6;;24322464
;357554951;;;6;;24550474
;357554951;;;6;;24433075
;357554951;;;6;;24455434
;357554951;;;6;;24383936
;357554951;;;6;;24489005
;357554951;;;6;;24292011
;357554951;;;6;;24531057
;357554951;;;6;;24272096
;357554951;;;6;;24246788
;357554951;;;6;;24548409
;357554951;;;6;;24370815
;357554951;;;6;;24354558
;357554951;;;6;;24294677
;357554951;;;6;;24412330
;357554951;;;6;;24490175
;357554952;;;6;;24437673
;357554952;;;6;;24419842
;357554952;;;6;;24347788
;357554952;;;6;;24363307
;357554952;;;6;;24508745
;357554952;;;6;;24322464
;357554952;;;6;;24550474
;357554952;;;6;;24433075
;357554952;;;6;;24455434
;357554952;;;6;;24383936
;357554952;;;6;;24489005
;357554952;;;6;;24292011
;357554952;;;6;;24531057
;357554952;;;6;;24272096
;357554952;;;6;;24246788
;357554952;;;6;;24548409
;357554952;;;6;;24370815
;357554952;;;6;;24354558
;357554952;;;6;;24294677
;357554952;;;6;;24412330
;357554952;;;6;;24490175
;357554953;;;6;;24437673
;357554953;;;6;;24419842
;357554953;;;6;;24347788
;357554953;;;6;;24363307
;357554953;;;6;;24508745
;357554953;;;6;;24322464
;357554953;;;6;;24550474
;357554953;;;6;;24433075
;357554953;;;6;;24455434
;357554953;;;6;;24383936
;357554953;;;6;;24489005
;357554953;;;6;;24292011
;357554953;;;6;;24531057
;357554953;;;6;;24272096
;357554953;;;6;;24246788
;357554953;;;6;;24548409
;357554953;;;6;;24370815
;357554953;;;6;;24354558
;357554953;;;6;;24294677
;357554953;;;6;;24412330
;357554953;;;6;;24490175
;357554954;;;6;;24437673
;357554954;;;6;;24419842
;357554954;;;6;;24347788
;357554954;;;6;;24363307
;357554954;;;6;;24508745
;357554954;;;6;;24322464
;357554954;;;6;;24550474
;357554954;;;6;;24433075
;357554954;;;6;;24455434
;357554954;;;6;;24383936
;357554954;;;6;;24489005
;357554954;;;6;;24292011
;357554954;;;6;;24531057
;357554954;;;6;;24272096
;357554954;;;6;;24246788
;357554954;;;6;;24548409
;357554954;;;6;;24370815
;357554954;;;6;;24354558
;357554954;;;6;;24294677
;357554954;;;6;;24412330
;357554954;;;6;;24490175
;357554955;;;6;;24437673
;357554955;;;6;;24419842
;357554955;;;6;;24347788
;357554955;;;6;;24363307
;357554955;;;6;;24508745
;357554955;;;6;;24322464
;357554955;;;6;;24550474
;357554955;;;6;;24433075
;357554955;;;6;;24455434
;357554955;;;6;;24383936
;357554955;;;6;;24489005
;357554955;;;6;;24292011
;357554955;;;6;;24531057
;357554955;;;6;;24272096
;357554955;;;6;;24246788
;357554955;;;6;;24548409
;357554955;;;6;;24370815
;357554955;;;6;;24354558
;357554955;;;6;;24294677
;357554955;;;6;;24412330
;357554955;;;6;;24490175
;357554956;;;6;;24437673
;357554956;;;6;;24419842
;357554956;;;6;;24347788
;357554956;;;6;;24363307
;357554956;;;6;;24508745
;357554956;;;6;;24322464
;357554956;;;6;;24550474
;357554956;;;6;;24433075
;357554956;;;6;;24455434
;357554956;;;6;;24383936
;357554956;;;6;;24489005
;357554956;;;6;;24292011
;357554956;;;6;;24531057
;357554956;;;6;;24272096
;357554956;;;6;;24246788
;357554956;;;6;;24548409
;357554956;;;6;;24370815
;357554956;;;6;;24354558
;357554956;;;6;;24294677
;357554956;;;6;;24412330
;357554956;;;6;;24490175
;357555450;;;6;;24437673
;357555450;;;6;;24419842
;357555450;;;6;;24347788
;357555450;;;6;;24363307
;357555450;;;6;;24508745
;357555450;;;6;;24322464
;357555450;;;6;;24550474
;357555450;;;6;;24433075
;357555450;;;6;;24455434
;357555450;;;6;;24383936
;357555450;;;6;;24489005
;357555450;;;6;;24292011
;357555450;;;6;;24531057
;357555450;;;6;;24272096
;357555450;;;6;;24246788
;357555450;;;6;;24548409
;357555450;;;6;;24370815
;357555450;;;6;;24354558
;357555450;;;6;;24294677
;357555450;;;6;;24412330
;357555450;;;6;;24490175
;357555488;;;6;;24437673
;357555488;;;6;;24419842
;357555488;;;6;;24347788
;357555488;;;6;;24363307
;357555488;;;6;;24508745
;357555488;;;6;;24322464
;357555488;;;6;;24550474
;357555488;;;6;;24433075
;357555488;;;6;;24455434
;357555488;;;6;;24383936
;357555488;;;6;;24489005
;357555488;;;6;;24292011
;357555488;;;6;;24531057
;357555488;;;6;;24272096
;357555488;;;6;;24246788
;357555488;;;6;;24548409
;357555488;;;6;;24370815
;357555488;;;6;;24354558
;357555488;;;6;;24294677
;357555488;;;6;;24412330
;357555488;;;6;;24490175
;357555714;;;6;;24437673
;357555714;;;6;;24419842
;357555714;;;6;;24347788
;357555714;;;6;;24363307
;357555714;;;6;;24508745
;357555714;;;6;;24322464
;357555714;;;6;;24550474
;357555714;;;6;;24433075
;357555714;;;6;;24455434
;357555714;;;6;;24383936
;357555714;;;6;;24489005
;357555714;;;6;;24292011
;357555714;;;6;;24531057
;357555714;;;6;;24272096
;357555714;;;6;;24246788
;357555714;;;6;;24548409
;357555714;;;6;;24370815
;357555714;;;6;;24354558
;357555714;;;6;;24294677
;357555714;;;6;;24412330
;357555714;;;6;;24490175
;357555715;;;6;;24437673
;357555715;;;6;;24419842
;357555715;;;6;;24347788
;357555715;;;6;;24363307
;357555715;;;6;;24508745
;357555715;;;6;;24322464
;357555715;;;6;;24550474
;357555715;;;6;;24433075
;357555715;;;6;;24455434
;357555715;;;6;;24383936
;357555715;;;6;;24489005
;357555715;;;6;;24292011
;357555715;;;6;;24531057
;357555715;;;6;;24272096
;357555715;;;6;;24246788
;357555715;;;6;;24548409
;357555715;;;6;;24370815
;357555715;;;6;;24354558
;357555715;;;6;;24294677
;357555715;;;6;;24412330
;357555715;;;6;;24490175
;357555716;;;6;;24437673
;357555716;;;6;;24419842
;357555716;;;6;;24347788
;357555716;;;6;;24363307
;357555716;;;6;;24508745
;357555716;;;6;;24322464
;357555716;;;6;;24550474
;357555716;;;6;;24433075
;357555716;;;6;;24455434
;357555716;;;6;;24383936
;357555716;;;6;;24489005
;357555716;;;6;;24292011
;357555716;;;6;;24531057
;357555716;;;6;;24272096
;357555716;;;6;;24246788
;357555716;;;6;;24548409
;357555716;;;6;;24370815
;357555716;;;6;;24354558
;357555716;;;6;;24294677
;357555716;;;6;;24412330
;357555716;;;6;;24490175
;357554680;;;6;;24437673
;357554680;;;6;;24419842
;357554680;;;6;;24347788
;357554680;;;6;;24363307
;357554680;;;6;;24508745
;357554680;;;6;;24322464
;357554680;;;6;;24550474
;357554680;;;6;;24433075
;357554680;;;6;;24455434
;357554680;;;6;;24383936
;357554680;;;6;;24489005
;357554680;;;6;;24292011
;357554680;;;6;;24531057
;357554680;;;6;;24272096
;357554680;;;6;;24246788
;357554680;;;6;;24548409
;357554680;;;6;;24370815
;357554680;;;6;;24354558
;357554680;;;6;;24294677
;357554680;;;6;;24412330
;357554680;;;6;;24490175
;357554681;;;6;;24437673
;357554681;;;6;;24419842
;357554681;;;6;;24347788
;357554681;;;6;;24363307
;357554681;;;6;;24508745
;357554681;;;6;;24322464
;357554681;;;6;;24550474
;357554681;;;6;;24433075
;357554681;;;6;;24455434
;357554681;;;6;;24383936
;357554681;;;6;;24489005
;357554681;;;6;;24292011
;357554681;;;6;;24531057
;357554681;;;6;;24272096
;357554681;;;6;;24246788
;357554681;;;6;;24548409
;357554681;;;6;;24370815
;357554681;;;6;;24354558
;357554681;;;6;;24294677
;357554681;;;6;;24412330
;357554681;;;6;;24490175
;357554682;;;6;;24437673
;357554682;;;6;;24419842
;357554682;;;6;;24347788
;357554682;;;6;;24363307
;357554682;;;6;;24508745
;357554682;;;6;;24322464
;357554682;;;6;;24550474
;357554682;;;6;;24433075
;357554682;;;6;;24455434
;357554682;;;6;;24383936
;357554682;;;6;;24489005
;357554682;;;6;;24292011
;357554682;;;6;;24531057
;357554682;;;6;;24272096
;357554682;;;6;;24246788
;357554682;;;6;;24548409
;357554682;;;6;;24370815
;357554682;;;6;;24354558
;357554682;;;6;;24294677
;357554682;;;6;;24412330
;357554682;;;6;;24490175
;357554683;;;6;;24437673
;357554683;;;6;;24419842
;357554683;;;6;;24347788
;357554683;;;6;;24363307
;357554683;;;6;;24508745
;357554683;;;6;;24322464
;357554683;;;6;;24550474
;357554683;;;6;;24433075
;357554683;;;6;;24455434
;357554683;;;6;;24383936
;357554683;;;6;;24489005
;357554683;;;6;;24292011
;357554683;;;6;;24531057
;357554683;;;6;;24272096
;357554683;;;6;;24246788
;357554683;;;6;;24548409
;357554683;;;6;;24370815
;357554683;;;6;;24354558
;357554683;;;6;;24294677
;357554683;;;6;;24412330
;357554683;;;6;;24490175
;357555035;;;6;;24437673
;357555035;;;6;;24419842
;357555035;;;6;;24347788
;357555035;;;6;;24363307
;357555035;;;6;;24508745
;357555035;;;6;;24322464
;357555035;;;6;;24550474
;357555035;;;6;;24433075
;357555035;;;6;;24455434
;357555035;;;6;;24383936
;357555035;;;6;;24489005
;357555035;;;6;;24292011
;357555035;;;6;;24531057
;357555035;;;6;;24272096
;357555035;;;6;;24246788
;357555035;;;6;;24548409
;357555035;;;6;;24370815
;357555035;;;6;;24354558
;357555035;;;6;;24294677
;357555035;;;6;;24412330
;357555035;;;6;;24490175
;357555623;;;6;;24437673
;357555623;;;6;;24419842
;357555623;;;6;;24347788
;357555623;;;6;;24363307
;357555623;;;6;;24508745
;357555623;;;6;;24322464
;357555623;;;6;;24550474
;357555623;;;6;;24433075
;357555623;;;6;;24455434
;357555623;;;6;;24383936
;357555623;;;6;;24489005
;357555623;;;6;;24292011
;357555623;;;6;;24531057
;357555623;;;6;;24272096
;357555623;;;6;;24246788
;357555623;;;6;;24548409
;357555623;;;6;;24370815
;357555623;;;6;;24354558
;357555623;;;6;;24294677
;357555623;;;6;;24412330
;357555623;;;6;;24490175
;357555624;;;6;;24437673
;357555624;;;6;;24419842
;357555624;;;6;;24347788
;357555624;;;6;;24363307
;357555624;;;6;;24508745
;357555624;;;6;;24322464
;357555624;;;6;;24550474
;357555624;;;6;;24433075
;357555624;;;6;;24455434
;357555624;;;6;;24383936
;357555624;;;6;;24489005
;357555624;;;6;;24292011
;357555624;;;6;;24531057
;357555624;;;6;;24272096
;357555624;;;6;;24246788
;357555624;;;6;;24548409
;357555624;;;6;;24370815
;357555624;;;6;;24354558
;357555624;;;6;;24294677
;357555624;;;6;;24412330
;357555624;;;6;;24490175
;357555625;;;6;;24437673
;357555625;;;6;;24419842
;357555625;;;6;;24347788
;357555625;;;6;;24363307
;357555625;;;6;;24508745
;357555625;;;6;;24322464
;357555625;;;6;;24550474
;357555625;;;6;;24433075
;357555625;;;6;;24455434
;357555625;;;6;;24383936
;357555625;;;6;;24489005
;357555625;;;6;;24292011
;357555625;;;6;;24531057
;357555625;;;6;;24272096
;357555625;;;6;;24246788
;357555625;;;6;;24548409
;357555625;;;6;;24370815
;357555625;;;6;;24354558
;357555625;;;6;;24294677
;357555625;;;6;;24412330
;357555625;;;6;;24490175
;357555626;;;6;;24437673
;357555626;;;6;;24419842
;357555626;;;6;;24347788
;357555626;;;6;;24363307
;357555626;;;6;;24508745
;357555626;;;6;;24322464
;357555626;;;6;;24550474
;357555626;;;6;;24433075
;357555626;;;6;;24455434
;357555626;;;6;;24383936
;357555626;;;6;;24489005
;357555626;;;6;;24292011
;357555626;;;6;;24531057
;357555626;;;6;;24272096
;357555626;;;6;;24246788
;357555626;;;6;;24548409
;357555626;;;6;;24370815
;357555626;;;6;;24354558
;357555626;;;6;;24294677
;357555626;;;6;;24412330
;357555626;;;6;;24490175
;357555627;;;6;;24437673
;357555627;;;6;;24419842
;357555627;;;6;;24347788
;357555627;;;6;;24363307
;357555627;;;6;;24508745
;357555627;;;6;;24322464
;357555627;;;6;;24550474
;357555627;;;6;;24433075
;357555627;;;6;;24455434
;357555627;;;6;;24383936
;357555627;;;6;;24489005
;357555627;;;6;;24292011
;357555627;;;6;;24531057
;357555627;;;6;;24272096
;357555627;;;6;;24246788
;357555627;;;6;;24548409
;357555627;;;6;;24370815
;357555627;;;6;;24354558
;357555627;;;6;;24294677
;357555627;;;6;;24412330
;357555627;;;6;;24490175
;357554586;;;6;;24437673
;357554586;;;6;;24419842
;357554586;;;6;;24347788
;357554586;;;6;;24363307
;357554586;;;6;;24508745
;357554586;;;6;;24322464
;357554586;;;6;;24550474
;357554586;;;6;;24433075
;357554586;;;6;;24455434
;357554586;;;6;;24383936
;357554586;;;6;;24489005
;357554586;;;6;;24292011
;357554586;;;6;;24531057
;357554586;;;6;;24272096
;357554586;;;6;;24548409
;357554586;;;6;;24370815
;357554586;;;6;;24354558
;357554586;;;6;;24294677
;357554586;;;6;;24412330
;357554586;;;6;;24490175
;357554587;;;6;;24437673
;357554587;;;6;;24419842
;357554587;;;6;;24347788
;357554587;;;6;;24363307
;357554587;;;6;;24508745
;357554587;;;6;;24322464
;357554587;;;6;;24550474
;357554587;;;6;;24433075
;357554587;;;6;;24455434
;357554587;;;6;;24383936
;357554587;;;6;;24489005
;357554587;;;6;;24292011
;357554587;;;6;;24531057
;357554587;;;6;;24272096
;357554587;;;6;;24548409
;357554587;;;6;;24370815
;357554587;;;6;;24354558
;357554587;;;6;;24294677
;357554587;;;6;;24412330
;357554587;;;6;;24490175
;357554588;;;6;;24437673
;357554588;;;6;;24419842
;357554588;;;6;;24347788
;357554588;;;6;;24363307
;357554588;;;6;;24508745
;357554588;;;6;;24322464
;357554588;;;6;;24550474
;357554588;;;6;;24433075
;357554588;;;6;;24455434
;357554588;;;6;;24383936
;357554588;;;6;;24489005
;357554588;;;6;;24292011
;357554588;;;6;;24531057
;357554588;;;6;;24272096
;357554588;;;6;;24548409
;357554588;;;6;;24370815
;357554588;;;6;;24354558
;357554588;;;6;;24294677
;357554588;;;6;;24412330
;357554588;;;6;;24490175
;357554589;;;6;;24437673
;357554589;;;6;;24419842
;357554589;;;6;;24347788
;357554589;;;6;;24363307
;357554589;;;6;;24508745
;357554589;;;6;;24322464
;357554589;;;6;;24550474
;357554589;;;6;;24433075
;357554589;;;6;;24455434
;357554589;;;6;;24383936
;357554589;;;6;;24489005
;357554589;;;6;;24292011
;357554589;;;6;;24531057
;357554589;;;6;;24272096
;357554589;;;6;;24548409
;357554589;;;6;;24370815
;357554589;;;6;;24354558
;357554589;;;6;;24294677
;357554589;;;6;;24412330
;357554589;;;6;;24490175
;357554590;;;6;;24437673
;357554590;;;6;;24419842
;357554590;;;6;;24347788
;357554590;;;6;;24363307
;357554590;;;6;;24508745
;357554590;;;6;;24322464
;357554590;;;6;;24550474
;357554590;;;6;;24433075
;357554590;;;6;;24455434
;357554590;;;6;;24383936
;357554590;;;6;;24489005
;357554590;;;6;;24292011
;357554590;;;6;;24531057
;357554590;;;6;;24272096
;357554590;;;6;;24548409
;357554590;;;6;;24370815
;357554590;;;6;;24354558
;357554590;;;6;;24294677
;357554590;;;6;;24412330
;357554590;;;6;;24490175
;357554591;;;6;;24437673
;357554591;;;6;;24419842
;357554591;;;6;;24347788
;357554591;;;6;;24363307
;357554591;;;6;;24508745
;357554591;;;6;;24322464
;357554591;;;6;;24550474
;357554591;;;6;;24433075
;357554591;;;6;;24455434
;357554591;;;6;;24383936
;357554591;;;6;;24489005
;357554591;;;6;;24292011
;357554591;;;6;;24531057
;357554591;;;6;;24272096
;357554591;;;6;;24548409
;357554591;;;6;;24370815
;357554591;;;6;;24354558
;357554591;;;6;;24294677
;357554591;;;6;;24412330
;357554591;;;6;;24490175
