AssessmentResultDescriptiveFeedbackDateTime;AssessmentResultScoreStandardError;DateCreated;DateUpdated;DescriptiveFeedback;DescriptiveFeedbackSource;DiagnosticStatement;DiagnosticStatementSource;IncludedInAypCalculation;InstructionalRecommendation;NumberOfResponses;PreliminaryIndicator;RecordEndDateTime;RecordStartDateTime;RefAssessmentPretestOutcomeId;RefAssessmentResultDataTypeId;RefAssessmentResultScoreTypeId;RefELOutcomeMeasurementLevelId;RefOutcomeTimePointId;RefScoreMetricTypeId;ScoreValue;AssessmentRegistrationId;AssessmentResultId;AssessmentSubtestId
;;;;;;;;;;;;;;;;;;;1;3,2;162949221063;13632;35310704922
;;;;;;;;;;;;;;;;;;;1;3,4;163049221063;13633;35310704922
;;;;;;;;;;;;;;;;;;;1;4,8;163149221063;13634;35310704922
;;;;;;;;;;;;;;;;;;;1;3,8;163249221063;13635;35310704922
;;;;;;;;;;;;;;;;;;;1;6,6;163349221063;13636;35310704922
;;;;;;;;;;;;;;;;;;;1;6,1;163549221063;13637;35310704922
;;;;;;;;;;;;;;;;;;;1;5,6;163649221063;13638;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;163749221063;13639;35310704922
;;;;;;;;;;;;;;;;;;;1;6,1;163849221063;13640;35310704922
;;;;;;;;;;;;;;;;;;;1;6,6;163949221063;13641;35310704922
;;;;;;;;;;;;;;;;;;;1;5,7;164049221063;13642;35310704922
;;;;;;;;;;;;;;;;;;;1;4,0;164149221063;13643;35310704922
;;;;;;;;;;;;;;;;;;;1;6,6;164249221063;13644;35310704922
;;;;;;;;;;;;;;;;;;;1;3,1;164349221063;13645;35310704922
;;;;;;;;;;;;;;;;;;;1;6,1;164449221063;13646;35310704922
;;;;;;;;;;;;;;;;;;;1;3,8;164549221063;13647;35310704922
;;;;;;;;;;;;;;;;;;;1;5,7;164649221063;13648;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;164749221063;13649;35310704922
;;;;;;;;;;;;;;;;;;;1;3,8;164949221063;13650;35310704922
;;;;;;;;;;;;;;;;;;;1;4,2;165249221063;13651;35310704922
;;;;;;;;;;;;;;;;;;;1;4,5;185749221063;13652;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;185849221063;13653;35310704922
;;;;;;;;;;;;;;;;;;;1;6,6;186249221063;13654;35310704922
;;;;;;;;;;;;;;;;;;;1;4,8;187949221063;13655;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;188249221063;13656;35310704922
;;;;;;;;;;;;;;;;;;;1;6,6;191949221063;13657;35310704922
;;;;;;;;;;;;;;;;;;;1;5,9;192349221063;13658;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;194549221063;13659;35310704922
;;;;;;;;;;;;;;;;;;;1;5,7;195649221063;13660;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;196049221063;13661;35310704922
;;;;;;;;;;;;;;;;;;;1;4,5;197949221063;13662;35310704922
;;;;;;;;;;;;;;;;;;;1;5,2;199449221063;13663;35310704922
;;;;;;;;;;;;;;;;;;;1;4,6;202449221063;13664;35310704922
;;;;;;;;;;;;;;;;;;;1;4,4;206349221063;13665;35310704922
;;;;;;;;;;;;;;;;;;;1;4,0;206649221063;13666;35310704922
;;;;;;;;;;;;;;;;;;;1;3,5;209549221063;13667;35310704922
;;;;;;;;;;;;;;;;;;;1;4,8;210149221063;13668;35310704922
;;;;;;;;;;;;;;;;;;;1;3,0;210949221063;13669;35310704922
;;;;;;;;;;;;;;;;;;;1;4,4;211349221063;13670;35310704922
;;;;;;;;;;;;;;;;;;;1;5,9;162549231063;13671;35310704923
;;;;;;;;;;;;;;;;;;;1;5,1;162649231063;13672;35310704923
;;;;;;;;;;;;;;;;;;;1;4,5;162749231063;13673;35310704923
;;;;;;;;;;;;;;;;;;;1;5,6;162849231063;13674;35310704923
;;;;;;;;;;;;;;;;;;;1;4,3;162949231063;13675;35310704923
;;;;;;;;;;;;;;;;;;;1;4,2;163049231063;13676;35310704923
;;;;;;;;;;;;;;;;;;;1;5,2;163149231063;13677;35310704923
;;;;;;;;;;;;;;;;;;;1;4,1;163249231063;13678;35310704923
;;;;;;;;;;;;;;;;;;;1;6,7;163349231063;13679;35310704923
;;;;;;;;;;;;;;;;;;;1;6,1;163549231063;13680;35310704923
;;;;;;;;;;;;;;;;;;;1;5,8;163649231063;13681;35310704923
;;;;;;;;;;;;;;;;;;;1;5,6;163749231063;13682;35310704923
;;;;;;;;;;;;;;;;;;;1;6,4;163849231063;13683;35310704923
;;;;;;;;;;;;;;;;;;;1;6,7;163949231063;13684;35310704923
;;;;;;;;;;;;;;;;;;;1;5,9;164049231063;13685;35310704923
;;;;;;;;;;;;;;;;;;;1;5,0;164149231063;13686;35310704923
;;;;;;;;;;;;;;;;;;;1;6,4;164249231063;13687;35310704923
;;;;;;;;;;;;;;;;;;;1;4,6;164349231063;13688;35310704923
;;;;;;;;;;;;;;;;;;;1;6,4;164449231063;13689;35310704923
;;;;;;;;;;;;;;;;;;;1;5,0;164549231063;13690;35310704923
;;;;;;;;;;;;;;;;;;;1;5,7;164649231063;13691;35310704923
;;;;;;;;;;;;;;;;;;;1;5,8;164749231063;13692;35310704923
;;;;;;;;;;;;;;;;;;;1;4,6;164949231063;13693;35310704923
;;;;;;;;;;;;;;;;;;;1;4,8;165249231063;13694;35310704923
;;;;;;;;;;;;;;;;;;;1;5,3;185749231063;13695;35310704923
;;;;;;;;;;;;;;;;;;;1;5,8;185849231063;13696;35310704923
;;;;;;;;;;;;;;;;;;;1;6,7;186249231063;13697;35310704923
;;;;;;;;;;;;;;;;;;;1;5,6;187949231063;13698;35310704923
;;;;;;;;;;;;;;;;;;;1;5,8;188249231063;13699;35310704923
;;;;;;;;;;;;;;;;;;;1;6,6;191949231063;13700;35310704923
;;;;;;;;;;;;;;;;;;;1;5,9;192349231063;13701;35310704923
;;;;;;;;;;;;;;;;;;;1;5,6;194549231063;13702;35310704923
;;;;;;;;;;;;;;;;;;;1;6,2;195649231063;13703;35310704923
;;;;;;;;;;;;;;;;;;;1;5,8;196049231063;13704;35310704923
;;;;;;;;;;;;;;;;;;;1;7,0;197049231063;13705;35310704923
;;;;;;;;;;;;;;;;;;;1;5,5;197949231063;13706;35310704923
;;;;;;;;;;;;;;;;;;;1;5,5;199449231063;13707;35310704923
;;;;;;;;;;;;;;;;;;;1;5,4;202449231063;13708;35310704923
;;;;;;;;;;;;;;;;;;;1;4,9;206349231063;13709;35310704923
;;;;;;;;;;;;;;;;;;;1;4,8;206649231063;13710;35310704923
;;;;;;;;;;;;;;;;;;;1;4,2;209549231063;13711;35310704923
;;;;;;;;;;;;;;;;;;;1;5,3;210149231063;13712;35310704923
;;;;;;;;;;;;;;;;;;;1;4,2;210949231063;13713;35310704923
;;;;;;;;;;;;;;;;;;;1;4,4;211349231063;13714;35310704923
;;;;;;;;;;;;;;;;;;;1;3,8;212249231063;13715;35310704923
;;;;;;;;;;;;;;;;;;;1;7,0;162549241063;13716;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;162649241063;13717;35310704924
;;;;;;;;;;;;;;;;;;;1;6,5;162749241063;13718;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;162849241063;13719;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;162949241063;13720;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163049241063;13721;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163149241063;13722;35310704924
;;;;;;;;;;;;;;;;;;;1;6,1;163249241063;13723;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163349241063;13724;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163549241063;13725;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163649241063;13726;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163749241063;13727;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163849241063;13728;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;163949241063;13729;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164049241063;13730;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164149241063;13731;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164249241063;13732;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164349241063;13733;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164449241063;13734;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164549241063;13735;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164649241063;13736;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164749241063;13737;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;164949241063;13738;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;165249241063;13739;35310704924
;;;;;;;;;;;;;;;;;;;1;6,5;185749241063;13740;35310704924
;;;;;;;;;;;;;;;;;;;1;6,4;185849241063;13741;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;186249241063;13742;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;187949241063;13743;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;188249241063;13744;35310704924
;;;;;;;;;;;;;;;;;;;1;6,0;191949241063;13745;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;192349241063;13746;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;194549241063;13747;35310704924
;;;;;;;;;;;;;;;;;;;1;6,6;195649241063;13748;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;196049241063;13749;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;197949241063;13750;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;199449241063;13751;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;202449241063;13752;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;206349241063;13753;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;206649241063;13754;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;209549241063;13755;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;210149241063;13756;35310704924
;;;;;;;;;;;;;;;;;;;1;6,5;210949241063;13757;35310704924
;;;;;;;;;;;;;;;;;;;1;6,8;212249241063;13758;35310704924
;;;;;;;;;;;;;;;;;;;1;7,0;162550541063;13759;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;162650541063;13760;35310705054
;;;;;;;;;;;;;;;;;;;1;6,3;162750541063;13761;35310705054
;;;;;;;;;;;;;;;;;;;1;6,7;162850541063;13762;35310705054
;;;;;;;;;;;;;;;;;;;1;6,0;162950541063;13763;35310705054
;;;;;;;;;;;;;;;;;;;1;5,2;163050541063;13764;35310705054
;;;;;;;;;;;;;;;;;;;1;4,0;163150541063;13765;35310705054
;;;;;;;;;;;;;;;;;;;1;5,0;163250541063;13766;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;163350541063;13767;35310705054
;;;;;;;;;;;;;;;;;;;1;6,3;163550541063;13768;35310705054
;;;;;;;;;;;;;;;;;;;1;5,0;163650541063;13769;35310705054
;;;;;;;;;;;;;;;;;;;1;3,6;163750541063;13770;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;163850541063;13771;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;163950541063;13772;35310705054
;;;;;;;;;;;;;;;;;;;1;5,7;164050541063;13773;35310705054
;;;;;;;;;;;;;;;;;;;1;6,7;164150541063;13774;35310705054
;;;;;;;;;;;;;;;;;;;1;6,7;164250541063;13775;35310705054
;;;;;;;;;;;;;;;;;;;1;4,3;164350541063;13776;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;164450541063;13777;35310705054
;;;;;;;;;;;;;;;;;;;1;6,3;164550541063;13778;35310705054
;;;;;;;;;;;;;;;;;;;1;4,1;164650541063;13779;35310705054
;;;;;;;;;;;;;;;;;;;1;6,7;164750541063;13780;35310705054
;;;;;;;;;;;;;;;;;;;1;5,3;164950541063;13781;35310705054
;;;;;;;;;;;;;;;;;;;1;4,2;165250541063;13782;35310705054
;;;;;;;;;;;;;;;;;;;1;4,0;185750541063;13783;35310705054
;;;;;;;;;;;;;;;;;;;1;2,7;185850541063;13784;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;186250541063;13785;35310705054
;;;;;;;;;;;;;;;;;;;1;5,0;187950541063;13786;35310705054
;;;;;;;;;;;;;;;;;;;1;5,3;188250541063;13787;35310705054
;;;;;;;;;;;;;;;;;;;1;6,0;191950541063;13788;35310705054
;;;;;;;;;;;;;;;;;;;1;6,0;192350541063;13789;35310705054
;;;;;;;;;;;;;;;;;;;1;5,7;194550541063;13790;35310705054
;;;;;;;;;;;;;;;;;;;1;6,2;195650541063;13791;35310705054
;;;;;;;;;;;;;;;;;;;1;4,7;196050541063;13792;35310705054
;;;;;;;;;;;;;;;;;;;1;3,5;197950541063;13793;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;199450541063;13794;35310705054
;;;;;;;;;;;;;;;;;;;1;6,2;202450541063;13795;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;206350541063;13796;35310705054
;;;;;;;;;;;;;;;;;;;1;4,9;206650541063;13797;35310705054
;;;;;;;;;;;;;;;;;;;1;3,5;209550541063;13798;35310705054
;;;;;;;;;;;;;;;;;;;1;4,0;210150541063;13799;35310705054
;;;;;;;;;;;;;;;;;;;1;3,5;210950541063;13800;35310705054
;;;;;;;;;;;;;;;;;;;1;6,7;212250541063;13801;35310705054
;;;;;;;;;;;;;;;;;;;1;7,0;162550551063;13802;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;162650551063;13803;35310705055
;;;;;;;;;;;;;;;;;;;1;6,4;162750551063;13804;35310705055
;;;;;;;;;;;;;;;;;;;1;6,8;162850551063;13805;35310705055
;;;;;;;;;;;;;;;;;;;1;6,5;162950551063;13806;35310705055
;;;;;;;;;;;;;;;;;;;1;6,1;163050551063;13807;35310705055
;;;;;;;;;;;;;;;;;;;1;5,5;163150551063;13808;35310705055
;;;;;;;;;;;;;;;;;;;1;5,5;163250551063;13809;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;163350551063;13810;35310705055
;;;;;;;;;;;;;;;;;;;1;6,6;163550551063;13811;35310705055
;;;;;;;;;;;;;;;;;;;1;6,0;163650551063;13812;35310705055
;;;;;;;;;;;;;;;;;;;1;5,3;163750551063;13813;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;163850551063;13814;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;163950551063;13815;35310705055
;;;;;;;;;;;;;;;;;;;1;6,3;164050551063;13816;35310705055
;;;;;;;;;;;;;;;;;;;1;6,8;164150551063;13817;35310705055
;;;;;;;;;;;;;;;;;;;1;6,8;164250551063;13818;35310705055
;;;;;;;;;;;;;;;;;;;1;5,6;164350551063;13819;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;164450551063;13820;35310705055
;;;;;;;;;;;;;;;;;;;1;6,6;164550551063;13821;35310705055
;;;;;;;;;;;;;;;;;;;1;5,5;164650551063;13822;35310705055
;;;;;;;;;;;;;;;;;;;1;6,8;164750551063;13823;35310705055
;;;;;;;;;;;;;;;;;;;1;6,1;164950551063;13824;35310705055
;;;;;;;;;;;;;;;;;;;1;5,6;165250551063;13825;35310705055
;;;;;;;;;;;;;;;;;;;1;5,2;185750551063;13826;35310705055
;;;;;;;;;;;;;;;;;;;1;4,5;185850551063;13827;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;186250551063;13828;35310705055
;;;;;;;;;;;;;;;;;;;1;6,0;187950551063;13829;35310705055
;;;;;;;;;;;;;;;;;;;1;6,1;188250551063;13830;35310705055
;;;;;;;;;;;;;;;;;;;1;6,0;191950551063;13831;35310705055
;;;;;;;;;;;;;;;;;;;1;6,5;192350551063;13832;35310705055
;;;;;;;;;;;;;;;;;;;1;6,3;194550551063;13833;35310705055
;;;;;;;;;;;;;;;;;;;1;6,4;195650551063;13834;35310705055
;;;;;;;;;;;;;;;;;;;1;5,8;196050551063;13835;35310705055
;;;;;;;;;;;;;;;;;;;1;5,2;197950551063;13836;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;199450551063;13837;35310705055
;;;;;;;;;;;;;;;;;;;1;6,6;202450551063;13838;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;206350551063;13839;35310705055
;;;;;;;;;;;;;;;;;;;1;5,9;206650551063;13840;35310705055
;;;;;;;;;;;;;;;;;;;1;5,2;209550551063;13841;35310705055
;;;;;;;;;;;;;;;;;;;1;5,5;210150551063;13842;35310705055
;;;;;;;;;;;;;;;;;;;1;5,0;210950551063;13843;35310705055
;;;;;;;;;;;;;;;;;;;1;6,7;212250551063;13844;35310705055
;;;;;;;;;;;;;;;;;;;1;7,0;162552951063;13845;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;162652951063;13846;35310705295
;;;;;;;;;;;;;;;;;;;1;6,5;162752951063;13847;35310705295
;;;;;;;;;;;;;;;;;;;1;4,0;162852951063;13848;35310705295
;;;;;;;;;;;;;;;;;;;1;5,2;162952951063;13849;35310705295
;;;;;;;;;;;;;;;;;;;1;4,8;163052951063;13850;35310705295
;;;;;;;;;;;;;;;;;;;1;5,8;163152951063;13851;35310705295
;;;;;;;;;;;;;;;;;;;1;3,4;163252951063;13852;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;163352951063;13853;35310705295
;;;;;;;;;;;;;;;;;;;1;6,3;163552951063;13854;35310705295
;;;;;;;;;;;;;;;;;;;1;6,0;163652951063;13855;35310705295
;;;;;;;;;;;;;;;;;;;1;4,0;163752951063;13856;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;163852951063;13857;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;163952951063;13858;35310705295
;;;;;;;;;;;;;;;;;;;1;6,5;164052951063;13859;35310705295
;;;;;;;;;;;;;;;;;;;1;5,0;164152951063;13860;35310705295
;;;;;;;;;;;;;;;;;;;1;6,2;164252951063;13861;35310705295
;;;;;;;;;;;;;;;;;;;1;4,0;164352951063;13862;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;164452951063;13863;35310705295
;;;;;;;;;;;;;;;;;;;1;4,8;164552951063;13864;35310705295
;;;;;;;;;;;;;;;;;;;1;5,0;164652951063;13865;35310705295
;;;;;;;;;;;;;;;;;;;1;6,5;164752951063;13866;35310705295
;;;;;;;;;;;;;;;;;;;1;4,7;164952951063;13867;35310705295
;;;;;;;;;;;;;;;;;;;1;4,5;165252951063;13868;35310705295
;;;;;;;;;;;;;;;;;;;1;5,0;185752951063;13869;35310705295
;;;;;;;;;;;;;;;;;;;1;6,7;185852951063;13870;35310705295
;;;;;;;;;;;;;;;;;;;1;6,7;186252951063;13871;35310705295
;;;;;;;;;;;;;;;;;;;1;4,7;187952951063;13872;35310705295
;;;;;;;;;;;;;;;;;;;1;5,4;188252951063;13873;35310705295
;;;;;;;;;;;;;;;;;;;1;6,5;191952951063;13874;35310705295
;;;;;;;;;;;;;;;;;;;1;5,8;192352951063;13875;35310705295
;;;;;;;;;;;;;;;;;;;1;5,5;194552951063;13876;35310705295
;;;;;;;;;;;;;;;;;;;1;4,7;195652951063;13877;35310705295
;;;;;;;;;;;;;;;;;;;1;5,3;196052951063;13878;35310705295
;;;;;;;;;;;;;;;;;;;1;3,8;197952951063;13879;35310705295
;;;;;;;;;;;;;;;;;;;1;6,3;199452951063;13880;35310705295
;;;;;;;;;;;;;;;;;;;1;5,2;202452951063;13881;35310705295
;;;;;;;;;;;;;;;;;;;1;3,6;206352951063;13882;35310705295
;;;;;;;;;;;;;;;;;;;1;5,5;206652951063;13883;35310705295
;;;;;;;;;;;;;;;;;;;1;3,4;209552951063;13884;35310705295
;;;;;;;;;;;;;;;;;;;1;4,0;210152951063;13885;35310705295
;;;;;;;;;;;;;;;;;;;1;4,3;210952951063;13886;35310705295
;;;;;;;;;;;;;;;;;;;1;6,2;212252951063;13887;35310705295
;;;;;;;;;;;;;;;;;;;1;7,0;162552961063;13888;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;162652961063;13889;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;162752961063;13890;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;162852961063;13891;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;162952961063;13892;35310705296
;;;;;;;;;;;;;;;;;;;1;6,4;163052961063;13893;35310705296
;;;;;;;;;;;;;;;;;;;1;5,1;163152961063;13894;35310705296
;;;;;;;;;;;;;;;;;;;1;6,1;163252961063;13895;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;163352961063;13896;35310705296
;;;;;;;;;;;;;;;;;;;1;6,7;163552961063;13897;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;163652961063;13898;35310705296
;;;;;;;;;;;;;;;;;;;1;6,7;163752961063;13899;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;163852961063;13900;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;163952961063;13901;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164052961063;13902;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164152961063;13903;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164252961063;13904;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164352961063;13905;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164452961063;13906;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164552961063;13907;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164652961063;13908;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164752961063;13909;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;164952961063;13910;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;165252961063;13911;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;185752961063;13912;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;185852961063;13913;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;186252961063;13914;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;187952961063;13915;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;188252961063;13916;35310705296
;;;;;;;;;;;;;;;;;;;1;6,7;191952961063;13917;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;192352961063;13918;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;194552961063;13919;35310705296
;;;;;;;;;;;;;;;;;;;1;6,7;195652961063;13920;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;196052961063;13921;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;197952961063;13922;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;199452961063;13923;35310705296
;;;;;;;;;;;;;;;;;;;1;6,4;202452961063;13924;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;206352961063;13925;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;206652961063;13926;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;209552961063;13927;35310705296
;;;;;;;;;;;;;;;;;;;1;4,0;210152961063;13928;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;210952961063;13929;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;212252961063;13930;35310705296
;;;;;;;;;;;;;;;;;;;1;7,0;162552971063;13931;35310705297
;;;;;;;;;;;;;;;;;;;1;6,6;162652971063;13932;35310705297
;;;;;;;;;;;;;;;;;;;1;5,5;162752971063;13933;35310705297
;;;;;;;;;;;;;;;;;;;1;3,4;162852971063;13934;35310705297
;;;;;;;;;;;;;;;;;;;1;5,9;162952971063;13935;35310705297
;;;;;;;;;;;;;;;;;;;1;4,4;163052971063;13936;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;163152971063;13937;35310705297
;;;;;;;;;;;;;;;;;;;1;5,1;163252971063;13938;35310705297
;;;;;;;;;;;;;;;;;;;1;6,6;163352971063;13939;35310705297
;;;;;;;;;;;;;;;;;;;1;5,5;163552971063;13940;35310705297
;;;;;;;;;;;;;;;;;;;1;4,4;163652971063;13941;35310705297
;;;;;;;;;;;;;;;;;;;1;3,3;163752971063;13942;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;163852971063;13943;35310705297
;;;;;;;;;;;;;;;;;;;1;7,0;163952971063;13944;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;164052971063;13945;35310705297
;;;;;;;;;;;;;;;;;;;1;3,7;164152971063;13946;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;164252971063;13947;35310705297
;;;;;;;;;;;;;;;;;;;1;4,0;164352971063;13948;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;164452971063;13949;35310705297
;;;;;;;;;;;;;;;;;;;1;5,1;164552971063;13950;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;164652971063;13951;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;164752971063;13952;35310705297
;;;;;;;;;;;;;;;;;;;1;3,0;164952971063;13953;35310705297
;;;;;;;;;;;;;;;;;;;1;4,7;165252971063;13954;35310705297
;;;;;;;;;;;;;;;;;;;1;4,4;185752971063;13955;35310705297
;;;;;;;;;;;;;;;;;;;1;4,0;185852971063;13956;35310705297
;;;;;;;;;;;;;;;;;;;1;7,0;186252971063;13957;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;187952971063;13958;35310705297
;;;;;;;;;;;;;;;;;;;1;4,3;188252971063;13959;35310705297
;;;;;;;;;;;;;;;;;;;1;6,3;191952971063;13960;35310705297
;;;;;;;;;;;;;;;;;;;1;4,4;192352971063;13961;35310705297
;;;;;;;;;;;;;;;;;;;1;4,8;194552971063;13962;35310705297
;;;;;;;;;;;;;;;;;;;1;5,2;195652971063;13963;35310705297
;;;;;;;;;;;;;;;;;;;1;4,6;196052971063;13964;35310705297
;;;;;;;;;;;;;;;;;;;1;3,8;197952971063;13965;35310705297
;;;;;;;;;;;;;;;;;;;1;7,0;199452971063;13966;35310705297
;;;;;;;;;;;;;;;;;;;1;4,0;202452971063;13967;35310705297
;;;;;;;;;;;;;;;;;;;1;4,4;206352971063;13968;35310705297
;;;;;;;;;;;;;;;;;;;1;6,0;206652971063;13969;35310705297
;;;;;;;;;;;;;;;;;;;1;4,0;209552971063;13970;35310705297
;;;;;;;;;;;;;;;;;;;1;5,1;210152971063;13971;35310705297
;;;;;;;;;;;;;;;;;;;1;3,7;210952971063;13972;35310705297
;;;;;;;;;;;;;;;;;;;1;7,0;212252971063;13973;35310705297
;;;;;;;;;;;;;;;;;;;1;7,0;162552981063;13974;35310705298
;;;;;;;;;;;;;;;;;;;1;6,7;162652981063;13975;35310705298
;;;;;;;;;;;;;;;;;;;1;5,9;162752981063;13976;35310705298
;;;;;;;;;;;;;;;;;;;1;4,4;162852981063;13977;35310705298
;;;;;;;;;;;;;;;;;;;1;6,2;162952981063;13978;35310705298
;;;;;;;;;;;;;;;;;;;1;5,0;163052981063;13979;35310705298
;;;;;;;;;;;;;;;;;;;1;5,9;163152981063;13980;35310705298
;;;;;;;;;;;;;;;;;;;1;5,4;163252981063;13981;35310705298
;;;;;;;;;;;;;;;;;;;1;6,7;163352981063;13982;35310705298
;;;;;;;;;;;;;;;;;;;1;5,8;163552981063;13983;35310705298
;;;;;;;;;;;;;;;;;;;1;5,1;163652981063;13984;35310705298
;;;;;;;;;;;;;;;;;;;1;4,3;163752981063;13985;35310705298
;;;;;;;;;;;;;;;;;;;1;6,5;163852981063;13986;35310705298
;;;;;;;;;;;;;;;;;;;1;7,0;163952981063;13987;35310705298
;;;;;;;;;;;;;;;;;;;1;6,5;164052981063;13988;35310705298
;;;;;;;;;;;;;;;;;;;1;4,6;164152981063;13989;35310705298
;;;;;;;;;;;;;;;;;;;1;6,5;164252981063;13990;35310705298
;;;;;;;;;;;;;;;;;;;1;4,9;164352981063;13991;35310705298
