CalendarCode;CalendarYear;RecordEndDateTime;RecordStartDateTime;CalendarDescription;OrganizationCalendarId;OrganizationId
52834;2024;;;clase fecha: 2024-06-05;10052834;211
52835;2024;;;clase fecha: 2024-06-05;10052835;211
52836;2024;;;clase fecha: 2024-06-05;10052836;561
52837;2024;;;clase fecha: 2024-06-05;10052837;561
52838;2024;;;clase fecha: 2024-06-05;10052838;561
52839;2024;;;clase fecha: 2024-06-05;10052839;192
52840;2024;;;clase fecha: 2024-06-05;10052840;195
52841;2024;;;clase fecha: 2024-06-05;10052841;253
52842;2024;;;clase fecha: 2024-06-05;10052842;370
52843;2024;;;clase fecha: 2024-06-05;10052843;391
52844;2024;;;clase fecha: 2024-06-05;10052844;391
52845;2024;;;clase fecha: 2024-06-05;10052845;509
52846;2024;;;clase fecha: 2024-06-05;10052846;509
52847;2024;;;clase fecha: 2024-06-05;10052847;285
52848;2024;;;clase fecha: 2024-06-05;10052848;286
52849;2024;;;clase fecha: 2024-06-05;10052849;360
52850;2024;;;clase fecha: 2024-06-05;10052850;509
52851;2024;;;clase fecha: 2024-06-05;10052851;509
52852;2024;;;clase fecha: 2024-06-06;10052852;179
52853;2024;;;clase fecha: 2024-06-06;10052853;179
52855;2024;;;clase fecha: 2024-06-06;10052855;510
52856;2024;;;clase fecha: 2024-06-06;10052856;247
52857;2024;;;clase fecha: 2024-06-06;10052857;204
52858;2024;;;clase fecha: 2024-06-06;10052858;204
52859;2024;;;clase fecha: 2024-06-06;10052859;205
52860;2024;;;clase fecha: 2024-06-06;10052860;205
52861;2024;;;clase fecha: 2024-06-06;10052861;229
52862;2024;;;clase fecha: 2024-06-06;10052862;365
52863;2024;;;clase fecha: 2024-06-06;10052863;325
52864;2024;;;clase fecha: 2024-06-06;10052864;365
52865;2024;;;clase fecha: 2024-06-06;10052865;325
52866;2024;;;clase fecha: 2024-06-06;10052866;540
52867;2024;;;clase fecha: 2024-06-05;10052867;393
52868;2024;;;clase fecha: 2024-06-05;10052868;393
52869;2024;;;clase fecha: 2024-06-05;10052869;366
52870;2024;;;clase fecha: 2024-06-05;10052870;366
52871;2024;;;clase fecha: 2024-06-05;10052871;375
52872;2024;;;clase fecha: 2024-06-04;10052872;353
52873;2024;;;clase fecha: 2024-06-04;10052873;353
52874;2024;;;clase fecha: 2024-06-03;10052874;366
52875;2024;;;clase fecha: 2024-06-06;10052875;382
52876;2024;;;clase fecha: 2024-06-06;10052876;382
52877;2024;;;clase fecha: 2024-06-06;10052877;400
52878;2024;;;clase fecha: 2024-06-06;10052878;547
52879;2024;;;clase fecha: 2024-06-06;10052879;547
52880;2024;;;clase fecha: 2024-06-06;10052880;545
52881;2024;;;clase fecha: 2024-06-06;10052881;545
52882;2024;;;clase fecha: 2024-06-06;10052882;545
52883;2024;;;clase fecha: 2024-06-06;10052883;545
52884;2024;;;clase fecha: 2024-06-06;10052884;400
52885;2024;;;clase fecha: 2024-06-06;10052885;545
52886;2024;;;clase fecha: 2024-06-06;10052886;545
52887;2024;;;clase fecha: 2024-06-06;10052887;229
52888;2024;;;clase fecha: 2024-06-06;10052888;182
52889;2024;;;clase fecha: 2024-06-06;10052889;240
52890;2024;;;clase fecha: 2024-06-06;10052890;240
52891;2024;;;clase fecha: 2024-06-06;10052891;216
52892;2024;;;clase fecha: 2024-06-06;10052892;157
52893;2024;;;clase fecha: 2024-06-06;10052893;157
52894;2024;;;clase fecha: 2024-06-06;10052894;165
52895;2024;;;clase fecha: 2024-06-06;10052895;156
52896;2024;;;clase fecha: 2024-06-06;10052896;562
52897;2024;;;clase fecha: 2024-06-06;10052897;145
52898;2024;;;clase fecha: 2024-06-06;10052898;145
52899;2024;;;clase fecha: 2024-06-06;10052899;145
52900;2024;;;clase fecha: 2024-06-06;10052900;156
52901;2024;;;clase fecha: 2024-06-06;10052901;158
52902;2024;;;clase fecha: 2024-06-06;10052902;194
52903;2024;;;clase fecha: 2024-06-06;10052903;497
52904;2024;;;clase fecha: 2024-06-06;10052904;497
52905;2024;;;clase fecha: 2024-06-06;10052905;282
52906;2024;;;clase fecha: 2024-06-06;10052906;521
52907;2024;;;clase fecha: 2024-06-06;10052907;393
52908;2024;;;clase fecha: 2024-06-06;10052908;393
52909;2024;;;clase fecha: 2024-06-06;10052909;369
52910;2024;;;clase fecha: 2024-06-06;10052910;521
52911;2024;;;clase fecha: 2024-06-06;10052911;369
52912;2024;;;clase fecha: 2024-06-06;10052912;562
52913;2024;;;clase fecha: 2024-06-06;10052913;520
52914;2024;;;clase fecha: 2024-06-06;10052914;520
52915;2024;;;clase fecha: 2024-06-06;10052915;319
52916;2024;;;clase fecha: 2024-06-06;10052916;319
52917;2024;;;clase fecha: 2024-06-06;10052917;130
52918;2024;;;clase fecha: 2024-06-06;10052918;130
52919;2024;;;clase fecha: 2024-06-06;10052919;128
52920;2024;;;clase fecha: 2024-06-06;10052920;282
52921;2024;;;clase fecha: 2024-06-06;10052921;351
52922;2024;;;clase fecha: 2024-06-06;10052922;351
52923;2024;;;clase fecha: 2024-06-06;10052923;378
52924;2024;;;clase fecha: 2024-06-06;10052924;378
52925;2024;;;clase fecha: 2024-06-05;10052925;111
52926;2024;;;clase fecha: 2024-06-05;10052926;112
52927;2024;;;clase fecha: 2024-06-05;10052927;113
52929;2024;;;clase fecha: 2024-06-06;10052929;247
52930;2024;;;clase fecha: 2024-06-06;10052930;498
52931;2024;;;clase fecha: 2024-06-06;10052931;498
52932;2024;;;clase fecha: 2024-06-04;10052932;228
52933;2024;;;clase fecha: 2024-06-06;10052933;284
52934;2024;;;clase fecha: 2024-06-04;10052934;228
52935;2024;;;clase fecha: 2024-06-06;10052935;284
52936;2024;;;clase fecha: 2024-06-06;10052936;230
52937;2024;;;clase fecha: 2024-06-06;10052937;387
52938;2024;;;clase fecha: 2024-06-06;10052938;176
52939;2024;;;clase fecha: 2024-06-06;10052939;176
52940;2024;;;clase fecha: 2024-06-06;10052940;198
52941;2024;;;clase fecha: 2024-06-06;10052941;198
52942;2024;;;clase fecha: 2024-06-06;10052942;387
52943;2024;;;clase fecha: 2024-06-06;10052943;563
52944;2024;;;clase fecha: 2024-06-06;10052944;563
52945;2024;;;clase fecha: 2024-06-06;10052945;230
52946;2024;;;clase fecha: 2024-06-06;10052946;218
52947;2024;;;clase fecha: 2024-06-06;10052947;289
52948;2024;;;clase fecha: 2024-06-06;10052948;289
52949;2024;;;clase fecha: 2024-06-06;10052949;255
52950;2024;;;clase fecha: 2024-06-06;10052950;255
52951;2024;;;clase fecha: 2024-06-06;10052951;324
52952;2024;;;clase fecha: 2024-06-06;10052952;324
52953;2024;;;clase fecha: 2024-06-06;10052953;359
52954;2024;;;clase fecha: 2024-06-06;10052954;359
52955;2024;;;clase fecha: 2024-06-06;10052955;380
52956;2024;;;clase fecha: 2024-06-06;10052956;280
52957;2024;;;clase fecha: 2024-06-06;10052957;280
52958;2024;;;clase fecha: 2024-06-06;10052958;565
52959;2024;;;clase fecha: 2024-06-06;10052959;565
52960;2024;;;clase fecha: 2024-06-05;10052960;318
52961;2024;;;clase fecha: 2024-06-06;10052961;392
52962;2024;;;clase fecha: 2024-06-06;10052962;380
52963;2024;;;clase fecha: 2024-06-05;10052963;318
52964;2024;;;clase fecha: 2024-06-06;10052964;368
52965;2024;;;clase fecha: 2024-06-06;10052965;368
52966;2024;;;clase fecha: 2024-06-06;10052966;352
52967;2024;;;clase fecha: 2024-06-06;10052967;525
52968;2024;;;clase fecha: 2024-06-06;10052968;352
52969;2024;;;clase fecha: 2024-06-06;10052969;392
52970;2024;;;clase fecha: 2024-06-06;10052970;248
52971;2024;;;clase fecha: 2024-06-06;10052971;566
52972;2024;;;clase fecha: 2024-06-06;10052972;525
52973;2024;;;clase fecha: 2024-06-06;10052973;525
52974;2024;;;clase fecha: 2024-06-06;10052974;524
52975;2024;;;clase fecha: 2024-06-06;10052975;524
52976;2024;;;clase fecha: 2024-06-06;10052976;229
52977;2024;;;clase fecha: 2024-06-06;10052977;229
52978;2024;;;clase fecha: 2024-06-06;10052978;260
52983;2024;;;clase fecha: 2024-06-06;10052983;219
52984;2024;;;clase fecha: 2024-06-06;10052984;217
52985;2024;;;clase fecha: 2024-06-06;10052985;113
52986;2024;;;clase fecha: 2024-06-06;10052986;112
52987;2024;;;clase fecha: 2024-06-06;10052987;111
52988;2024;;;clase fecha: 2024-06-06;10052988;511
52989;2024;;;clase fecha: 2024-05-30;10052989;501
52990;2024;;;clase fecha: 2024-06-07;10052990;176
52991;2024;;;clase fecha: 2024-06-07;10052991;176
52992;2024;;;clase fecha: 2024-06-07;10052992;180
52993;2024;;;clase fecha: 2024-06-07;10052993;180
52994;2024;;;clase fecha: 2024-06-07;10052994;180
52995;2024;;;clase fecha: 2024-06-07;10052995;196
52996;2024;;;clase fecha: 2024-06-07;10052996;283
52997;2024;;;clase fecha: 2024-06-07;10052997;283
52998;2024;;;clase fecha: 2024-06-07;10052998;384
52999;2024;;;clase fecha: 2024-06-07;10052999;384
53000;2024;;;clase fecha: 2024-06-07;10053000;352
53001;2024;;;clase fecha: 2024-06-07;10053001;352
53002;2024;;;clase fecha: 2024-06-07;10053002;517
53003;2024;;;clase fecha: 2024-06-07;10053003;379
53004;2024;;;clase fecha: 2024-06-07;10053004;143
53005;2024;;;clase fecha: 2024-06-07;10053005;143
53006;2024;;;clase fecha: 2024-06-07;10053006;146
53007;2024;;;clase fecha: 2024-06-07;10053007;152
53008;2024;;;clase fecha: 2024-06-07;10053008;151
53009;2024;;;clase fecha: 2024-06-07;10053009;151
53010;2024;;;clase fecha: 2024-06-07;10053010;230
53011;2024;;;clase fecha: 2024-06-07;10053011;503
53012;2024;;;clase fecha: 2024-06-07;10053012;503
53013;2024;;;clase fecha: 2024-06-07;10053013;395
53014;2024;;;clase fecha: 2024-06-07;10053014;317
53015;2024;;;clase fecha: 2024-06-07;10053015;225
53016;2024;;;clase fecha: 2024-06-07;10053016;225
53017;2024;;;clase fecha: 2024-06-07;10053017;317
53018;2024;;;clase fecha: 2024-06-07;10053018;540
53019;2024;;;clase fecha: 2024-06-07;10053019;540
53020;2024;;;clase fecha: 2024-06-07;10053020;212
53021;2024;;;clase fecha: 2024-06-07;10053021;212
53022;2024;;;clase fecha: 2024-06-07;10053022;212
53023;2024;;;clase fecha: 2024-06-07;10053023;212
53024;2024;;;clase fecha: 2024-06-07;10053024;204
53025;2024;;;clase fecha: 2024-06-07;10053025;204
53026;2024;;;clase fecha: 2024-06-07;10053026;568
53027;2024;;;clase fecha: 2024-06-07;10053027;568
53028;2024;;;clase fecha: 2024-06-07;10053028;568
53029;2024;;;clase fecha: 2024-06-07;10053029;568
53030;2024;;;clase fecha: 2024-06-07;10053030;322
53031;2024;;;clase fecha: 2024-06-07;10053031;322
53032;2024;;;clase fecha: 2024-06-07;10053032;517
53033;2024;;;clase fecha: 2024-06-07;10053033;396
53034;2024;;;clase fecha: 2024-06-07;10053034;395
53035;2024;;;clase fecha: 2024-06-07;10053035;396
53036;2024;;;clase fecha: 2024-06-07;10053036;360
53037;2024;;;clase fecha: 2024-06-07;10053037;360
53038;2024;;;clase fecha: 2024-06-07;10053038;156
53039;2024;;;clase fecha: 2024-06-07;10053039;156
53040;2024;;;clase fecha: 2024-06-07;10053040;160
53041;2024;;;clase fecha: 2024-06-07;10053041;163
53042;2024;;;clase fecha: 2024-06-07;10053042;163
53043;2024;;;clase fecha: 2024-06-07;10053043;163
53044;2024;;;clase fecha: 2024-06-07;10053044;250
53045;2024;;;clase fecha: 2024-06-07;10053045;250
53046;2024;;;clase fecha: 2024-06-07;10053046;231
53047;2024;;;clase fecha: 2024-06-07;10053047;231
53048;2024;;;clase fecha: 2024-06-07;10053048;373
53049;2024;;;clase fecha: 2024-06-07;10053049;373
53050;2024;;;clase fecha: 2024-06-07;10053050;130
53051;2024;;;clase fecha: 2024-06-07;10053051;129
53052;2024;;;clase fecha: 2024-06-07;10053052;278
53053;2024;;;clase fecha: 2024-06-07;10053053;278
53054;2024;;;clase fecha: 2024-06-07;10053054;256
53055;2024;;;clase fecha: 2024-06-07;10053055;256
53056;2024;;;clase fecha: 2024-06-07;10053056;366
53057;2024;;;clase fecha: 2024-06-07;10053057;290
53058;2024;;;clase fecha: 2024-06-07;10053058;290
53059;2024;;;clase fecha: 2024-06-07;10053059;366
53060;2024;;;clase fecha: 2024-06-07;10053060;379
53061;2024;;;clase fecha: 2024-06-07;10053061;315
53062;2024;;;clase fecha: 2024-06-07;10053062;259
53063;2024;;;clase fecha: 2024-06-07;10053063;259
53064;2024;;;clase fecha: 2024-06-07;10053064;325
53065;2024;;;clase fecha: 2024-06-07;10053065;129
53066;2024;;;clase fecha: 2024-06-07;10053066;230
53067;2024;;;clase fecha: 2024-06-07;10053067;566
53072;2024;;;clase fecha: 2024-06-07;10053072;549
53073;2024;;;clase fecha: 2024-06-07;10053073;549
53074;2024;;;clase fecha: 2024-06-07;10053074;526
53075;2024;;;clase fecha: 2024-06-07;10053075;526
53076;2024;;;clase fecha: 2024-06-07;10053076;506
53077;2024;;;clase fecha: 2024-06-07;10053077;506
53078;2024;;;clase fecha: 2024-06-10;10053078;189
53079;2024;;;clase fecha: 2024-06-10;10053079;523
53080;2024;;;clase fecha: 2024-06-10;10053080;364
53081;2024;;;clase fecha: 2024-06-10;10053081;393
53082;2024;;;clase fecha: 2024-06-10;10053082;364
53083;2024;;;clase fecha: 2024-06-10;10053083;393
53084;2024;;;clase fecha: 2024-06-10;10053084;143
53085;2024;;;clase fecha: 2024-06-10;10053085;143
53086;2024;;;clase fecha: 2024-06-10;10053086;144
53087;2024;;;clase fecha: 2024-06-10;10053087;144
53088;2024;;;clase fecha: 2024-06-10;10053088;379
53089;2024;;;clase fecha: 2024-06-10;10053089;239
53090;2024;;;clase fecha: 2024-06-10;10053090;544
53091;2024;;;clase fecha: 2024-06-10;10053091;239
53092;2024;;;clase fecha: 2024-06-10;10053092;379
53093;2024;;;clase fecha: 2024-06-10;10053093;357
53094;2024;;;clase fecha: 2024-06-10;10053094;189
53095;2024;;;clase fecha: 2024-06-10;10053095;189
53096;2024;;;clase fecha: 2024-06-10;10053096;357
53097;2024;;;clase fecha: 2024-06-10;10053097;284
53098;2024;;;clase fecha: 2024-06-10;10053098;284
53099;2024;;;clase fecha: 2024-06-10;10053099;249
53100;2024;;;clase fecha: 2024-06-10;10053100;249
53101;2024;;;clase fecha: 2024-06-10;10053101;156
53102;2024;;;clase fecha: 2024-06-10;10053102;156
53103;2024;;;clase fecha: 2024-06-10;10053103;207
53104;2024;;;clase fecha: 2024-06-10;10053104;204
53105;2024;;;clase fecha: 2024-06-10;10053105;204
53106;2024;;;clase fecha: 2024-06-10;10053106;205
53107;2024;;;clase fecha: 2024-06-10;10053107;205
53108;2024;;;clase fecha: 2024-06-10;10053108;129
53109;2024;;;clase fecha: 2024-06-10;10053109;129
53110;2024;;;clase fecha: 2024-06-10;10053110;213
53111;2024;;;clase fecha: 2024-06-10;10053111;368
53112;2024;;;clase fecha: 2024-06-10;10053112;368
53113;2024;;;clase fecha: 2024-06-10;10053113;392
53114;2024;;;clase fecha: 2024-06-10;10053114;147
53115;2024;;;clase fecha: 2024-06-10;10053115;250
53116;2024;;;clase fecha: 2024-06-10;10053116;250
53117;2024;;;clase fecha: 2024-06-10;10053117;392
53118;2024;;;clase fecha: 2024-05-17;10053118;506
53119;2024;;;clase fecha: 2024-05-17;10053119;506
53120;2024;;;clase fecha: 2024-06-10;10053120;291
53121;2024;;;clase fecha: 2024-06-10;10053121;128
53122;2024;;;clase fecha: 2024-06-10;10053122;291
53123;2024;;;clase fecha: 2024-06-10;10053123;291
53124;2024;;;clase fecha: 2024-06-10;10053124;326
53125;2024;;;clase fecha: 2024-06-10;10053125;326
53126;2024;;;clase fecha: 2024-06-10;10053126;326
53127;2024;;;clase fecha: 2024-06-10;10053127;258
53128;2024;;;clase fecha: 2024-06-10;10053128;158
53129;2024;;;clase fecha: 2024-06-10;10053129;158
53130;2024;;;clase fecha: 2024-06-10;10053130;355
53131;2024;;;clase fecha: 2024-06-10;10053131;355
53132;2024;;;clase fecha: 2024-06-10;10053132;164
53133;2024;;;clase fecha: 2024-06-10;10053133;164
53134;2024;;;clase fecha: 2024-06-10;10053134;372
53135;2024;;;clase fecha: 2024-06-10;10053135;372
53136;2024;;;clase fecha: 2024-06-10;10053136;402
53137;2024;;;clase fecha: 2024-06-10;10053137;234
53138;2024;;;clase fecha: 2024-06-10;10053138;149
53139;2024;;;clase fecha: 2024-06-10;10053139;258
53140;2024;;;clase fecha: 2024-06-10;10053140;287
53141;2024;;;clase fecha: 2024-06-10;10053141;287
53142;2024;;;clase fecha: 2024-06-07;10053142;397
53143;2024;;;clase fecha: 2024-06-07;10053143;397
53144;2024;;;clase fecha: 2024-06-10;10053144;382
53145;2024;;;clase fecha: 2024-06-10;10053145;544
53146;2024;;;clase fecha: 2024-06-10;10053146;544
53147;2024;;;clase fecha: 2024-06-10;10053147;551
53148;2024;;;clase fecha: 2024-06-10;10053148;382
53149;2024;;;clase fecha: 2024-06-10;10053149;402
53150;2024;;;clase fecha: 2024-06-10;10053150;550
53151;2024;;;clase fecha: 2024-06-10;10053151;550
53152;2024;;;clase fecha: 2024-06-10;10053152;550
53153;2024;;;clase fecha: 2024-06-07;10053153;549
53154;2024;;;clase fecha: 2024-06-07;10053154;549
53155;2024;;;clase fecha: 2024-06-03;10053155;550
53156;2024;;;clase fecha: 2024-06-03;10053156;550
53157;2024;;;clase fecha: 2024-06-03;10053157;550
53158;2024;;;clase fecha: 2024-06-04;10053158;361
53159;2024;;;clase fecha: 2024-06-04;10053159;361
53160;2024;;;clase fecha: 2024-06-04;10053160;374
53161;2024;;;clase fecha: 2024-06-04;10053161;374
53162;2024;;;clase fecha: 2024-06-04;10053162;361
53163;2024;;;clase fecha: 2024-06-05;10053163;567
53164;2024;;;clase fecha: 2024-06-05;10053164;567
53165;2024;;;clase fecha: 2024-06-05;10053165;567
53166;2024;;;clase fecha: 2024-06-05;10053166;388
53167;2024;;;clase fecha: 2024-06-05;10053167;402
53168;2024;;;clase fecha: 2024-06-10;10053168;570
53169;2024;;;clase fecha: 2024-06-10;10053169;570
53170;2024;;;clase fecha: 2024-06-10;10053170;570
53171;2024;;;clase fecha: 2024-06-10;10053171;570
53172;2024;;;clase fecha: 2024-06-10;10053172;570
53173;2024;;;clase fecha: 2024-06-10;10053173;570
53174;2024;;;clase fecha: 2024-06-10;10053174;570
53175;2024;;;clase fecha: 2024-06-10;10053175;570
53176;2024;;;clase fecha: 2024-06-10;10053176;572
53177;2024;;;clase fecha: 2024-06-10;10053177;327
53178;2024;;;clase fecha: 2024-06-10;10053178;293
53179;2024;;;clase fecha: 2024-06-10;10053179;312
53180;2024;;;clase fecha: 2024-06-10;10053180;312
53181;2024;;;clase fecha: 2024-06-10;10053181;214
53182;2024;;;clase fecha: 2024-06-10;10053182;214
53183;2024;;;clase fecha: 2024-06-10;10053183;356
53184;2024;;;clase fecha: 2024-06-10;10053184;356
53185;2024;;;clase fecha: 2024-06-10;10053185;232
53186;2024;;;clase fecha: 2024-06-10;10053186;241
53187;2024;;;clase fecha: 2024-06-10;10053187;351
53188;2024;;;clase fecha: 2024-06-10;10053188;351
53189;2024;;;clase fecha: 2024-06-10;10053189;529
53190;2024;;;clase fecha: 2024-06-10;10053190;380
53191;2024;;;clase fecha: 2024-06-10;10053191;380
53192;2024;;;clase fecha: 2024-06-10;10053192;523
53193;2024;;;clase fecha: 2024-06-10;10053193;523
53194;2024;;;clase fecha: 2024-06-10;10053194;523
53195;2024;;;clase fecha: 2024-06-10;10053195;500
53196;2024;;;clase fecha: 2024-06-10;10053196;500
53197;2024;;;clase fecha: 2024-06-10;10053197;500
53198;2024;;;clase fecha: 2024-06-10;10053198;504
53199;2024;;;clase fecha: 2024-06-10;10053199;539
53200;2024;;;clase fecha: 2024-06-10;10053200;504
53201;2024;;;clase fecha: 2024-06-10;10053201;504
53202;2024;;;clase fecha: 2024-06-10;10053202;504
53203;2024;;;clase fecha: 2024-06-10;10053203;504
53204;2024;;;clase fecha: 2024-06-10;10053204;504
53205;2024;;;clase fecha: 2024-06-10;10053205;365
53206;2024;;;clase fecha: 2024-06-10;10053206;401
53207;2024;;;clase fecha: 2024-06-10;10053207;365
53208;2024;;;clase fecha: 2024-06-07;10053208;113
53209;2024;;;clase fecha: 2024-06-07;10053209;111
53210;2024;;;clase fecha: 2024-06-07;10053210;112
53211;2024;;;clase fecha: 2024-06-10;10053211;112
53212;2024;;;clase fecha: 2024-06-06;10053212;564
53213;2024;;;clase fecha: 2024-06-06;10053213;564
53216;2024;;;clase fecha: 2024-06-06;10053216;354
53217;2024;;;clase fecha: 2024-06-06;10053217;354
53218;2024;;;clase fecha: 2024-06-06;10053218;501
53219;2024;;;clase fecha: 2024-06-06;10053219;501
53220;2024;;;clase fecha: 2024-06-06;10053220;367
53221;2024;;;clase fecha: 2024-06-07;10053221;367
53222;2024;;;clase fecha: 2024-06-07;10053222;367
53223;2024;;;clase fecha: 2024-06-07;10053223;381
53224;2024;;;clase fecha: 2024-06-07;10053224;381
53225;2024;;;clase fecha: 2024-06-07;10053225;519
53226;2024;;;clase fecha: 2024-06-07;10053226;519
53227;2024;;;clase fecha: 2024-06-10;10053227;184
53228;2024;;;clase fecha: 2024-06-10;10053228;176
53229;2024;;;clase fecha: 2024-06-10;10053229;176
53230;2024;;;clase fecha: 2024-06-11;10053230;179
53231;2024;;;clase fecha: 2024-06-11;10053231;179
53232;2024;;;clase fecha: 2024-06-11;10053232;186
53233;2024;;;clase fecha: 2024-06-11;10053233;186
53234;2024;;;clase fecha: 2024-06-11;10053234;182
53235;2024;;;clase fecha: 2024-06-11;10053235;182
53236;2024;;;clase fecha: 2024-06-11;10053236;542
53237;2024;;;clase fecha: 2024-06-11;10053237;507
53238;2024;;;clase fecha: 2024-06-11;10053238;507
53239;2024;;;clase fecha: 2024-06-11;10053239;527
53240;2024;;;clase fecha: 2024-06-11;10053240;527
53241;2024;;;clase fecha: 2024-06-11;10053241;527
53242;2024;;;clase fecha: 2024-06-11;10053242;527
53243;2024;;;clase fecha: 2024-06-11;10053243;527
53244;2024;;;clase fecha: 2024-06-11;10053244;527
53245;2024;;;clase fecha: 2024-06-10;10053245;522
53246;2024;;;clase fecha: 2024-06-10;10053246;522
53247;2024;;;clase fecha: 2024-06-10;10053247;522
53248;2024;;;clase fecha: 2024-06-10;10053248;522
53249;2024;;;clase fecha: 2024-06-11;10053249;385
53250;2024;;;clase fecha: 2024-06-11;10053250;373
53251;2024;;;clase fecha: 2024-06-11;10053251;385
53252;2024;;;clase fecha: 2024-06-11;10053252;290
53253;2024;;;clase fecha: 2024-06-11;10053253;567
53254;2024;;;clase fecha: 2024-06-11;10053254;143
53255;2024;;;clase fecha: 2024-06-11;10053255;143
53256;2024;;;clase fecha: 2024-06-11;10053256;144
53257;2024;;;clase fecha: 2024-06-11;10053257;144
53258;2024;;;clase fecha: 2024-06-11;10053258;146
53259;2024;;;clase fecha: 2024-06-11;10053259;146
53260;2024;;;clase fecha: 2024-06-11;10053260;247
53261;2024;;;clase fecha: 2024-06-11;10053261;516
53262;2024;;;clase fecha: 2024-06-11;10053262;542
53263;2024;;;clase fecha: 2024-06-11;10053263;516
53264;2024;;;clase fecha: 2024-06-11;10053264;395
53265;2024;;;clase fecha: 2024-06-11;10053265;502
53266;2024;;;clase fecha: 2024-06-11;10053266;280
53267;2024;;;clase fecha: 2024-06-11;10053267;516
53268;2024;;;clase fecha: 2024-06-11;10053268;205
53269;2024;;;clase fecha: 2024-06-11;10053269;205
53270;2024;;;clase fecha: 2024-06-11;10053270;204
53271;2024;;;clase fecha: 2024-06-11;10053271;395
53272;2024;;;clase fecha: 2024-06-11;10053272;236
53273;2024;;;clase fecha: 2024-06-11;10053273;236
53274;2024;;;clase fecha: 2024-06-10;10053274;190
53275;2024;;;clase fecha: 2024-06-10;10053275;190
53276;2024;;;clase fecha: 2024-06-11;10053276;156
53277;2024;;;clase fecha: 2024-06-11;10053277;156
53278;2024;;;clase fecha: 2024-06-11;10053278;157
53279;2024;;;clase fecha: 2024-06-11;10053279;157
53280;2024;;;clase fecha: 2024-06-11;10053280;204
53281;2024;;;clase fecha: 2024-06-11;10053281;207
53282;2024;;;clase fecha: 2024-06-11;10053282;207
53283;2024;;;clase fecha: 2024-06-11;10053283;358
53284;2024;;;clase fecha: 2024-06-11;10053284;508
53285;2024;;;clase fecha: 2024-06-11;10053285;251
53286;2024;;;clase fecha: 2024-06-11;10053286;252
53287;2024;;;clase fecha: 2024-06-11;10053287;312
53288;2024;;;clase fecha: 2024-06-11;10053288;312
53289;2024;;;clase fecha: 2024-06-11;10053289;278
53290;2024;;;clase fecha: 2024-06-11;10053290;278
53291;2024;;;clase fecha: 2024-06-11;10053291;358
53292;2024;;;clase fecha: 2024-06-11;10053292;314
53293;2024;;;clase fecha: 2024-06-11;10053293;314
53294;2024;;;clase fecha: 2024-06-11;10053294;314
53295;2024;;;clase fecha: 2024-06-11;10053295;398
53296;2024;;;clase fecha: 2024-06-11;10053296;571
53297;2024;;;clase fecha: 2024-06-11;10053297;571
53298;2024;;;clase fecha: 2024-06-11;10053298;571
53299;2024;;;clase fecha: 2024-06-11;10053299;571
53300;2024;;;clase fecha: 2024-06-11;10053300;571
53301;2024;;;clase fecha: 2024-06-11;10053301;571
53302;2024;;;clase fecha: 2024-06-11;10053302;571
53303;2024;;;clase fecha: 2024-06-11;10053303;571
53304;2024;;;clase fecha: 2024-06-11;10053304;542
53305;2024;;;clase fecha: 2024-06-11;10053305;502
53306;2024;;;clase fecha: 2024-06-11;10053306;283
53307;2024;;;clase fecha: 2024-06-11;10053307;283
53308;2024;;;clase fecha: 2024-06-11;10053308;543
53309;2024;;;clase fecha: 2024-06-11;10053309;543
53310;2024;;;clase fecha: 2024-06-11;10053310;189
53311;2024;;;clase fecha: 2024-06-11;10053311;398
53312;2024;;;clase fecha: 2024-06-11;10053312;323
53313;2024;;;clase fecha: 2024-06-11;10053313;323
53314;2024;;;clase fecha: 2024-06-11;10053314;191
53315;2024;;;clase fecha: 2024-06-11;10053315;228
53316;2024;;;clase fecha: 2024-06-11;10053316;228
53317;2024;;;clase fecha: 2024-06-11;10053317;228
53318;2024;;;clase fecha: 2024-06-11;10053318;538
53319;2024;;;clase fecha: 2024-06-11;10053319;130
53320;2024;;;clase fecha: 2024-06-11;10053320;130
53321;2024;;;clase fecha: 2024-06-11;10053321;128
53322;2024;;;clase fecha: 2024-06-11;10053322;229
53323;2024;;;clase fecha: 2024-06-11;10053323;229
53324;2024;;;clase fecha: 2024-06-11;10053324;538
53325;2024;;;clase fecha: 2024-06-11;10053325;252
53326;2024;;;clase fecha: 2024-06-11;10053326;538
53327;2024;;;clase fecha: 2024-06-11;10053327;374
53328;2024;;;clase fecha: 2024-06-11;10053328;382
53329;2024;;;clase fecha: 2024-06-11;10053329;388
53330;2024;;;clase fecha: 2024-06-11;10053330;361
53331;2024;;;clase fecha: 2024-06-11;10053331;374
53332;2024;;;clase fecha: 2024-06-11;10053332;374
53333;2024;;;clase fecha: 2024-06-11;10053333;382
53334;2024;;;clase fecha: 2024-06-11;10053334;361
53335;2024;;;clase fecha: 2024-06-11;10053335;353
53336;2024;;;clase fecha: 2024-06-11;10053336;353
53337;2024;;;clase fecha: 2024-06-11;10053337;368
53338;2024;;;clase fecha: 2024-06-11;10053338;368
53339;2024;;;clase fecha: 2024-06-11;10053339;380
53341;2024;;;clase fecha: 2024-06-10;10053341;362
53343;2024;;;clase fecha: 2024-06-11;10053343;399
53344;2024;;;clase fecha: 2024-06-11;10053344;399
