Abbreviation;AssessmentFormId;ChildOf_AssessmentSubtestId;ContainerOnly;Description;Identifier;MaximumValue;MinimumValue;OptimalValue;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAcademicSubjectId;RefAssessmentPurposeId;RefAssessmentSubtestIdentifierTypeId;RefContentStandardTypeId;RefScoreMetricTypeId;Rules;Tier;Title;Version;AssessmentSubtestId
;2880013096;;;Origen, significado de su nombre y vocabulario;;70;10;;;;;;;;7;;;;;;288107013096
;2880013097;;;Historia, cuento o poema creado;;70;10;;;;;;;;7;;;;;;288107013097
;2880013098;;;Historia transformada en libreto de teatro para representar ;;70;10;;;;;;;;7;;;;;;288107013098
;2880013099;;;;;70;10;;;;;;;;7;;;;;;288107013099
;2880013100;;;;;70;10;;;;;;;;7;;;;;;288107013100
;2880013101;;;;;70;10;;;;;;;;7;;;;;;288107013101
;2880013102;;;;;70;10;;;;;;;;7;;;;;;288107013102
;2880013103;;;;;70;10;;;;;;;;7;;;;;;288107013103
;2880013104;;;;;70;10;;;;;;;;7;;;;;;288107013104
;2880013105;;;;;70;10;;;;;;;;7;;;;;;288107013105
;2880013106;;;;;70;10;;;;;;;;7;;;;;;288107013106
;2880013107;;;;;70;10;;;;;;;;7;;;;;;288107013107
;2880013108;;;;;70;10;;;;;;;;7;;;;;;288107013108
;2880013109;;;;;70;10;;;;;;;;7;;;;;;288107013109
;2880013110;;;;;70;10;;;;;;;;7;;;;;;288107013110
;2840013111;;;El respeto;;70;10;;;;;;;;7;;;;;;284107013111
;2840013112;;;participación y compromiso;;70;10;;;;;;;;7;;;;;;284107013112
;2840013113;;;;;70;10;;;;;;;;7;;;;;;284107013113
;2840013114;;;;;70;10;;;;;;;;7;;;;;;284107013114
;2840013115;;;;;70;10;;;;;;;;7;;;;;;284107013115
;2840013116;;;;;70;10;;;;;;;;7;;;;;;284107013116
;2840013117;;;;;70;10;;;;;;;;7;;;;;;284107013117
;2840013118;;;;;70;10;;;;;;;;7;;;;;;284107013118
;2840013119;;;;;70;10;;;;;;;;7;;;;;;284107013119
;2840013120;;;;;70;10;;;;;;;;7;;;;;;284107013120
;2840013121;;;;;70;10;;;;;;;;7;;;;;;284107013121
;2840013122;;;;;70;10;;;;;;;;7;;;;;;284107013122
;2840013123;;;;;70;10;;;;;;;;7;;;;;;284107013123
;2840013124;;;;;70;10;;;;;;;;7;;;;;;284107013124
;2840013125;;;;;70;10;;;;;;;;7;;;;;;284107013125
;2770013126;;;Actividad Evaluada N°1;;70;10;;;;;;;;7;;;;;;277107013126
;2770013127;;;Actividad: Raulí Recicla;;70;10;;;;;;;;7;;;;;;277107013127
;2770013128;;;;;70;10;;;;;;;;7;;;;;;277107013128
;2770013129;;;;;70;10;;;;;;;;7;;;;;;277107013129
;2770013130;;;;;70;10;;;;;;;;7;;;;;;277107013130
;2770013131;;;;;70;10;;;;;;;;7;;;;;;277107013131
;2770013132;;;;;70;10;;;;;;;;7;;;;;;277107013132
;2770013133;;;;;70;10;;;;;;;;7;;;;;;277107013133
;2770013134;;;;;70;10;;;;;;;;7;;;;;;277107013134
;2770013135;;;;;70;10;;;;;;;;7;;;;;;277107013135
;2770013136;;;;;70;10;;;;;;;;7;;;;;;277107013136
;2770013137;;;;;70;10;;;;;;;;7;;;;;;277107013137
;2770013138;;;;;70;10;;;;;;;;7;;;;;;277107013138
;2770013139;;;;;70;10;;;;;;;;7;;;;;;277107013139
;2770013140;;;;;70;10;;;;;;;;7;;;;;;277107013140
;2830013141;;;PRUEBA ELEMENTOS BÁSICOS DE LA GEOMETRÍA ;;70;10;;;;;;;;7;;;;;;283107013141
;2830013142;;;TRABAJO EN CLASE;;70;10;;;;;;;;7;;;;;;283107013142
;2830013143;;;ACTIVIDAD DE APLICACION : POLÍGONO Y  CÁLCIULO DE PERÍMETRO;;70;10;;;;;;;;7;;;;;;283107013143
;2830013144;;;;;70;10;;;;;;;;7;;;;;;283107013144
;2830013145;;;;;70;10;;;;;;;;7;;;;;;283107013145
;2830013146;;;;;70;10;;;;;;;;7;;;;;;283107013146
;2830013147;;;;;70;10;;;;;;;;7;;;;;;283107013147
;2830013148;;;;;70;10;;;;;;;;7;;;;;;283107013148
;2830013149;;;;;70;10;;;;;;;;7;;;;;;283107013149
;2830013150;;;;;70;10;;;;;;;;7;;;;;;283107013150
;2830013151;;;;;70;10;;;;;;;;7;;;;;;283107013151
;2830013152;;;;;70;10;;;;;;;;7;;;;;;283107013152
;2830013153;;;;;70;10;;;;;;;;7;;;;;;283107013153
;2830013154;;;;;70;10;;;;;;;;7;;;;;;283107013154
;2830013155;;;;;70;10;;;;;;;;7;;;;;;283107013155
;3050013156;;;presentación personal y puntualidad del alumno ;;70;10;;;;;;;;7;;;;;;305107013156
;3050013157;;;;;70;10;;;;;;;;7;;;;;;305107013157
;3050013158;;;;;70;10;;;;;;;;7;;;;;;305107013158
;3050013159;;;;;70;10;;;;;;;;7;;;;;;305107013159
;3050013160;;;;;70;10;;;;;;;;7;;;;;;305107013160
;3050013161;;;;;70;10;;;;;;;;7;;;;;;305107013161
;3050013162;;;;;70;10;;;;;;;;7;;;;;;305107013162
;3050013163;;;;;70;10;;;;;;;;7;;;;;;305107013163
;3050013164;;;;;70;10;;;;;;;;7;;;;;;305107013164
;3050013165;;;;;70;10;;;;;;;;7;;;;;;305107013165
;3050013166;;;;;70;10;;;;;;;;7;;;;;;305107013166
;3050013167;;;;;70;10;;;;;;;;7;;;;;;305107013167
;3050013168;;;;;70;10;;;;;;;;7;;;;;;305107013168
;3050013169;;;;;70;10;;;;;;;;7;;;;;;305107013169
;3050013170;;;;;70;10;;;;;;;;7;;;;;;305107013170
;2750013171;;;mosaico;;70;10;;;;;;;;7;;;;;;275107013171
;2750013172;;;lineas rectas y curvas;;70;10;;;;;;;;7;;;;;;275107013172
;2750013173;;;girasoles de vincent;;70;10;;;;;;;;7;;;;;;275107013173
;2750013174;;;;;70;10;;;;;;;;7;;;;;;275107013174
;2750013175;;;;;70;10;;;;;;;;7;;;;;;275107013175
;2750013176;;;;;70;10;;;;;;;;7;;;;;;275107013176
;2750013177;;;;;70;10;;;;;;;;7;;;;;;275107013177
;2750013178;;;;;70;10;;;;;;;;7;;;;;;275107013178
;2750013179;;;;;70;10;;;;;;;;7;;;;;;275107013179
;2750013180;;;;;70;10;;;;;;;;7;;;;;;275107013180
;2750013181;;;;;70;10;;;;;;;;7;;;;;;275107013181
;2750013182;;;;;70;10;;;;;;;;7;;;;;;275107013182
;2750013183;;;;;70;10;;;;;;;;7;;;;;;275107013183
;2750013184;;;;;70;10;;;;;;;;7;;;;;;275107013184
;2750013185;;;;;70;10;;;;;;;;7;;;;;;275107013185
;2750013186;;;cuido mi higiene;;70;10;;;;;;;;7;;;;;;275107013186
;2750013187;;;el respeto;;70;10;;;;;;;;7;;;;;;275107013187
;2750013188;;;abp;;70;10;;;;;;;;7;;;;;;275107013188
;2750013189;;;;;70;10;;;;;;;;7;;;;;;275107013189
;2750013190;;;;;70;10;;;;;;;;7;;;;;;275107013190
;2750013191;;;;;70;10;;;;;;;;7;;;;;;275107013191
;2750013192;;;;;70;10;;;;;;;;7;;;;;;275107013192
;2750013193;;;;;70;10;;;;;;;;7;;;;;;275107013193
;2750013194;;;;;70;10;;;;;;;;7;;;;;;275107013194
;2750013195;;;;;70;10;;;;;;;;7;;;;;;275107013195
;2750013196;;;;;70;10;;;;;;;;7;;;;;;275107013196
;2750013197;;;;;70;10;;;;;;;;7;;;;;;275107013197
;2750013198;;;;;70;10;;;;;;;;7;;;;;;275107013198
;2750013199;;;;;70;10;;;;;;;;7;;;;;;275107013199
;2750013200;;;;;70;10;;;;;;;;7;;;;;;275107013200
;2810013201;;;Diario Mural (Segundo Semestre);;70;10;;;;;;;;7;;;;;;281107013201
;2810013202;;;Prueba de lectura domiciliaria (La Porota);;70;10;;;;;;;;7;;;;;;281107013202
;2810013203;;;Prueba de lectura domicilliaria (Papelucho);;70;10;;;;;;;;7;;;;;;281107013203
;2810013204;;;Prueba de lectura domicilliaria (Mac, el microbio desconocido);;70;10;;;;;;;;7;;;;;;281107013204
;2810013205;;;Prueba de lectura domicilliaria (Gran lobo salvaje));;70;10;;;;;;;;7;;;;;;281107013205
;2810013206;;;Caligrafía;;70;10;;;;;;;;7;;;;;;281107013206
;2810013207;;;Prueba  Semestral (Coeficiente 2);;70;10;;;;;;;;7;;;;;;281107013207
;2810013208;;;Prueba  Semestral (Coeficiente 2);;70;10;;;;;;;;7;;;;;;281107013208
;2810013209;;;;;70;10;;;;;;;;7;;;;;;281107013209
;2810013210;;;;;70;10;;;;;;;;7;;;;;;281107013210
;2810013211;;;;;70;10;;;;;;;;7;;;;;;281107013211
;2810013212;;;;;70;10;;;;;;;;7;;;;;;281107013212
;2810013213;;;;;70;10;;;;;;;;7;;;;;;281107013213
;2810013214;;;;;70;10;;;;;;;;7;;;;;;281107013214
;2810013215;;;;;70;10;;;;;;;;7;;;;;;281107013215
;2920013216;;;Participación y trabajo de actividades en clases ;;70;10;;;;;;;;7;;;;;;292107013216
;2920013217;;;;;70;10;;;;;;;;7;;;;;;292107013217
;2920013218;;;;;70;10;;;;;;;;7;;;;;;292107013218
;2920013219;;;;;70;10;;;;;;;;7;;;;;;292107013219
;2920013220;;;;;70;10;;;;;;;;7;;;;;;292107013220
;2920013221;;;;;70;10;;;;;;;;7;;;;;;292107013221
;2920013222;;;;;70;10;;;;;;;;7;;;;;;292107013222
;2920013223;;;;;70;10;;;;;;;;7;;;;;;292107013223
;2920013224;;;;;70;10;;;;;;;;7;;;;;;292107013224
;2920013225;;;;;70;10;;;;;;;;7;;;;;;292107013225
;2920013226;;;;;70;10;;;;;;;;7;;;;;;292107013226
;2920013227;;;;;70;10;;;;;;;;7;;;;;;292107013227
;2920013228;;;;;70;10;;;;;;;;7;;;;;;292107013228
;2920013229;;;;;70;10;;;;;;;;7;;;;;;292107013229
;2920013230;;;;;70;10;;;;;;;;7;;;;;;292107013230
;2810013231;;;Cálculo Mental (Acumulativo);;70;10;;;;;;;;7;;;;;;281107013231
;2810013232;;;Prueba parcial (Multiplicación, división, área);;70;10;;;;;;;;7;;;;;;281107013232
;2810013233;;;Prueba de Resolución de problemas;;70;10;;;;;;;;7;;;;;;281107013233
;2810013234;;;Prueba parcial (contenidos tratados);;70;10;;;;;;;;7;;;;;;281107013234
;2810013235;;;Cálculo Mental (Acumulativo);;70;10;;;;;;;;7;;;;;;281107013235
;2810013236;;;Proyecto Transsversal;;70;10;;;;;;;;7;;;;;;281107013236
;2810013237;;;Proyecto Transversal;;70;10;;;;;;;;7;;;;;;281107013237
;2810013238;;;;;70;10;;;;;;;;7;;;;;;281107013238
;2810013239;;;;;70;10;;;;;;;;7;;;;;;281107013239
;2810013240;;;;;70;10;;;;;;;;7;;;;;;281107013240
;2810013241;;;;;70;10;;;;;;;;7;;;;;;281107013241
;2810013242;;;;;70;10;;;;;;;;7;;;;;;281107013242
;2810013243;;;;;70;10;;;;;;;;7;;;;;;281107013243
;2810013244;;;;;70;10;;;;;;;;7;;;;;;281107013244
;2810013245;;;;;70;10;;;;;;;;7;;;;;;281107013245
;2880013246;;;Tareas 1 y 2;;70;10;;;;;;;;7;;;;;;288107013246
;2880013247;;;simbologia de la independencia de EE.UU y Revolución Francesa;;70;10;;;;;;;;7;;;;;;288107013247
;2880013248;;;Independencia de Hispanoamerica (1810-1825);;70;10;;;;;;;;7;;;;;;288107013248
;2880013249;;;Mujeres destacadas Independencia de Chile;;70;10;;;;;;;;7;;;;;;288107013249
;2880013250;;;Unidad 4.  Guia Regiones naturales y Culturales;;70;10;;;;;;;;7;;;;;;288107013250
;2880013251;;;Proyecto Histórico Musica chilena años 80´;;70;10;;;;;;;;7;;;;;;288107013251
;2880013252;;;Proyecto Histórica Musica chilena años 80´;;70;10;;;;;;;;7;;;;;;288107013252
;2880013253;;;;;70;10;;;;;;;;7;;;;;;288107013253
;2880013254;;;;;70;10;;;;;;;;7;;;;;;288107013254
;2880013255;;;;;70;10;;;;;;;;7;;;;;;288107013255
;2880013256;;;;;70;10;;;;;;;;7;;;;;;288107013256
;2880013257;;;;;70;10;;;;;;;;7;;;;;;288107013257
;2880013258;;;;;70;10;;;;;;;;7;;;;;;288107013258
;2880013259;;;;;70;10;;;;;;;;7;;;;;;288107013259
;2880013260;;;;;70;10;;;;;;;;7;;;;;;288107013260
;3010013261;;;Guía de ejercicios Estadísticas;;70;10;;;;;;;;7;;;;;;301107013261
;3010013262;;;;;70;10;;;;;;;;7;;;;;;301107013262
;3010013263;;;;;70;10;;;;;;;;7;;;;;;301107013263
;3010013264;;;;;70;10;;;;;;;;7;;;;;;301107013264
;3010013265;;;;;70;10;;;;;;;;7;;;;;;301107013265
;3010013266;;;;;70;10;;;;;;;;7;;;;;;301107013266
;3010013267;;;;;70;10;;;;;;;;7;;;;;;301107013267
;3010013268;;;;;70;10;;;;;;;;7;;;;;;301107013268
;3010013269;;;;;70;10;;;;;;;;7;;;;;;301107013269
;3010013270;;;;;70;10;;;;;;;;7;;;;;;301107013270
;3010013271;;;;;70;10;;;;;;;;7;;;;;;301107013271
;3010013272;;;;;70;10;;;;;;;;7;;;;;;301107013272
;3010013273;;;;;70;10;;;;;;;;7;;;;;;301107013273
;3010013274;;;;;70;10;;;;;;;;7;;;;;;301107013274
;3010013275;;;;;70;10;;;;;;;;7;;;;;;301107013275
;2990013276;;;Guía de ejercicios: Probabilidades;;70;10;;;;;;;;7;;;;;;299107013276
;2990013277;;;;;70;10;;;;;;;;7;;;;;;299107013277
;2990013278;;;;;70;10;;;;;;;;7;;;;;;299107013278
;2990013279;;;;;70;10;;;;;;;;7;;;;;;299107013279
;2990013280;;;;;70;10;;;;;;;;7;;;;;;299107013280
;2990013281;;;;;70;10;;;;;;;;7;;;;;;299107013281
;2990013282;;;;;70;10;;;;;;;;7;;;;;;299107013282
;2990013283;;;;;70;10;;;;;;;;7;;;;;;299107013283
;2990013284;;;;;70;10;;;;;;;;7;;;;;;299107013284
;2990013285;;;;;70;10;;;;;;;;7;;;;;;299107013285
;2990013286;;;;;70;10;;;;;;;;7;;;;;;299107013286
;2990013287;;;;;70;10;;;;;;;;7;;;;;;299107013287
;2990013288;;;;;70;10;;;;;;;;7;;;;;;299107013288
;2990013289;;;;;70;10;;;;;;;;7;;;;;;299107013289
;2990013290;;;;;70;10;;;;;;;;7;;;;;;299107013290
;2990013291;;;Levantamiento a mano alzada de objeto mecánico;;70;10;;;;;;;;7;;;;;;299107013291
;2990013292;;;;;70;10;;;;;;;;7;;;;;;299107013292
;2990013293;;;;;70;10;;;;;;;;7;;;;;;299107013293
;2990013294;;;;;70;10;;;;;;;;7;;;;;;299107013294
;2990013295;;;;;70;10;;;;;;;;7;;;;;;299107013295
;2990013296;;;;;70;10;;;;;;;;7;;;;;;299107013296
;2990013297;;;;;70;10;;;;;;;;7;;;;;;299107013297
;2990013298;;;;;70;10;;;;;;;;7;;;;;;299107013298
;2990013299;;;;;70;10;;;;;;;;7;;;;;;299107013299
;2990013300;;;;;70;10;;;;;;;;7;;;;;;299107013300
;2990013301;;;;;70;10;;;;;;;;7;;;;;;299107013301
;2990013302;;;;;70;10;;;;;;;;7;;;;;;299107013302
;2990013303;;;;;70;10;;;;;;;;7;;;;;;299107013303
;2990013304;;;;;70;10;;;;;;;;7;;;;;;299107013304
;2990013305;;;;;70;10;;;;;;;;7;;;;;;299107013305
;3010013306;;;"Estado de avance ejercicio de dibujo ""STAND""";;70;10;;;;;;;;7;;;;;;301107013306
;3010013307;;;;;70;10;;;;;;;;7;;;;;;301107013307
;3010013308;;;;;70;10;;;;;;;;7;;;;;;301107013308
;3010013309;;;;;70;10;;;;;;;;7;;;;;;301107013309
;3010013310;;;;;70;10;;;;;;;;7;;;;;;301107013310
;3010013311;;;;;70;10;;;;;;;;7;;;;;;301107013311
;3010013312;;;;;70;10;;;;;;;;7;;;;;;301107013312
;3010013313;;;;;70;10;;;;;;;;7;;;;;;301107013313
;3010013314;;;;;70;10;;;;;;;;7;;;;;;301107013314
;3010013315;;;;;70;10;;;;;;;;7;;;;;;301107013315
;3010013316;;;;;70;10;;;;;;;;7;;;;;;301107013316
;3010013317;;;;;70;10;;;;;;;;7;;;;;;301107013317
;3010013318;;;;;70;10;;;;;;;;7;;;;;;301107013318
;3010013319;;;;;70;10;;;;;;;;7;;;;;;301107013319
;3010013320;;;;;70;10;;;;;;;;7;;;;;;301107013320
;2750013321;;;crear y pintar paisaje  en hoja de block y utilizar lapices de cera;;70;10;;;;;;;;7;;;;;;275107013321
;2750013322;;;plegados;;70;10;;;;;;;;7;;;;;;275107013322
;2750013323;;;figura humana;;70;10;;;;;;;;7;;;;;;275107013323
;2750013324;;;mosaicos ;;70;10;;;;;;;;7;;;;;;275107013324
;2750013325;;;mosaicos;;70;10;;;;;;;;7;;;;;;275107013325
;2750013326;;;;;70;10;;;;;;;;7;;;;;;275107013326
;2750013327;;;;;70;10;;;;;;;;7;;;;;;275107013327
;2750013328;;;;;70;10;;;;;;;;7;;;;;;275107013328
;2750013329;;;;;70;10;;;;;;;;7;;;;;;275107013329
;2750013330;;;;;70;10;;;;;;;;7;;;;;;275107013330
;2750013331;;;;;70;10;;;;;;;;7;;;;;;275107013331
;2750013332;;;;;70;10;;;;;;;;7;;;;;;275107013332
;2750013333;;;;;70;10;;;;;;;;7;;;;;;275107013333
;2750013334;;;;;70;10;;;;;;;;7;;;;;;275107013334
;2750013335;;;;;70;10;;;;;;;;7;;;;;;275107013335
;2750013336;;;dictado de silabas y actividad de fabulas;;70;10;;;;;;;;7;;;;;;275107013336
;2750013337;;;comprension lectora;;70;10;;;;;;;;7;;;;;;275107013337
;2750013338;;;lectura comprensiva;;70;10;;;;;;;;7;;;;;;275107013338
;2750013339;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013339
;2750013340;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013340
;2750013341;;;;;70;10;;;;;;;;7;;;;;;275107013341
;2750013342;;;;;70;10;;;;;;;;7;;;;;;275107013342
;2750013343;;;;;70;10;;;;;;;;7;;;;;;275107013343
;2750013344;;;;;70;10;;;;;;;;7;;;;;;275107013344
;2750013345;;;;;70;10;;;;;;;;7;;;;;;275107013345
;2750013346;;;;;70;10;;;;;;;;7;;;;;;275107013346
;2750013347;;;;;70;10;;;;;;;;7;;;;;;275107013347
;2750013348;;;;;70;10;;;;;;;;7;;;;;;275107013348
;2750013349;;;;;70;10;;;;;;;;7;;;;;;275107013349
;2750013350;;;;;70;10;;;;;;;;7;;;;;;275107013350
;2750013351;;;puntos cardinales;;70;10;;;;;;;;7;;;;;;275107013351
;2750013352;;;simbolos patrios;;70;10;;;;;;;;7;;;;;;275107013352
;2750013353;;;investigar personajejes de chile;;70;10;;;;;;;;7;;;;;;275107013353
;2750013354;;;elementos culturales de chile;;70;10;;;;;;;;7;;;;;;275107013354
;2750013355;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013355
;2750013356;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013356
;2750013357;;;;;70;10;;;;;;;;7;;;;;;275107013357
;2750013358;;;;;70;10;;;;;;;;7;;;;;;275107013358
;2750013359;;;;;70;10;;;;;;;;7;;;;;;275107013359
;2750013360;;;;;70;10;;;;;;;;7;;;;;;275107013360
;2750013361;;;;;70;10;;;;;;;;7;;;;;;275107013361
;2750013362;;;;;70;10;;;;;;;;7;;;;;;275107013362
;2750013363;;;;;70;10;;;;;;;;7;;;;;;275107013363
;2750013364;;;;;70;10;;;;;;;;7;;;;;;275107013364
;2750013365;;;;;70;10;;;;;;;;7;;;;;;275107013365
;2750013366;;;dictado de numeros hasta el 60;;70;10;;;;;;;;7;;;;;;275107013366
;2750013367;;;unidad y decena;;70;10;;;;;;;;7;;;;;;275107013367
;2750013368;;;balanza desigualdad e igualdad;;70;10;;;;;;;;7;;;;;;275107013368
;2750013369;;;antecesor secuencia adiciones problemas;;70;10;;;;;;;;7;;;;;;275107013369
;2750013370;;;cuerpos geometrico y longitud;;70;10;;;;;;;;7;;;;;;275107013370
;2750013371;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013371
;2750013372;;;coeficiente dos;;70;10;;;;;;;;7;;;;;;275107013372
;2750013373;;;;;70;10;;;;;;;;7;;;;;;275107013373
;2750013374;;;;;70;10;;;;;;;;7;;;;;;275107013374
;2750013375;;;;;70;10;;;;;;;;7;;;;;;275107013375
;2750013376;;;;;70;10;;;;;;;;7;;;;;;275107013376
;2750013377;;;;;70;10;;;;;;;;7;;;;;;275107013377
;2750013378;;;;;70;10;;;;;;;;7;;;;;;275107013378
;2750013379;;;;;70;10;;;;;;;;7;;;;;;275107013379
;2750013380;;;;;70;10;;;;;;;;7;;;;;;275107013380
;3030013381;;;taller practico de montaje de servilletas ;;70;10;;;;;;;;7;;;;;;303107013381
;3030013382;;;stand Dia Técnico Profesional ;;70;10;;;;;;;;7;;;;;;303107013382
;3030013383;;;Stand dia Técnico profesional;;70;10;;;;;;;;7;;;;;;303107013383
;3030013384;;;revista Gastronomica ;;70;10;;;;;;;;7;;;;;;303107013384
;3030013385;;;revista Gastronomica ;;70;10;;;;;;;;7;;;;;;303107013385
;3030013386;;;;;70;10;;;;;;;;7;;;;;;303107013386
;3030013387;;;;;70;10;;;;;;;;7;;;;;;303107013387
;3030013388;;;;;70;10;;;;;;;;7;;;;;;303107013388
;3030013389;;;;;70;10;;;;;;;;7;;;;;;303107013389
;3030013390;;;;;70;10;;;;;;;;7;;;;;;303107013390
;3030013391;;;;;70;10;;;;;;;;7;;;;;;303107013391
;3030013392;;;;;70;10;;;;;;;;7;;;;;;303107013392
;3030013393;;;;;70;10;;;;;;;;7;;;;;;303107013393
;3030013394;;;;;70;10;;;;;;;;7;;;;;;303107013394
;3030013395;;;;;70;10;;;;;;;;7;;;;;;303107013395
;2810013396;;;Salto con cuerda ( desplazamiento en línea recta y en zig-zag);;70;10;;;;;;;;7;;;;;;281107013396
;2810013397;;;Avance Acto Fiestas Patrias;;70;10;;;;;;;;7;;;;;;281107013397
;2810013398;;;Presentación Acto Fiestas Patrias;;70;10;;;;;;;;7;;;;;;281107013398
;2810013399;;;Proyecto Transversal;;70;10;;;;;;;;7;;;;;;281107013399
;2810013400;;;Proyecto Transversal;;70;10;;;;;;;;7;;;;;;281107013400
;2810013401;;;;;70;10;;;;;;;;7;;;;;;281107013401
;2810013402;;;;;70;10;;;;;;;;7;;;;;;281107013402
;2810013403;;;;;70;10;;;;;;;;7;;;;;;281107013403
;2810013404;;;;;70;10;;;;;;;;7;;;;;;281107013404
;2810013405;;;;;70;10;;;;;;;;7;;;;;;281107013405
;2810013406;;;;;70;10;;;;;;;;7;;;;;;281107013406
;2810013407;;;;;70;10;;;;;;;;7;;;;;;281107013407
;2810013408;;;;;70;10;;;;;;;;7;;;;;;281107013408
;2810013409;;;;;70;10;;;;;;;;7;;;;;;281107013409
;2810013410;;;;;70;10;;;;;;;;7;;;;;;281107013410
;2840013411;;;"Primera Evaluación ""La Ayuda""  2° semestre";;70;10;;;;;;;;7;;;;;;284107013411
;2840013412;;;"2° Evaluación  "" La música y las emociones"" ";;70;10;;;;;;;;7;;;;;;284107013412
;2840013413;;;"3° Evaluación  ""Acumulativa""";;70;10;;;;;;;;7;;;;;;284107013413
;2840013414;;;"4° Evaluación   Coef.2    ""Creación estrella Navidad""   ( conos de papel higiénico)";;70;10;;;;;;;;7;;;;;;284107013414
;2840013415;;;"5° Evaluación   Coef.2    ""Creación estrella Navidad""   ( conos de papel higiénico)";;70;10;;;;;;;;7;;;;;;284107013415
;2840013416;;;;;70;10;;;;;;;;7;;;;;;284107013416
;2840013417;;;;;70;10;;;;;;;;7;;;;;;284107013417
;2840013418;;;;;70;10;;;;;;;;7;;;;;;284107013418
;2840013419;;;;;70;10;;;;;;;;7;;;;;;284107013419
;2840013420;;;;;70;10;;;;;;;;7;;;;;;284107013420
;2840013421;;;;;70;10;;;;;;;;7;;;;;;284107013421
;2840013422;;;;;70;10;;;;;;;;7;;;;;;284107013422
;2840013423;;;;;70;10;;;;;;;;7;;;;;;284107013423
;2840013424;;;;;70;10;;;;;;;;7;;;;;;284107013424
;2840013425;;;;;70;10;;;;;;;;7;;;;;;284107013425
;2860013426;;;"1°  Evaluación  ""La Tecnología""  ";;70;10;;;;;;;;7;;;;;;286107013426
;2860013427;;;"2° Evaluación  ""Acumulativa""";;70;10;;;;;;;;7;;;;;;286107013427
;2860013428;;;"3° Evaluación ""Escarapela""";;70;10;;;;;;;;7;;;;;;286107013428
;2860013429;;;"4° Evaluación ""Desigualdad Social""";;70;10;;;;;;;;7;;;;;;286107013429
;2860013430;;;"5° Evaluación  "" Creación Estrella Navidad"" (conos de papel higienico)";;70;10;;;;;;;;7;;;;;;286107013430
;2860013431;;;"6° Evaluación  "" Creación Estrella Navidad"" (conos de papel higiénico)";;70;10;;;;;;;;7;;;;;;286107013431
;2860013432;;;;;70;10;;;;;;;;7;;;;;;286107013432
;2860013433;;;;;70;10;;;;;;;;7;;;;;;286107013433
;2860013434;;;;;70;10;;;;;;;;7;;;;;;286107013434
;2860013435;;;;;70;10;;;;;;;;7;;;;;;286107013435
;2860013436;;;;;70;10;;;;;;;;7;;;;;;286107013436
;2860013437;;;;;70;10;;;;;;;;7;;;;;;286107013437
;2860013438;;;;;70;10;;;;;;;;7;;;;;;286107013438
;2860013439;;;;;70;10;;;;;;;;7;;;;;;286107013439
;2860013440;;;;;70;10;;;;;;;;7;;;;;;286107013440
;2900013441;;;"1° Evaluación ""Realidad de los Jóvenes"" ";;70;10;;;;;;;;7;;;;;;290107013441
;2900013442;;;"2° Evaluación ""acumulativa""";;70;10;;;;;;;;7;;;;;;290107013442
;2900013443;;;"3° Evaluación  ""Mandala y Salud mental"" ";;70;10;;;;;;;;7;;;;;;290107013443
;2900013444;;;"5° Evaluación Coef.2 ""información para crear afiche, especies en peligro de extinción""";;70;10;;;;;;;;7;;;;;;290107013444
;2900013445;;;"6° Evaluación Coef.2 ""creación  afiche especies en peligro de extinción""";;70;10;;;;;;;;7;;;;;;290107013445
;2900013446;;;;;70;10;;;;;;;;7;;;;;;290107013446
;2900013447;;;;;70;10;;;;;;;;7;;;;;;290107013447
;2900013448;;;;;70;10;;;;;;;;7;;;;;;290107013448
;2900013449;;;;;70;10;;;;;;;;7;;;;;;290107013449
;2900013450;;;;;70;10;;;;;;;;7;;;;;;290107013450
;2900013451;;;;;70;10;;;;;;;;7;;;;;;290107013451
;2900013452;;;;;70;10;;;;;;;;7;;;;;;290107013452
;2900013453;;;;;70;10;;;;;;;;7;;;;;;290107013453
;2900013454;;;;;70;10;;;;;;;;7;;;;;;290107013454
;2900013455;;;;;70;10;;;;;;;;7;;;;;;290107013455
;3050013456;;;taller practico cocina central ;;70;10;;;;;;;;7;;;;;;305107013456
;3050013457;;;Taller practico Dia Técnico Profesional ;;70;10;;;;;;;;7;;;;;;305107013457
;3050013458;;;Taller practico Dia Técnico Profesional ;;70;10;;;;;;;;7;;;;;;305107013458
;3050013459;;;baile fiesta de la chilenida ;;70;10;;;;;;;;7;;;;;;305107013459
;3050013460;;;actividad 1ro basico ;;70;10;;;;;;;;7;;;;;;305107013460
;3050013461;;;;;70;10;;;;;;;;7;;;;;;305107013461
;3050013462;;;;;70;10;;;;;;;;7;;;;;;305107013462
;3050013463;;;;;70;10;;;;;;;;7;;;;;;305107013463
;3050013464;;;;;70;10;;;;;;;;7;;;;;;305107013464
;3050013465;;;;;70;10;;;;;;;;7;;;;;;305107013465
;3050013466;;;;;70;10;;;;;;;;7;;;;;;305107013466
;3050013467;;;;;70;10;;;;;;;;7;;;;;;305107013467
