AttendanceTermIndicator;BeginDate;claseRecuperadaId;fileScanBase64;Code;DaysInSession;Designator;EndDate;numeroREX;fechaREX;FirstInstructionDate;InstructionalMinutes;LastInstructionDate;MarkingTermIndicator;OrganizationCalendarId;RecordEndDateTime;RecordStartDateTime;RefSessionTypeId;SchedulingTermIndicator;Description;MinutesPerDay;OrganizationCalendarSessionId;SessionEndTime;SessionStartTime
1;2024-06-03;;;52573;;;2024-06-03;;;;;;;10052573;;;7;;clase fecha: 2024-06-03;;7978;;
1;2024-06-03;;;52574;;;2024-06-03;;;;;;;10052574;;;7;;clase fecha: 2024-06-03;;7979;;
1;2024-06-03;;;52575;;;2024-06-03;;;;;;;10052575;;;7;;clase fecha: 2024-06-03;;7980;;
1;2024-06-03;;;52576;;;2024-06-03;;;;;;;10052576;;;7;;clase fecha: 2024-06-03;;7981;;
1;2024-06-03;;;52577;;;2024-06-03;;;;;;;10052577;;;7;;clase fecha: 2024-06-03;;7982;;
1;2024-06-03;;;52578;;;2024-06-03;;;;;;;10052578;;;7;;clase fecha: 2024-06-03;;7983;;
1;2024-06-03;;;52579;;;2024-06-03;;;;;;;10052579;;;7;;clase fecha: 2024-06-03;;7984;;
1;2024-06-03;;;52580;;;2024-06-03;;;;;;;10052580;;;7;;clase fecha: 2024-06-03;;7985;;
1;2024-06-03;;;52581;;;2024-06-03;;;;;;;10052581;;;7;;clase fecha: 2024-06-03;;7986;;
1;2024-06-03;;;52582;;;2024-06-03;;;;;;;10052582;;;7;;clase fecha: 2024-06-03;;7987;;
1;2024-06-03;;;52583;;;2024-06-03;;;;;;;10052583;;;7;;clase fecha: 2024-06-03;;7988;;
1;2024-06-03;;;52584;;;2024-06-03;;;;;;;10052584;;;7;;clase fecha: 2024-06-03;;7989;;
1;2024-06-03;;;52585;;;2024-06-03;;;;;;;10052585;;;7;;clase fecha: 2024-06-03;;7990;;
1;2024-06-03;;;52586;;;2024-06-03;;;;;;;10052586;;;7;;clase fecha: 2024-06-03;;7991;;
1;2024-06-03;;;52587;;;2024-06-03;;;;;;;10052587;;;7;;clase fecha: 2024-06-03;;7992;;
1;2024-06-03;;;52588;;;2024-06-03;;;;;;;10052588;;;7;;clase fecha: 2024-06-03;;7993;;
1;2024-06-03;;;52589;;;2024-06-03;;;;;;;10052589;;;7;;clase fecha: 2024-06-03;;7994;;
1;2024-06-03;;;52590;;;2024-06-03;;;;;;;10052590;;;7;;clase fecha: 2024-06-03;;7995;;
1;2024-06-03;;;52591;;;2024-06-03;;;;;;;10052591;;;7;;clase fecha: 2024-06-03;;7996;;
1;2024-06-03;;;52592;;;2024-06-03;;;;;;;10052592;;;7;;clase fecha: 2024-06-03;;7997;;
1;2024-06-03;;;52593;;;2024-06-03;;;;;;;10052593;;;7;;clase fecha: 2024-06-03;;7998;;
1;2024-06-03;;;52594;;;2024-06-03;;;;;;;10052594;;;7;;clase fecha: 2024-06-03;;7999;;
1;2024-06-03;;;52595;;;2024-06-03;;;;;;;10052595;;;7;;clase fecha: 2024-06-03;;8000;;
1;2024-06-03;;;52596;;;2024-06-03;;;;;;;10052596;;;7;;clase fecha: 2024-06-03;;8001;;
1;2024-06-03;;;52597;;;2024-06-03;;;;;;;10052597;;;7;;clase fecha: 2024-06-03;;8002;;
1;2024-06-03;;;52598;;;2024-06-03;;;;;;;10052598;;;7;;clase fecha: 2024-06-03;;8003;;
1;2024-06-03;;;52599;;;2024-06-03;;;;;;;10052599;;;7;;clase fecha: 2024-06-03;;8004;;
1;2024-06-03;;;52600;;;2024-06-03;;;;;;;10052600;;;7;;clase fecha: 2024-06-03;;8005;;
1;2024-06-03;;;52601;;;2024-06-03;;;;;;;10052601;;;7;;clase fecha: 2024-06-03;;8006;;
1;2024-05-28;;;52602;;;2024-05-28;;;;;;;10052602;;;7;;clase fecha: 2024-05-28;;8007;;
1;2024-05-28;;;52603;;;2024-05-28;;;;;;;10052603;;;7;;clase fecha: 2024-05-28;;8008;;
1;2024-05-29;;;52604;;;2024-05-29;;;;;;;10052604;;;7;;clase fecha: 2024-05-29;;8009;;
1;2024-05-31;;;52605;;;2024-05-31;;;;;;;10052605;;;7;;clase fecha: 2024-05-31;;8010;;
1;2024-05-31;;;52606;;;2024-05-31;;;;;;;10052606;;;7;;clase fecha: 2024-05-31;;8011;;
1;2024-06-04;;;52607;;;2024-06-04;;;;;;;10052607;;;7;;clase fecha: 2024-06-04;;8012;;
1;2024-06-04;;;52608;;;2024-06-04;;;;;;;10052608;;;7;;clase fecha: 2024-06-04;;8013;;
1;2024-06-04;;;52609;;;2024-06-04;;;;;;;10052609;;;7;;clase fecha: 2024-06-04;;8014;;
1;2024-06-04;;;52610;;;2024-06-04;;;;;;;10052610;;;7;;clase fecha: 2024-06-04;;8015;;
1;2024-06-04;;;52611;;;2024-06-04;;;;;;;10052611;;;7;;clase fecha: 2024-06-04;;8016;;
1;2024-06-04;;;52612;;;2024-06-04;;;;;;;10052612;;;7;;clase fecha: 2024-06-04;;8017;;
1;2024-06-04;;;52613;;;2024-06-04;;;;;;;10052613;;;7;;clase fecha: 2024-06-04;;8018;;
1;2024-06-04;;;52614;;;2024-06-04;;;;;;;10052614;;;7;;clase fecha: 2024-06-04;;8019;;
1;2024-06-04;;;52615;;;2024-06-04;;;;;;;10052615;;;7;;clase fecha: 2024-06-04;;8020;;
1;2024-06-04;;;52616;;;2024-06-04;;;;;;;10052616;;;7;;clase fecha: 2024-06-04;;8021;;
1;2024-06-04;;;52617;;;2024-06-04;;;;;;;10052617;;;7;;clase fecha: 2024-06-04;;8022;;
1;2024-06-04;;;52618;;;2024-06-04;;;;;;;10052618;;;7;;clase fecha: 2024-06-04;;8023;;
1;2024-06-04;;;52619;;;2024-06-04;;;;;;;10052619;;;7;;clase fecha: 2024-06-04;;8024;;
1;2024-06-04;;;52620;;;2024-06-04;;;;;;;10052620;;;7;;clase fecha: 2024-06-04;;8025;;
1;2024-06-04;;;52621;;;2024-06-04;;;;;;;10052621;;;7;;clase fecha: 2024-06-04;;8026;;
1;2024-06-04;;;52622;;;2024-06-04;;;;;;;10052622;;;7;;clase fecha: 2024-06-04;;8027;;
1;2024-06-04;;;52623;;;2024-06-04;;;;;;;10052623;;;7;;clase fecha: 2024-06-04;;8028;;
1;2024-06-04;;;52624;;;2024-06-04;;;;;;;10052624;;;7;;clase fecha: 2024-06-04;;8029;;
1;2024-06-04;;;52625;;;2024-06-04;;;;;;;10052625;;;7;;clase fecha: 2024-06-04;;8030;;
1;2024-06-04;;;52626;;;2024-06-04;;;;;;;10052626;;;7;;clase fecha: 2024-06-04;;8031;;
1;2024-06-04;;;52627;;;2024-06-04;;;;;;;10052627;;;7;;clase fecha: 2024-06-04;;8032;;
1;2024-06-04;;;52628;;;2024-06-04;;;;;;;10052628;;;7;;clase fecha: 2024-06-04;;8033;;
1;2024-06-04;;;52629;;;2024-06-04;;;;;;;10052629;;;7;;clase fecha: 2024-06-04;;8034;;
1;2024-06-04;;;52630;;;2024-06-04;;;;;;;10052630;;;7;;clase fecha: 2024-06-04;;8035;;
1;2024-06-04;;;52631;;;2024-06-04;;;;;;;10052631;;;7;;clase fecha: 2024-06-04;;8036;;
1;2024-06-04;;;52632;;;2024-06-04;;;;;;;10052632;;;7;;clase fecha: 2024-06-04;;8037;;
1;2024-06-04;;;52633;;;2024-06-04;;;;;;;10052633;;;7;;clase fecha: 2024-06-04;;8038;;
1;2024-06-04;;;52634;;;2024-06-04;;;;;;;10052634;;;7;;clase fecha: 2024-06-04;;8039;;
1;2024-06-04;;;52635;;;2024-06-04;;;;;;;10052635;;;7;;clase fecha: 2024-06-04;;8040;;
1;2024-06-04;;;52636;;;2024-06-04;;;;;;;10052636;;;7;;clase fecha: 2024-06-04;;8041;;
1;2024-06-04;;;52637;;;2024-06-04;;;;;;;10052637;;;7;;clase fecha: 2024-06-04;;8042;;
1;2024-06-04;;;52638;;;2024-06-04;;;;;;;10052638;;;7;;clase fecha: 2024-06-04;;8043;;
1;2024-06-04;;;52639;;;2024-06-04;;;;;;;10052639;;;7;;clase fecha: 2024-06-04;;8044;;
1;2024-06-04;;;52640;;;2024-06-04;;;;;;;10052640;;;7;;clase fecha: 2024-06-04;;8045;;
1;2024-06-04;;;52641;;;2024-06-04;;;;;;;10052641;;;7;;clase fecha: 2024-06-04;;8046;;
1;2024-06-04;;;52642;;;2024-06-04;;;;;;;10052642;;;7;;clase fecha: 2024-06-04;;8047;;
1;2024-06-04;;;52643;;;2024-06-04;;;;;;;10052643;;;7;;clase fecha: 2024-06-04;;8048;;
1;2024-06-04;;;52644;;;2024-06-04;;;;;;;10052644;;;7;;clase fecha: 2024-06-04;;8049;;
1;2024-06-04;;;52645;;;2024-06-04;;;;;;;10052645;;;7;;clase fecha: 2024-06-04;;8050;;
1;2024-06-04;;;52646;;;2024-06-04;;;;;;;10052646;;;7;;clase fecha: 2024-06-04;;8051;;
1;2024-06-04;;;52647;;;2024-06-04;;;;;;;10052647;;;7;;clase fecha: 2024-06-04;;8052;;
1;2024-06-04;;;52648;;;2024-06-04;;;;;;;10052648;;;7;;clase fecha: 2024-06-04;;8053;;
1;2024-06-04;;;52649;;;2024-06-04;;;;;;;10052649;;;7;;clase fecha: 2024-06-04;;8054;;
1;2024-06-04;;;52650;;;2024-06-04;;;;;;;10052650;;;7;;clase fecha: 2024-06-04;;8055;;
1;2024-06-04;;;52651;;;2024-06-04;;;;;;;10052651;;;7;;clase fecha: 2024-06-04;;8056;;
1;2024-06-04;;;52652;;;2024-06-04;;;;;;;10052652;;;7;;clase fecha: 2024-06-04;;8057;;
1;2024-06-04;;;52653;;;2024-06-04;;;;;;;10052653;;;7;;clase fecha: 2024-06-04;;8058;;
1;2024-06-04;;;52654;;;2024-06-04;;;;;;;10052654;;;7;;clase fecha: 2024-06-04;;8059;;
1;2024-06-04;;;52655;;;2024-06-04;;;;;;;10052655;;;7;;clase fecha: 2024-06-04;;8060;;
1;2024-06-04;;;52656;;;2024-06-04;;;;;;;10052656;;;7;;clase fecha: 2024-06-04;;8061;;
1;2024-06-04;;;52657;;;2024-06-04;;;;;;;10052657;;;7;;clase fecha: 2024-06-04;;8062;;
1;2024-06-04;;;52658;;;2024-06-04;;;;;;;10052658;;;7;;clase fecha: 2024-06-04;;8063;;
1;2024-06-04;;;52659;;;2024-06-04;;;;;;;10052659;;;7;;clase fecha: 2024-06-04;;8064;;
1;2024-06-04;;;52660;;;2024-06-04;;;;;;;10052660;;;7;;clase fecha: 2024-06-04;;8065;;
1;2024-06-04;;;52661;;;2024-06-04;;;;;;;10052661;;;7;;clase fecha: 2024-06-04;;8066;;
1;2024-06-04;;;52662;;;2024-06-04;;;;;;;10052662;;;7;;clase fecha: 2024-06-04;;8067;;
1;2024-06-04;;;52663;;;2024-06-04;;;;;;;10052663;;;7;;clase fecha: 2024-06-04;;8068;;
1;2024-06-04;;;52664;;;2024-06-04;;;;;;;10052664;;;7;;clase fecha: 2024-06-04;;8069;;
1;2024-06-04;;;52665;;;2024-06-04;;;;;;;10052665;;;7;;clase fecha: 2024-06-04;;8070;;
1;2024-06-04;;;52666;;;2024-06-04;;;;;;;10052666;;;7;;clase fecha: 2024-06-04;;8071;;
1;2024-06-04;;;52667;;;2024-06-04;;;;;;;10052667;;;7;;clase fecha: 2024-06-04;;8072;;
1;2024-06-04;;;52668;;;2024-06-04;;;;;;;10052668;;;7;;clase fecha: 2024-06-04;;8073;;
1;2024-06-04;;;52669;;;2024-06-04;;;;;;;10052669;;;7;;clase fecha: 2024-06-04;;8074;;
1;2024-06-04;;;52670;;;2024-06-04;;;;;;;10052670;;;7;;clase fecha: 2024-06-04;;8075;;
1;2024-06-04;;;52671;;;2024-06-04;;;;;;;10052671;;;7;;clase fecha: 2024-06-04;;8076;;
1;2024-06-04;;;52672;;;2024-06-04;;;;;;;10052672;;;7;;clase fecha: 2024-06-04;;8077;;
1;2024-06-04;;;52673;;;2024-06-04;;;;;;;10052673;;;7;;clase fecha: 2024-06-04;;8078;;
1;2024-06-04;;;52674;;;2024-06-04;;;;;;;10052674;;;7;;clase fecha: 2024-06-04;;8079;;
1;2024-06-04;;;52675;;;2024-06-04;;;;;;;10052675;;;7;;clase fecha: 2024-06-04;;8080;;
1;2024-06-04;;;52676;;;2024-06-04;;;;;;;10052676;;;7;;clase fecha: 2024-06-04;;8081;;
1;2024-06-04;;;52677;;;2024-06-04;;;;;;;10052677;;;7;;clase fecha: 2024-06-04;;8082;;
1;2024-06-04;;;52678;;;2024-06-04;;;;;;;10052678;;;7;;clase fecha: 2024-06-04;;8083;;
1;2024-06-04;;;52679;;;2024-06-04;;;;;;;10052679;;;7;;clase fecha: 2024-06-04;;8084;;
1;2024-06-04;;;52680;;;2024-06-04;;;;;;;10052680;;;7;;clase fecha: 2024-06-04;;8085;;
1;2024-06-04;;;52681;;;2024-06-04;;;;;;;10052681;;;7;;clase fecha: 2024-06-04;;8086;;
1;2024-06-04;;;52682;;;2024-06-04;;;;;;;10052682;;;7;;clase fecha: 2024-06-04;;8087;;
1;2024-06-04;;;52683;;;2024-06-04;;;;;;;10052683;;;7;;clase fecha: 2024-06-04;;8088;;
1;2024-06-04;;;52684;;;2024-06-04;;;;;;;10052684;;;7;;clase fecha: 2024-06-04;;8089;;
1;2024-06-04;;;52685;;;2024-06-04;;;;;;;10052685;;;7;;clase fecha: 2024-06-04;;8090;;
1;2024-06-04;;;52686;;;2024-06-04;;;;;;;10052686;;;7;;clase fecha: 2024-06-04;;8091;;
1;2024-06-04;;;52687;;;2024-06-04;;;;;;;10052687;;;7;;clase fecha: 2024-06-04;;8092;;
1;2024-06-04;;;52688;;;2024-06-04;;;;;;;10052688;;;7;;clase fecha: 2024-06-04;;8093;;
1;2024-06-04;;;52689;;;2024-06-04;;;;;;;10052689;;;7;;clase fecha: 2024-06-04;;8094;;
1;2024-06-04;;;52690;;;2024-06-04;;;;;;;10052690;;;7;;clase fecha: 2024-06-04;;8095;;
1;2024-06-04;;;52691;;;2024-06-04;;;;;;;10052691;;;7;;clase fecha: 2024-06-04;;8096;;
1;2024-06-04;;;52692;;;2024-06-04;;;;;;;10052692;;;7;;clase fecha: 2024-06-04;;8097;;
1;2024-06-04;;;52693;;;2024-06-04;;;;;;;10052693;;;7;;clase fecha: 2024-06-04;;8098;;
1;2024-06-04;;;52694;;;2024-06-04;;;;;;;10052694;;;7;;clase fecha: 2024-06-04;;8099;;
1;2024-06-04;;;52695;;;2024-06-04;;;;;;;10052695;;;7;;clase fecha: 2024-06-04;;8100;;
1;2024-06-04;;;52696;;;2024-06-04;;;;;;;10052696;;;7;;clase fecha: 2024-06-04;;8101;;
1;2024-06-03;;;52697;;;2024-06-03;;;;;;;10052697;;;7;;clase fecha: 2024-06-03;;8102;;
1;2024-06-04;;;52698;;;2024-06-04;;;;;;;10052698;;;7;;clase fecha: 2024-06-04;;8103;;
1;2024-06-04;;;52699;;;2024-06-04;;;;;;;10052699;;;7;;clase fecha: 2024-06-04;;8104;;
1;2024-06-04;;;52700;;;2024-06-04;;;;;;;10052700;;;7;;clase fecha: 2024-06-04;;8105;;
1;2024-06-04;;;52701;;;2024-06-04;;;;;;;10052701;;;7;;clase fecha: 2024-06-04;;8106;;
1;2024-06-04;;;52702;;;2024-06-04;;;;;;;10052702;;;7;;clase fecha: 2024-06-04;;8107;;
1;2024-06-04;;;52703;;;2024-06-04;;;;;;;10052703;;;7;;clase fecha: 2024-06-04;;8108;;
1;2024-06-04;;;52704;;;2024-06-04;;;;;;;10052704;;;7;;clase fecha: 2024-06-04;;8109;;
1;2024-06-04;;;52705;;;2024-06-04;;;;;;;10052705;;;7;;clase fecha: 2024-06-04;;8110;;
1;2024-06-04;;;52706;;;2024-06-04;;;;;;;10052706;;;7;;clase fecha: 2024-06-04;;8111;;
1;2024-06-04;;;52707;;;2024-06-04;;;;;;;10052707;;;7;;clase fecha: 2024-06-04;;8112;;
1;2024-06-04;;;52708;;;2024-06-04;;;;;;;10052708;;;7;;clase fecha: 2024-06-04;;8113;;
1;2024-06-04;;;52709;;;2024-06-04;;;;;;;10052709;;;7;;clase fecha: 2024-06-04;;8114;;
1;2024-06-04;;;52710;;;2024-06-04;;;;;;;10052710;;;7;;clase fecha: 2024-06-04;;8115;;
1;2024-06-04;;;52711;;;2024-06-04;;;;;;;10052711;;;7;;clase fecha: 2024-06-04;;8116;;
1;2024-06-04;;;52712;;;2024-06-04;;;;;;;10052712;;;7;;clase fecha: 2024-06-04;;8117;;
1;2024-06-04;;;52713;;;2024-06-04;;;;;;;10052713;;;7;;clase fecha: 2024-06-04;;8118;;
1;2024-06-04;;;52714;;;2024-06-04;;;;;;;10052714;;;7;;clase fecha: 2024-06-04;;8119;;
1;2024-06-04;;;52715;;;2024-06-04;;;;;;;10052715;;;7;;clase fecha: 2024-06-04;;8120;;
1;2024-06-04;;;52716;;;2024-06-04;;;;;;;10052716;;;7;;clase fecha: 2024-06-04;;8121;;
1;2024-06-04;;;52717;;;2024-06-04;;;;;;;10052717;;;7;;clase fecha: 2024-06-04;;8122;;
1;2024-06-04;;;52718;;;2024-06-04;;;;;;;10052718;;;7;;clase fecha: 2024-06-04;;8123;;
1;2024-06-04;;;52719;;;2024-06-04;;;;;;;10052719;;;7;;clase fecha: 2024-06-04;;8124;;
1;2024-06-04;;;52720;;;2024-06-04;;;;;;;10052720;;;7;;clase fecha: 2024-06-04;;8125;;
1;2024-06-04;;;52721;;;2024-06-04;;;;;;;10052721;;;7;;clase fecha: 2024-06-04;;8126;;
1;2024-06-04;;;52722;;;2024-06-04;;;;;;;10052722;;;7;;clase fecha: 2024-06-04;;8127;;
1;2024-06-04;;;52723;;;2024-06-04;;;;;;;10052723;;;7;;clase fecha: 2024-06-04;;8128;;
1;2024-06-04;;;52724;;;2024-06-04;;;;;;;10052724;;;7;;clase fecha: 2024-06-04;;8129;;
1;2024-06-04;;;52725;;;2024-06-04;;;;;;;10052725;;;7;;clase fecha: 2024-06-04;;8130;;
1;2024-06-04;;;52726;;;2024-06-04;;;;;;;10052726;;;7;;clase fecha: 2024-06-04;;8131;;
1;2024-06-04;;;52727;;;2024-06-04;;;;;;;10052727;;;7;;clase fecha: 2024-06-04;;8132;;
1;2024-06-04;;;52728;;;2024-06-04;;;;;;;10052728;;;7;;clase fecha: 2024-06-04;;8133;;
1;2024-06-04;;;52729;;;2024-06-04;;;;;;;10052729;;;7;;clase fecha: 2024-06-04;;8134;;
1;2024-06-04;;;52730;;;2024-06-04;;;;;;;10052730;;;7;;clase fecha: 2024-06-04;;8135;;
1;2024-06-03;;;52731;;;2024-06-03;;;;;;;10052731;;;7;;clase fecha: 2024-06-03;;8136;;
1;2024-06-03;;;52732;;;2024-06-03;;;;;;;10052732;;;7;;clase fecha: 2024-06-03;;8137;;
1;2024-06-04;;;52733;;;2024-06-04;;;;;;;10052733;;;7;;clase fecha: 2024-06-04;;8138;;
1;2024-06-04;;;52734;;;2024-06-04;;;;;;;10052734;;;7;;clase fecha: 2024-06-04;;8139;;
1;2024-06-04;;;52735;;;2024-06-04;;;;;;;10052735;;;7;;clase fecha: 2024-06-04;;8140;;
1;2024-05-31;;;52736;;;2024-05-31;;;;;;;10052736;;;7;;clase fecha: 2024-05-31;;8141;;
1;2024-05-30;;;52737;;;2024-05-30;;;;;;;10052737;;;7;;clase fecha: 2024-05-30;;8142;;
1;2024-05-30;;;52738;;;2024-05-30;;;;;;;10052738;;;7;;clase fecha: 2024-05-30;;8143;;
1;2024-05-30;;;52739;;;2024-05-30;;;;;;;10052739;;;7;;clase fecha: 2024-05-30;;8144;;
1;2024-05-30;;;52740;;;2024-05-30;;;;;;;10052740;;;7;;clase fecha: 2024-05-30;;8145;;
1;2024-06-05;;;52741;;;2024-06-05;;;;;;;10052741;;;7;;clase fecha: 2024-06-05;;8146;;
1;2024-06-05;;;52742;;;2024-06-05;;;;;;;10052742;;;7;;clase fecha: 2024-06-05;;8147;;
1;2024-06-05;;;52743;;;2024-06-05;;;;;;;10052743;;;7;;clase fecha: 2024-06-05;;8148;;
1;2024-06-05;;;52744;;;2024-06-05;;;;;;;10052744;;;7;;clase fecha: 2024-06-05;;8149;;
1;2024-06-05;;;52745;;;2024-06-05;;;;;;;10052745;;;7;;clase fecha: 2024-06-05;;8150;;
1;2024-06-05;;;52746;;;2024-06-05;;;;;;;10052746;;;7;;clase fecha: 2024-06-05;;8151;;
1;2024-06-05;;;52747;;;2024-06-05;;;;;;;10052747;;;7;;clase fecha: 2024-06-05;;8152;;
1;2024-06-05;;;52748;;;2024-06-05;;;;;;;10052748;;;7;;clase fecha: 2024-06-05;;8153;;
1;2024-06-05;;;52749;;;2024-06-05;;;;;;;10052749;;;7;;clase fecha: 2024-06-05;;8154;;
1;2024-06-05;;;52750;;;2024-06-05;;;;;;;10052750;;;7;;clase fecha: 2024-06-05;;8155;;
1;2024-06-05;;;52751;;;2024-06-05;;;;;;;10052751;;;7;;clase fecha: 2024-06-05;;8156;;
1;2024-06-05;;;52752;;;2024-06-05;;;;;;;10052752;;;7;;clase fecha: 2024-06-05;;8157;;
1;2024-06-05;;;52753;;;2024-06-05;;;;;;;10052753;;;7;;clase fecha: 2024-06-05;;8158;;
1;2024-06-05;;;52754;;;2024-06-05;;;;;;;10052754;;;7;;clase fecha: 2024-06-05;;8159;;
1;2024-06-05;;;52755;;;2024-06-05;;;;;;;10052755;;;7;;clase fecha: 2024-06-05;;8160;;
1;2024-06-05;;;52756;;;2024-06-05;;;;;;;10052756;;;7;;clase fecha: 2024-06-05;;8161;;
1;2024-06-05;;;52757;;;2024-06-05;;;;;;;10052757;;;7;;clase fecha: 2024-06-05;;8162;;
1;2024-06-05;;;52758;;;2024-06-05;;;;;;;10052758;;;7;;clase fecha: 2024-06-05;;8163;;
1;2024-06-05;;;52759;;;2024-06-05;;;;;;;10052759;;;7;;clase fecha: 2024-06-05;;8164;;
1;2024-06-05;;;52760;;;2024-06-05;;;;;;;10052760;;;7;;clase fecha: 2024-06-05;;8165;;
1;2024-06-05;;;52761;;;2024-06-05;;;;;;;10052761;;;7;;clase fecha: 2024-06-05;;8166;;
1;2024-06-05;;;52762;;;2024-06-05;;;;;;;10052762;;;7;;clase fecha: 2024-06-05;;8167;;
1;2024-06-05;;;52763;;;2024-06-05;;;;;;;10052763;;;7;;clase fecha: 2024-06-05;;8168;;
1;2024-06-05;;;52764;;;2024-06-05;;;;;;;10052764;;;7;;clase fecha: 2024-06-05;;8169;;
1;2024-06-05;;;52765;;;2024-06-05;;;;;;;10052765;;;7;;clase fecha: 2024-06-05;;8170;;
1;2024-06-05;;;52766;;;2024-06-05;;;;;;;10052766;;;7;;clase fecha: 2024-06-05;;8171;;
1;2024-06-05;;;52767;;;2024-06-05;;;;;;;10052767;;;7;;clase fecha: 2024-06-05;;8172;;
1;2024-06-05;;;52768;;;2024-06-05;;;;;;;10052768;;;7;;clase fecha: 2024-06-05;;8173;;
1;2024-06-05;;;52769;;;2024-06-05;;;;;;;10052769;;;7;;clase fecha: 2024-06-05;;8174;;
1;2024-06-05;;;52770;;;2024-06-05;;;;;;;10052770;;;7;;clase fecha: 2024-06-05;;8175;;
1;2024-06-05;;;52771;;;2024-06-05;;;;;;;10052771;;;7;;clase fecha: 2024-06-05;;8176;;
1;2024-06-05;;;52772;;;2024-06-05;;;;;;;10052772;;;7;;clase fecha: 2024-06-05;;8177;;
1;2024-06-05;;;52773;;;2024-06-05;;;;;;;10052773;;;7;;clase fecha: 2024-06-05;;8178;;
1;2024-06-05;;;52774;;;2024-06-05;;;;;;;10052774;;;7;;clase fecha: 2024-06-05;;8179;;
1;2024-06-05;;;52775;;;2024-06-05;;;;;;;10052775;;;7;;clase fecha: 2024-06-05;;8180;;
1;2024-06-05;;;52776;;;2024-06-05;;;;;;;10052776;;;7;;clase fecha: 2024-06-05;;8181;;
1;2024-06-05;;;52777;;;2024-06-05;;;;;;;10052777;;;7;;clase fecha: 2024-06-05;;8182;;
1;2024-06-05;;;52778;;;2024-06-05;;;;;;;10052778;;;7;;clase fecha: 2024-06-05;;8183;;
1;2024-06-05;;;52779;;;2024-06-05;;;;;;;10052779;;;7;;clase fecha: 2024-06-05;;8184;;
1;2024-06-05;;;52780;;;2024-06-05;;;;;;;10052780;;;7;;clase fecha: 2024-06-05;;8185;;
1;2024-06-05;;;52781;;;2024-06-05;;;;;;;10052781;;;7;;clase fecha: 2024-06-05;;8186;;
1;2024-06-05;;;52782;;;2024-06-05;;;;;;;10052782;;;7;;clase fecha: 2024-06-05;;8187;;
1;2024-06-05;;;52783;;;2024-06-05;;;;;;;10052783;;;7;;clase fecha: 2024-06-05;;8188;;
1;2024-06-05;;;52784;;;2024-06-05;;;;;;;10052784;;;7;;clase fecha: 2024-06-05;;8189;;
1;2024-06-05;;;52785;;;2024-06-05;;;;;;;10052785;;;7;;clase fecha: 2024-06-05;;8190;;
1;2024-06-05;;;52786;;;2024-06-05;;;;;;;10052786;;;7;;clase fecha: 2024-06-05;;8191;;
1;2024-06-05;;;52787;;;2024-06-05;;;;;;;10052787;;;7;;clase fecha: 2024-06-05;;8192;;
1;2024-06-05;;;52788;;;2024-06-05;;;;;;;10052788;;;7;;clase fecha: 2024-06-05;;8193;;
1;2024-06-05;;;52789;;;2024-06-05;;;;;;;10052789;;;7;;clase fecha: 2024-06-05;;8194;;
1;2024-06-05;;;52790;;;2024-06-05;;;;;;;10052790;;;7;;clase fecha: 2024-06-05;;8195;;
1;2024-06-05;;;52791;;;2024-06-05;;;;;;;10052791;;;7;;clase fecha: 2024-06-05;;8196;;
1;2024-06-05;;;52792;;;2024-06-05;;;;;;;10052792;;;7;;clase fecha: 2024-06-05;;8197;;
1;2024-06-05;;;52793;;;2024-06-05;;;;;;;10052793;;;7;;clase fecha: 2024-06-05;;8198;;
1;2024-06-05;;;52794;;;2024-06-05;;;;;;;10052794;;;7;;clase fecha: 2024-06-05;;8199;;
1;2024-06-05;;;52795;;;2024-06-05;;;;;;;10052795;;;7;;clase fecha: 2024-06-05;;8200;;
1;2024-06-05;;;52796;;;2024-06-05;;;;;;;10052796;;;7;;clase fecha: 2024-06-05;;8201;;
1;2024-06-05;;;52797;;;2024-06-05;;;;;;;10052797;;;7;;clase fecha: 2024-06-05;;8202;;
1;2024-06-05;;;52798;;;2024-06-05;;;;;;;10052798;;;7;;clase fecha: 2024-06-05;;8203;;
1;2024-06-05;;;52799;;;2024-06-05;;;;;;;10052799;;;7;;clase fecha: 2024-06-05;;8204;;
1;2024-06-05;;;52800;;;2024-06-05;;;;;;;10052800;;;7;;clase fecha: 2024-06-05;;8205;;
1;2024-06-05;;;52801;;;2024-06-05;;;;;;;10052801;;;7;;clase fecha: 2024-06-05;;8206;;
1;2024-06-05;;;52802;;;2024-06-05;;;;;;;10052802;;;7;;clase fecha: 2024-06-05;;8207;;
1;2024-06-05;;;52803;;;2024-06-05;;;;;;;10052803;;;7;;clase fecha: 2024-06-05;;8208;;
1;2024-06-05;;;52804;;;2024-06-05;;;;;;;10052804;;;7;;clase fecha: 2024-06-05;;8209;;
1;2024-06-05;;;52805;;;2024-06-05;;;;;;;10052805;;;7;;clase fecha: 2024-06-05;;8210;;
1;2024-06-05;;;52806;;;2024-06-05;;;;;;;10052806;;;7;;clase fecha: 2024-06-05;;8211;;
1;2024-06-05;;;52807;;;2024-06-05;;;;;;;10052807;;;7;;clase fecha: 2024-06-05;;8212;;
1;2024-06-05;;;52808;;;2024-06-05;;;;;;;10052808;;;7;;clase fecha: 2024-06-05;;8213;;
1;2024-06-05;;;52809;;;2024-06-05;;;;;;;10052809;;;7;;clase fecha: 2024-06-05;;8214;;
